loss,actor_loss,critic_loss,mean_entropy,mean_reward,mean_value,mean_returns,mean_advantage,gradient_norm
-0.1202,-0.0991,0.0066,2.4381,0.2938,1.3581,1.3829,0.0237,0.9325
-0.2197,-0.2003,0.0065,2.2630,0.2883,1.3425,1.3862,0.1379,1.8668
-0.1311,-0.1105,0.0047,2.2975,0.2726,1.2770,1.3032,0.0457,0.8698
-0.1249,-0.1111,0.0077,1.7717,0.2839,1.3295,1.3497,0.0183,1.3130
-0.1461,-0.1324,0.0061,1.6698,0.2889,1.2949,1.3158,0.0857,2.8225
0.0030,-0.0270,0.0908,1.5364,0.2488,1.2112,1.1978,-0.0244,1.3302
-0.0022,-0.0882,0.1936,1.0890,0.2326,1.0351,1.0592,0.0405,0.8983
0.1040,-0.0328,0.2994,1.2945,0.1942,0.7697,0.7094,-0.0357,1.5547
0.1836,0.0849,0.2237,1.3104,0.1986,0.6513,0.5616,-0.1595,1.3390
0.0159,-0.0750,0.2062,1.2246,0.1584,0.5551,0.5951,0.0323,2.6830
-0.0408,-0.1650,0.2690,1.0328,0.1966,0.6587,0.6571,0.0718,0.6510
0.0801,-0.0136,0.2096,1.1147,0.1995,0.9460,0.8977,-0.0428,3.6375
0.0783,-0.0553,0.2915,1.2104,0.1507,0.6203,0.6188,-0.0134,1.6019
-0.0765,-0.0530,0.0136,3.0288,0.3206,1.2814,1.3695,0.0111,2.9737
-0.1721,-0.1442,0.0098,3.2742,0.3231,1.4316,1.3825,0.0546,2.7443
-0.1773,-0.1487,0.0074,3.2266,0.2750,1.3312,1.3752,0.0665,2.3600
-0.0244,0.0051,0.0038,3.1332,0.3127,1.3707,1.3656,-0.0211,2.5260
-0.1298,-0.1029,0.0061,2.9941,0.3345,1.3416,1.3748,0.0603,3.1996
-0.0474,-0.0234,0.0081,2.8042,0.3311,1.4031,1.3668,-0.0298,2.5192
-0.0924,-0.0648,0.0034,2.9357,0.3421,1.3755,1.3887,0.0287,3.0423
0.0081,0.0326,0.0083,2.8738,0.3394,1.3720,1.3508,-0.0947,1.6471
-0.0077,0.0195,0.0040,2.9177,0.2822,1.3467,1.3473,-0.0647,1.9804
-0.0399,-0.0155,0.0043,2.6528,0.3331,1.4109,1.4057,-0.0296,3.2193
-0.1214,-0.0987,0.0063,2.5891,0.2689,1.3489,1.3532,0.0578,2.0185
-0.0951,-0.0722,0.0054,2.5539,0.3080,1.3101,1.3450,0.0222,1.8584
-0.0449,-0.0252,0.0039,2.1643,0.2668,1.3135,1.3181,-0.0284,2.5291
-0.0896,-0.0726,0.0031,1.8559,0.3347,1.3220,1.3365,0.0448,1.1853
-0.0283,-0.0262,0.0265,1.5356,0.2833,1.2260,1.2566,0.0067,0.8870
0.0271,-0.0903,0.2593,1.2290,0.2364,0.9661,0.9806,0.0146,2.7422
0.1314,0.0108,0.2664,1.2590,0.2364,0.8503,0.8447,-0.0406,3.4722
0.1035,-0.0085,0.2454,1.0707,0.2772,1.0394,0.9852,-0.0380,1.5666
0.0679,-0.0243,0.2072,1.1380,0.2272,0.8651,0.8398,-0.0230,0.9386
0.0171,-0.1096,0.2739,1.0210,0.2531,0.8304,0.8746,0.0467,1.2098
0.0076,-0.1126,0.2625,1.1025,0.2049,0.7286,0.8184,0.0532,1.4823
0.0072,-0.0568,0.1471,0.9573,0.2901,1.0565,1.0891,0.0083,2.5922
-0.0284,-0.0128,0.0125,2.1903,0.2711,1.4328,1.3790,-0.0382,4.5182
-0.0976,-0.0754,0.0055,2.4892,0.2426,1.3885,1.3944,-0.0099,1.4960
-0.0396,-0.0170,0.0050,2.5061,0.3258,1.4375,1.4017,-0.0333,1.7907
-0.1615,-0.1389,0.0055,2.5313,0.3200,1.3869,1.3613,0.0505,2.5911
-0.0695,-0.0483,0.0049,2.3633,0.3498,1.3661,1.3633,-0.0272,1.3671
0.0521,0.0743,0.0088,2.6581,0.3550,1.4607,1.4204,-0.1485,1.7239
-0.0042,0.0157,0.0066,2.3248,0.3185,1.4008,1.4017,-0.0657,2.1402
-0.0941,-0.0722,0.0056,2.4691,0.3106,1.4012,1.4070,-0.0083,1.6150
-0.0872,-0.0650,0.0079,2.6150,0.3525,1.4012,1.4056,0.0252,1.7923
0.0589,0.0804,0.0031,2.3008,0.2986,1.3828,1.3568,-0.1159,2.8052
-0.1064,-0.0855,0.0037,2.2741,0.3435,1.3556,1.3568,0.0002,1.2718
-0.1551,-0.1349,0.0042,2.2294,0.2790,1.3199,1.3363,0.0721,1.6460
-0.1554,-0.1385,0.0052,1.9498,0.2755,1.3568,1.3416,0.0687,0.9865
-0.1022,-0.0875,0.0060,1.7767,0.2775,1.3534,1.3538,0.0254,3.3666
0.0746,0.0609,0.0545,1.3565,0.2745,1.3161,1.2263,-0.1233,2.8332
0.0400,-0.0319,0.1654,1.0864,0.2430,1.0845,1.0405,-0.0401,0.8688
0.0806,-0.0352,0.2539,1.1109,0.2192,0.6769,0.6921,-0.0182,1.6165
-0.0000,-0.0928,0.2087,1.1559,0.1948,0.7701,0.7625,0.0192,1.0481
0.0196,-0.0870,0.2335,1.0173,0.2854,0.8920,0.9044,0.0515,1.6293
0.0657,-0.0646,0.2807,1.0040,0.2324,0.8792,0.8945,0.0167,1.1388
0.0965,-0.0299,0.2717,0.9407,0.2172,0.8398,0.7878,-0.0014,1.3180
0.0031,-0.0692,0.1637,0.9534,0.2535,0.7462,0.7237,0.0152,0.5772
0.1699,0.0462,0.2701,1.1295,0.1498,0.5729,0.5247,-0.1126,2.6378
-0.0663,-0.0475,0.0151,2.6353,0.2892,1.2275,1.2958,0.0039,4.2107
-0.0471,-0.0244,0.0094,2.7499,0.3758,1.4928,1.4231,-0.0015,3.3613
-0.0400,-0.0151,0.0046,2.7208,0.3419,1.3886,1.3754,-0.0550,2.0866
-0.0551,-0.0301,0.0039,2.6972,0.2931,1.3757,1.3722,0.0040,5.6555
-0.1582,-0.1360,0.0076,2.5990,0.2551,1.3392,1.3798,0.0788,1.7373
-0.0348,-0.0133,0.0066,2.4796,0.3227,1.3984,1.4175,-0.0594,1.5426
-0.2055,-0.1828,0.0038,2.4605,0.2838,1.4140,1.4143,0.1250,1.1839
-0.1595,-0.1382,0.0041,2.3440,0.3121,1.3515,1.3692,0.0891,2.3931
-0.0635,-0.0427,0.0047,2.3088,0.2899,1.3626,1.3517,-0.0293,1.2333
-0.0810,-0.0583,0.0035,2.4456,0.3403,1.4038,1.4070,0.0059,2.2331
-0.0204,0.0002,0.0043,2.2750,0.2865,1.3727,1.3762,-0.0252,1.3716
-0.1401,-0.1221,0.0037,1.9840,0.2830,1.3859,1.3761,0.0640,1.7759
-0.0514,-0.0351,0.0031,1.7901,0.2633,1.3187,1.3121,-0.0269,1.3339
-0.1702,-0.1554,0.0041,1.6858,0.3211,1.3573,1.3400,0.0977,1.4977
0.0208,0.0112,0.0501,1.5481,0.2831,1.2665,1.2498,-0.0617,0.8209
0.1999,0.0540,0.3158,1.1893,0.1531,0.7227,0.7316,-0.1134,1.0343
0.0581,-0.0466,0.2296,1.0077,0.2356,1.0462,0.9449,-0.0206,3.5882
0.0529,-0.0418,0.2085,0.9608,0.2202,0.9783,0.9412,-0.0167,1.0670
0.0476,-0.0681,0.2514,0.9986,0.2408,0.9017,0.9036,0.0210,3.1410
0.1259,0.0376,0.1960,0.9695,0.2009,0.8155,0.7695,-0.1119,2.7531
0.0658,-0.0531,0.2569,0.9530,0.1880,0.6217,0.5898,0.0098,2.4371
0.1372,0.0234,0.2479,1.0105,0.1766,0.5618,0.5448,-0.0631,1.4409
-0.0877,-0.0661,0.0073,2.5280,0.3095,1.3880,1.3718,0.0034,2.4915
-0.0520,-0.0300,0.0100,2.6963,0.2891,1.4086,1.3619,-0.0257,2.5324
-0.1136,-0.0908,0.0053,2.5466,0.2697,1.4293,1.4259,0.0298,2.1541
-0.0688,-0.0470,0.0044,2.3942,0.3141,1.3900,1.3832,-0.0239,2.7279
-0.1744,-0.1526,0.0045,2.4076,0.3161,1.4203,1.4154,0.1021,0.9247
-0.0949,-0.0750,0.0052,2.2516,0.2861,1.3898,1.3786,0.0313,1.4242
-0.0415,-0.0202,0.0056,2.4161,0.3730,1.4529,1.4221,-0.0184,3.1409
-0.0582,-0.0379,0.0035,2.2001,0.2720,1.3650,1.3658,0.0197,2.2092
-0.0469,-0.0260,0.0039,2.2832,0.3534,1.3809,1.3822,-0.0512,1.9330
0.0070,0.0256,0.0073,2.2294,0.3599,1.4172,1.4156,-0.0452,2.0990
-0.0826,-0.0647,0.0056,2.0701,0.3625,1.3925,1.3852,0.0325,2.7607
-0.1004,-0.0857,0.0051,1.7262,0.3294,1.3465,1.3424,0.0304,2.3094
-0.1783,-0.1648,0.0061,1.6513,0.3032,1.3353,1.3600,0.1178,2.2655
-0.0588,-0.0482,0.0085,1.4891,0.3287,1.3715,1.3422,-0.0101,2.6232
0.0490,-0.0026,0.1229,0.9883,0.2870,1.2915,1.1580,-0.0386,2.5112
0.0531,-0.0888,0.3016,0.8959,0.1792,0.8392,0.7550,0.0304,1.4340
-0.0015,-0.0714,0.1563,0.8236,0.2349,0.8923,0.8779,0.0154,0.9605
-0.0490,-0.1719,0.2618,0.7934,0.1937,0.6240,0.6715,0.1302,1.0720
0.1006,-0.0249,0.2653,0.7118,0.1998,0.6139,0.6038,-0.0287,1.7040
0.1425,0.0138,0.2741,0.8325,0.1906,0.6090,0.5981,-0.0533,2.1004
0.1031,0.0038,0.2123,0.6781,0.1500,0.5752,0.5070,-0.0540,0.7819
0.0771,-0.0579,0.2857,0.7834,0.2360,0.8844,0.9415,0.0101,2.3492
-0.1671,-0.1507,0.0068,1.9810,0.3516,1.3822,1.4094,0.0839,1.7752
-0.0192,-0.0018,0.0081,2.1454,0.3512,1.4146,1.4473,-0.0664,2.8787
-0.1059,-0.0873,0.0041,2.0633,0.3366,1.3498,1.3526,0.0286,2.5649
-0.0567,-0.0373,0.0045,2.1636,0.3411,1.3834,1.4130,-0.0140,2.2529
-0.0216,0.0019,0.0034,2.5176,0.2967,1.4517,1.4476,-0.0077,4.4320
0.1098,0.1283,0.0081,2.2511,0.3235,1.4351,1.3813,-0.1412,2.8985
-0.0129,0.0076,0.0052,2.3155,0.3590,1.4428,1.4407,-0.0502,0.9711
-0.0750,-0.0565,0.0044,2.0702,0.3250,1.4284,1.4019,0.0307,1.8520
-0.0046,0.0156,0.0031,2.1758,0.2849,1.3962,1.3978,-0.0693,3.9706
-0.0700,-0.0476,0.0038,2.4202,0.3655,1.4114,1.3980,0.0226,1.9412
-0.0353,-0.0144,0.0038,2.2838,0.3212,1.3339,1.3605,-0.0354,1.7435
-0.1619,-0.1444,0.0032,1.9085,0.2682,1.3612,1.3504,0.1172,1.5821
0.0265,0.0400,0.0066,1.6793,0.3284,1.4055,1.3852,-0.1059,2.6706
0.0665,0.0802,0.0064,1.6882,0.2867,1.3292,1.3338,-0.1057,0.9558
0.0575,0.0388,0.0583,1.0412,0.2421,1.2047,1.1977,-0.0941,1.5842
0.0727,-0.0517,0.2648,0.7943,0.1984,0.9115,0.8311,-0.0017,2.3648
0.0692,-0.0228,0.2039,0.9972,0.2468,1.0293,1.0333,-0.0227,1.8366
0.0101,-0.0906,0.2216,1.0057,0.2506,0.9997,0.9701,0.0106,1.2282
0.1259,-0.0010,0.2733,0.9759,0.2164,0.7494,0.7142,-0.0359,1.3362
0.0345,-0.0867,0.2622,0.9847,0.2395,0.7776,0.8018,0.0255,1.9132
0.0290,-0.0763,0.2328,1.1146,0.2595,0.9792,0.9269,0.0110,1.7384
0.1283,0.0073,0.2677,1.2828,0.1289,0.5183,0.4819,-0.0457,2.0034
-0.1051,-0.0838,0.0118,2.7205,0.3619,1.3443,1.4116,0.0380,2.5512
-0.0184,0.0052,0.0066,2.6957,0.3010,1.4393,1.4030,-0.0339,2.5495
-0.1432,-0.1210,0.0052,2.4727,0.3051,1.4528,1.4402,0.0702,2.3429
0.0474,0.0716,0.0051,2.6714,0.3641,1.4045,1.3908,-0.1007,2.4910
-0.0495,-0.0236,0.0038,2.7796,0.2866,1.3885,1.3670,0.0098,3.1388
-0.0408,-0.0165,0.0044,2.6418,0.3247,1.4021,1.4018,-0.0649,1.8151
-0.1340,-0.1102,0.0070,2.7260,0.2895,1.4265,1.4198,0.0576,1.7219
-0.0709,-0.0494,0.0065,2.4829,0.3162,1.4177,1.3799,0.0003,1.1717
-0.0598,-0.0385,0.0065,2.4515,0.3430,1.4131,1.3989,-0.0149,2.0039
-0.0775,-0.0573,0.0045,2.2501,0.3026,1.3207,1.3375,0.0014,1.1663
-0.0813,-0.0624,0.0034,2.0620,0.3192,1.3180,1.3354,0.0147,0.9611
-0.1466,-0.1300,0.0072,2.0176,0.3662,1.3640,1.3643,0.0611,2.0505
-0.1000,-0.0843,0.0050,1.8204,0.2846,1.3302,1.3473,0.0531,1.5357
-0.0910,-0.0803,0.0064,1.3947,0.2617,1.2987,1.3299,0.0110,2.0343
-0.0680,-0.0599,0.0058,1.1097,0.2923,1.3063,1.3180,0.0281,3.9153
0.0322,-0.0548,0.1932,0.9545,0.2328,0.8674,0.9577,0.0077,2.1799
0.0891,-0.0245,0.2436,0.8198,0.2115,0.8536,0.8216,-0.0047,1.9468
0.1751,0.0442,0.2766,0.7324,0.2132,0.8898,0.7914,-0.0862,2.5584
0.0493,-0.0838,0.2798,0.6783,0.2717,0.8998,0.9224,0.0436,3.1445
0.0818,-0.0393,0.2547,0.6243,0.2131,0.7153,0.6503,-0.0098,1.7938
0.0137,-0.1104,0.2619,0.6868,0.1762,0.5819,0.6307,0.0584,0.9627
0.1051,-0.0416,0.3095,0.8002,0.1958,0.7629,0.7994,-0.0161,0.9750
-0.0648,-0.0493,0.0083,1.9718,0.2833,1.3350,1.3983,0.0452,7.1898
-0.1216,-0.1026,0.0054,2.1716,0.3257,1.4095,1.3996,0.0367,1.8618
-0.0372,-0.0156,0.0049,2.3989,0.3154,1.4249,1.4213,-0.0415,2.1408
-0.0487,-0.0267,0.0039,2.4014,0.2908,1.3751,1.3674,-0.0378,1.4459
0.0041,0.0262,0.0043,2.4155,0.2946,1.4414,1.4342,-0.0752,1.8453
-0.0336,-0.0142,0.0061,2.2419,0.2896,1.3476,1.3663,-0.0480,2.1212
-0.0097,0.0092,0.0060,2.1902,0.3500,1.4541,1.4112,-0.0282,2.6661
-0.0904,-0.0699,0.0042,2.2680,0.2404,1.3358,1.3454,-0.0017,0.9751
-0.1148,-0.0960,0.0054,2.1469,0.2950,1.3624,1.3607,0.0606,1.8975
-0.0593,-0.0391,0.0030,2.1703,0.2868,1.4075,1.4194,0.0054,3.2086
0.0617,0.0774,0.0058,1.8537,0.3372,1.3995,1.3710,-0.1262,2.2114
-0.0158,-0.0003,0.0039,1.7470,0.3012,1.3209,1.3236,-0.0744,1.7091
-0.0031,0.0130,0.0050,1.8600,0.2781,1.4105,1.3740,-0.0223,3.1918
-0.0110,0.0008,0.0057,1.4655,0.3524,1.3748,1.3594,-0.0674,0.9266
0.0091,0.0023,0.0388,1.2571,0.3074,1.3012,1.2766,-0.0425,0.7873
-0.0776,-0.1649,0.1925,0.8966,0.2394,1.0114,1.0656,0.1096,1.5041
-0.0066,-0.1062,0.2177,0.9277,0.1830,0.8929,0.9306,0.0694,2.1557
-0.0026,-0.1259,0.2636,0.8414,0.1768,0.5988,0.6858,0.0745,1.0524
0.1142,-0.0087,0.2622,0.8247,0.2337,0.9979,0.9344,-0.0473,1.1699
0.0050,-0.1200,0.2695,0.9774,0.1874,0.7546,0.7592,0.0633,2.8264
0.1402,-0.0275,0.3530,0.8879,0.2542,0.7937,0.7880,-0.0234,1.7061
0.0336,-0.1091,0.3012,0.7858,0.2291,0.7076,0.7978,0.0619,1.7394
0.1115,0.0052,0.2305,0.8995,0.1811,0.8576,0.8778,-0.0264,3.4829
-0.0752,-0.0552,0.0070,2.3494,0.3002,1.4184,1.3888,-0.0119,3.2001
0.0151,0.0374,0.0032,2.3906,0.3346,1.4563,1.4318,-0.0908,3.5472
-0.1488,-0.1246,0.0065,2.7383,0.3185,1.4551,1.4360,0.0865,6.3818
-0.0381,-0.0131,0.0067,2.8329,0.3445,1.4600,1.4089,-0.0338,2.2380
-0.1455,-0.1230,0.0030,2.3963,0.3427,1.3733,1.3835,0.0762,1.5157
-0.0877,-0.0674,0.0049,2.2794,0.2819,1.3545,1.3752,0.0048,1.3639
-0.1163,-0.0943,0.0027,2.3342,0.2937,1.4194,1.4242,0.0322,4.2587
-0.0658,-0.0453,0.0065,2.3773,0.3033,1.3956,1.4289,-0.0343,2.2425
-0.0936,-0.0742,0.0051,2.1890,0.3390,1.3548,1.3826,0.0217,2.9709
-0.0667,-0.0481,0.0056,2.1472,0.3204,1.3583,1.3593,-0.0390,1.7449
-0.1885,-0.1733,0.0051,1.7735,0.3158,1.3650,1.3894,0.1197,4.1106
-0.0738,-0.0611,0.0046,1.4912,0.3452,1.4215,1.4179,0.0096,1.5251
-0.0771,-0.0637,0.0055,1.6208,0.2919,1.3160,1.3224,0.0118,2.9527
-0.0722,-0.0637,0.0060,1.1523,0.2877,1.3329,1.3224,0.0095,1.9331
0.0842,-0.0513,0.2864,0.7644,0.2193,0.8724,0.8981,-0.0093,1.3455
0.2196,0.0823,0.2907,0.7989,0.1962,0.8167,0.7303,-0.1446,2.1210
0.2015,0.0702,0.2793,0.8346,0.1709,0.6411,0.6006,-0.1345,2.2316
0.0352,-0.1101,0.3048,0.7135,0.2204,0.6915,0.7457,0.0601,3.3703
-0.0170,-0.0791,0.1434,0.9581,0.2469,0.7669,0.8035,0.0196,1.8454
0.0788,-0.0552,0.2862,0.9126,0.2143,0.7011,0.6677,0.0042,1.1088
0.0975,-0.0500,0.3104,0.7749,0.2313,0.7726,0.7314,-0.0132,2.0059
-0.0518,-0.1559,0.2286,1.0191,0.2091,0.6863,0.7072,0.0869,1.4302
-0.1037,-0.0765,0.0082,3.1324,0.2690,1.3547,1.3524,0.0127,2.7023
-0.0702,-0.0440,0.0061,2.9294,0.2636,1.3666,1.3852,-0.0187,2.1120
-0.0471,-0.0173,0.0033,3.1455,0.3335,1.4374,1.4266,-0.0219,2.5983
-0.0188,0.0087,0.0053,3.0130,0.2792,1.4127,1.3994,-0.0771,3.4745
-0.0984,-0.0723,0.0057,2.8900,0.3349,1.3213,1.3551,0.0043,2.1098
-0.1450,-0.1195,0.0058,2.8409,0.2764,1.3363,1.3661,0.0884,2.3976
0.0274,0.0529,0.0041,2.7533,0.3453,1.3955,1.3687,-0.0885,2.7922
-0.0184,0.0042,0.0047,2.4984,0.2987,1.3696,1.3712,-0.0784,1.4451
-0.1062,-0.0836,0.0044,2.4749,0.3076,1.3844,1.3721,-0.0044,1.7332
-0.1293,-0.1070,0.0045,2.4509,0.3330,1.3515,1.3334,0.0339,1.9433
-0.0730,-0.0556,0.0062,2.0520,0.3061,1.3572,1.3704,0.0045,1.1886
-0.0766,-0.0590,0.0048,2.0008,0.2661,1.2910,1.2889,-0.0038,1.6771
-0.0510,-0.0384,0.0070,1.6144,0.3822,1.4101,1.3672,-0.0169,3.1583
-0.0340,-0.0231,0.0044,1.3070,0.3401,1.3393,1.3424,-0.0452,2.1745
0.0777,0.0046,0.1679,1.0840,0.2123,1.1159,1.0586,-0.0748,1.6867
0.0103,-0.1159,0.2688,0.8238,0.2084,0.8504,0.9199,0.0656,3.4660
0.0683,-0.0419,0.2377,0.8624,0.2507,0.8975,0.8956,-0.0233,0.7935
0.0998,-0.0131,0.2453,0.9754,0.1949,0.6832,0.6089,-0.0407,1.7252
0.1050,-0.0275,0.2817,0.8314,0.2991,0.9769,0.9561,-0.0331,0.8646
0.0859,-0.0268,0.2453,0.9996,0.2182,0.7367,0.7054,-0.0202,2.5004
0.0796,-0.0216,0.2183,0.7991,0.1753,0.7228,0.7140,-0.0154,1.6391
0.1217,0.0210,0.2191,0.8883,0.1954,0.8402,0.7716,-0.0825,1.6097
-0.1796,-0.1555,0.0057,2.6902,0.3010,1.3573,1.3934,0.1188,2.8173
-0.1490,-0.1253,0.0040,2.5699,0.3008,1.3718,1.3729,0.0787,1.8848
-0.0804,-0.0585,0.0052,2.4529,0.2735,1.3922,1.3907,-0.0011,2.1120
0.0466,0.0672,0.0061,2.3554,0.3174,1.3568,1.3517,-0.1459,4.3285
-0.1015,-0.0769,0.0064,2.7742,0.2925,1.4060,1.4405,-0.0032,1.9652
-0.0222,0.0032,0.0033,2.7014,0.3594,1.3778,1.3829,-0.0662,2.2964
-0.1811,-0.1583,0.0057,2.5624,0.3157,1.4481,1.4530,0.0868,2.9409
-0.1532,-0.1312,0.0068,2.5394,0.3193,1.3854,1.4270,0.0962,4.9335
-0.0418,-0.0184,0.0049,2.5883,0.2925,1.3384,1.3711,-0.0483,1.8385
0.0439,0.0646,0.0047,2.3027,0.3022,1.3443,1.3436,-0.0984,3.1104
-0.0635,-0.0461,0.0068,2.0747,0.3307,1.3973,1.3670,-0.0143,1.8091
-0.1248,-0.1085,0.0037,1.8212,0.2558,1.3053,1.3325,0.0619,1.5819
-0.0585,-0.0434,0.0050,1.7648,0.2929,1.3663,1.3615,-0.0378,1.7915
-0.1112,-0.0994,0.0042,1.3915,0.3407,1.3706,1.3894,0.0292,1.3563
-0.0299,-0.0682,0.0982,1.0802,0.2601,1.1244,1.1769,0.0227,1.7871
0.0873,-0.0481,0.2891,0.9195,0.2071,0.8338,0.8517,-0.0223,2.6206
0.1377,0.0286,0.2352,0.8571,0.2197,0.7185,0.7113,-0.0588,1.8973
0.1229,0.0039,0.2533,0.7584,0.2187,0.8257,0.8026,-0.0650,1.9854
0.0684,-0.0652,0.2817,0.7265,0.2805,0.8046,0.8823,0.0232,1.7552
-0.0064,-0.1038,0.2130,0.9153,0.2616,0.9081,0.9568,0.0443,1.4280
0.1186,0.0087,0.2361,0.8088,0.2341,0.9230,0.8909,-0.0524,2.3891
0.0401,-0.0709,0.2390,0.8459,0.2262,0.7307,0.7525,0.0258,1.1152
-0.0783,-0.0576,0.0104,2.5930,0.3114,1.3110,1.3594,0.0322,4.8838
-0.1504,-0.1271,0.0062,2.6389,0.3577,1.4107,1.4095,0.0370,4.6473
-0.1471,-0.1265,0.0076,2.4471,0.3626,1.4167,1.3809,0.0380,2.1890
0.0358,0.0600,0.0047,2.6558,0.2673,1.3888,1.3534,-0.1061,1.8093
-0.1285,-0.1033,0.0056,2.8038,0.3260,1.4127,1.3837,0.0580,4.4798
0.0265,0.0523,0.0048,2.8154,0.3001,1.3706,1.3535,-0.0968,2.5221
0.0514,0.0761,0.0057,2.7567,0.3150,1.3837,1.3555,-0.1550,2.4660
-0.0928,-0.0693,0.0077,2.7321,0.3506,1.4571,1.4178,0.0135,3.3966
-0.0082,0.0149,0.0056,2.5927,0.3270,1.4100,1.3770,-0.0770,2.6305
-0.0365,-0.0172,0.0085,2.3559,0.3181,1.3388,1.3882,-0.0171,5.5108
-0.0168,-0.0010,0.0074,1.9494,0.2974,1.3352,1.3241,-0.0744,1.4050
-0.0370,-0.0198,0.0067,2.0536,0.3256,1.3240,1.3359,-0.0521,1.5952
-0.1016,-0.0890,0.0117,1.8447,0.3541,1.3190,1.3715,0.0447,2.1492
0.0104,0.0200,0.0096,1.4428,0.3047,1.4078,1.3532,-0.0753,2.1336
-0.0250,-0.1028,0.1816,1.2997,0.2660,1.1399,1.1124,0.0394,2.0749
0.0461,-0.1025,0.3209,1.1855,0.1867,0.7511,0.6837,0.0265,2.3718
0.1324,0.0120,0.2590,0.9095,0.2477,0.9501,0.8286,-0.0619,2.8772
0.1616,0.0506,0.2413,0.9589,0.2266,0.7997,0.7656,-0.1112,1.0186
0.0381,-0.0719,0.2425,1.1164,0.2649,0.9713,0.9271,-0.0039,1.5347
0.0612,-0.0760,0.2942,0.9888,0.1687,0.5957,0.6083,0.0178,1.6291
0.1313,-0.0024,0.2856,0.9088,0.2079,0.7227,0.6698,-0.0502,1.7513
0.1014,-0.0315,0.2857,0.9908,0.1523,0.7342,0.6629,-0.0263,2.2369
-0.0328,-0.0129,0.0091,2.4501,0.2989,1.4090,1.3457,-0.0461,3.3614
-0.1154,-0.0941,0.0095,2.6067,0.3070,1.3628,1.4187,0.0258,4.5469
-0.1453,-0.1231,0.0040,2.4215,0.2412,1.3647,1.3792,0.0400,1.5998
-0.0225,-0.0013,0.0077,2.5028,0.3509,1.4202,1.3938,-0.0556,2.8092
-0.1600,-0.1405,0.0061,2.2524,0.3033,1.4266,1.4279,0.0740,1.4168
-0.0716,-0.0499,0.0058,2.4568,0.3164,1.3572,1.3250,0.0080,3.3097
-0.1034,-0.0824,0.0048,2.3402,0.2929,1.3510,1.3433,0.0587,2.7602
-0.0431,-0.0266,0.0095,2.1219,0.3439,1.4143,1.3728,-0.0575,4.5072
-0.1107,-0.0927,0.0088,2.2428,0.3296,1.4364,1.4199,0.0114,1.4039
-0.1072,-0.0912,0.0069,1.9540,0.3359,1.3936,1.3924,0.0157,1.3882
-0.1639,-0.1473,0.0080,2.0680,0.3475,1.4091,1.4380,0.0891,2.5443
-0.1172,-0.1026,0.0060,1.7630,0.2807,1.4333,1.3876,0.0560,1.9409
-0.0650,-0.0517,0.0064,1.6533,0.2647,1.3260,1.3214,-0.0235,1.9821
-0.0781,-0.0690,0.0072,1.2724,0.2841,1.3285,1.3329,0.0381,4.4249
-0.0042,0.0015,0.0086,0.9975,0.3469,1.3546,1.3397,-0.0336,2.8311
-0.0282,-0.0976,0.1536,0.7463,0.2706,1.1295,1.1125,0.0403,1.4152
0.0580,-0.1031,0.3370,0.7434,0.2175,0.7091,0.7230,0.0431,0.8707
0.0913,-0.0433,0.2817,0.6194,0.1826,0.6674,0.6446,-0.0203,1.2828
0.0174,-0.0873,0.2263,0.8416,0.2192,0.8931,0.9235,0.0086,1.5088
-0.0107,-0.1646,0.3217,0.7011,0.1739,0.6045,0.6911,0.0935,2.8995
0.1021,-0.0381,0.2948,0.7178,0.1932,0.7715,0.6181,0.0058,3.7638
0.1349,0.0302,0.2226,0.6514,0.1901,0.6202,0.6108,-0.0439,3.1847
-0.0914,-0.0766,0.0115,2.0535,0.3383,1.3387,1.3867,0.0043,3.6267
-0.1292,-0.1114,0.0069,2.1222,0.2874,1.4186,1.4088,0.0701,8.5879
-0.0527,-0.0341,0.0073,2.2256,0.3751,1.4473,1.4058,-0.0460,2.9280
-0.0872,-0.0696,0.0054,2.0301,0.3024,1.4171,1.4234,0.0171,5.0693
-0.0960,-0.0764,0.0056,2.2456,0.3631,1.4246,1.4003,0.0261,2.4539
-0.0244,-0.0071,0.0049,1.9835,0.3064,1.3858,1.3818,-0.0365,1.8762
-0.0672,-0.0519,0.0054,1.7953,0.3186,1.3799,1.3918,-0.0136,2.0841
-0.1067,-0.0910,0.0065,1.8987,0.3077,1.3692,1.3897,0.0293,2.9896
-0.1087,-0.0960,0.0119,1.8633,0.3289,1.3423,1.3890,0.0480,2.0292
-0.0251,-0.0107,0.0074,1.8037,0.3228,1.3730,1.3811,-0.0189,4.8071
-0.0171,-0.0013,0.0048,1.8226,0.3607,1.3711,1.3645,-0.0671,1.9534
-0.0248,-0.0116,0.0088,1.7622,0.3204,1.4074,1.3616,-0.0484,3.6036
-0.0873,-0.0718,0.0065,1.8642,0.3362,1.3783,1.3800,0.0047,2.2357
-0.1076,-0.0967,0.0061,1.4003,0.2647,1.3395,1.3136,0.0299,1.7340
-0.0302,-0.0240,0.0098,1.1117,0.2818,1.3600,1.2867,-0.0005,3.5885
0.0982,-0.0113,0.2352,0.8108,0.2290,0.8894,0.9303,-0.0455,2.3764
0.0684,-0.0825,0.3167,0.7464,0.2064,0.7485,0.7733,0.0333,4.0452
0.0752,-0.0291,0.2239,0.7590,0.2293,0.9417,0.8915,-0.0139,2.4137
