event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,10,0,True,True,"{1: (44, {'cpu': 16, 'gpu': 14, 'storage': 7}), 3: (51, {'cpu': 12, 'gpu': 14, 'storage': 4}), 4: (52, {'cpu': 20, 'gpu': 1, 'storage': 19}), 0: (9, {'cpu': 3, 'gpu': 9, 'storage': 19}), 2: (88, {'cpu': 16, 'gpu': 2, 'storage': 17})}","{(3, 1): ([(44, 51)], {'bandwidth': 8}), (4, 1): ([(44, 52)], {'bandwidth': 10}), (4, 3): ([(51, 52)], {'bandwidth': 8}), (0, 3): ([(9, 51)], {'bandwidth': 43}), (0, 1): ([(9, 44)], {'bandwidth': 24}), (2, 4): ([(52, 9), (9, 88)], {'bandwidth': 21}), (2, 1): ([(44, 9), (9, 88)], {'bandwidth': 8})}",824,324,295,0.9104938271604939,1,0
1,arrival,21,1,True,True,"{1: (55, {'cpu': 0, 'gpu': 8, 'storage': 4}), 0: (88, {'cpu': 17, 'gpu': 15, 'storage': 9}), 2: (26, {'cpu': 16, 'gpu': 3, 'storage': 9}), 3: (64, {'cpu': 1, 'gpu': 14, 'storage': 2})}","{(0, 1): ([(55, 88)], {'bandwidth': 34}), (2, 1): ([(26, 55)], {'bandwidth': 39}), (2, 0): ([(26, 88)], {'bandwidth': 5}), (3, 0): ([(64, 26), (26, 88)], {'bandwidth': 8}), (3, 1): ([(55, 26), (26, 64)], {'bandwidth': 5})}",604,202,189,0.9356435643564357,2,0
2,arrival,39,2,True,True,"{2: (15, {'cpu': 16, 'gpu': 15, 'storage': 5}), 3: (36, {'cpu': 17, 'gpu': 3, 'storage': 6}), 1: (87, {'cpu': 14, 'gpu': 10, 'storage': 9}), 0: (51, {'cpu': 17, 'gpu': 10, 'storage': 4})}","{(3, 2): ([(15, 36)], {'bandwidth': 20}), (1, 3): ([(36, 87)], {'bandwidth': 25}), (0, 2): ([(15, 33), (33, 51)], {'bandwidth': 47})}",24,265,218,0.8226415094339623,3,0
3,arrival,49,3,True,True,"{2: (44, {'cpu': 1, 'gpu': 8, 'storage': 13}), 1: (51, {'cpu': 11, 'gpu': 0, 'storage': 4}), 0: (52, {'cpu': 11, 'gpu': 11, 'storage': 8}), 6: (33, {'cpu': 11, 'gpu': 2, 'storage': 17}), 7: (9, {'cpu': 11, 'gpu': 17, 'storage': 20}), 4: (88, {'cpu': 0, 'gpu': 10, 'storage': 7}), 3: (55, {'cpu': 20, 'gpu': 10, 'storage': 1}), 5: (14, {'cpu': 11, 'gpu': 6, 'storage': 3})}","{(1, 2): ([(44, 51)], {'bandwidth': 14}), (0, 1): ([(51, 52)], {'bandwidth': 8}), (0, 2): ([(44, 52)], {'bandwidth': 5}), (6, 0): ([(33, 52)], {'bandwidth': 25}), (6, 2): ([(33, 9), (9, 44)], {'bandwidth': 0}), (7, 1): ([(9, 51)], {'bandwidth': 17}), (4, 2): ([(44, 9), (9, 88)], {'bandwidth': 13}), (3, 6): ([(33, 55)], {'bandwidth': 23}), (3, 0): ([(52, 33), (33, 55)], {'bandwidth': 16}), (5, 6): ([(14, 33)], {'bandwidth': 20})}",334,383,354,0.9242819843342036,4,0
4,leave,63,2,True,True,"{}","{}",24,0,0,0,3,0
5,arrival,64,4,True,True,"{3: (15, {'cpu': 12, 'gpu': 20, 'storage': 19}), 5: (36, {'cpu': 15, 'gpu': 1, 'storage': 7}), 0: (87, {'cpu': 19, 'gpu': 4, 'storage': 2}), 2: (8, {'cpu': 7, 'gpu': 4, 'storage': 12}), 6: (67, {'cpu': 17, 'gpu': 1, 'storage': 6}), 1: (64, {'cpu': 12, 'gpu': 12, 'storage': 3}), 4: (83, {'cpu': 14, 'gpu': 4, 'storage': 6})}","{(0, 3): ([(15, 36), (36, 87)], {'bandwidth': 43}), (0, 5): ([(36, 2), (2, 87)], {'bandwidth': 27}), (2, 3): ([(8, 15)], {'bandwidth': 36}), (2, 5): ([(8, 4), (4, 36)], {'bandwidth': 26}), (6, 3): ([(15, 8), (8, 67)], {'bandwidth': 1}), (1, 5): ([(36, 26), (26, 64)], {'bandwidth': 21}), (1, 2): ([(8, 15), (15, 64)], {'bandwidth': 20}), (4, 5): ([(36, 83)], {'bandwidth': 10}), (4, 0): ([(83, 7), (7, 87)], {'bandwidth': 5})}",45,529,386,0.7296786389413988,4,0
6,arrival,80,5,True,True,"{4: (15, {'cpu': 12, 'gpu': 12, 'storage': 6}), 6: (33, {'cpu': 20, 'gpu': 10, 'storage': 3}), 7: (51, {'cpu': 20, 'gpu': 18, 'storage': 14}), 9: (44, {'cpu': 11, 'gpu': 1, 'storage': 19}), 2: (36, {'cpu': 1, 'gpu': 7, 'storage': 20}), 0: (55, {'cpu': 6, 'gpu': 0, 'storage': 11}), 5: (87, {'cpu': 19, 'gpu': 13, 'storage': 13}), 1: (56, {'cpu': 16, 'gpu': 18, 'storage': 8}), 3: (24, {'cpu': 9, 'gpu': 5, 'storage': 19}), 8: (96, {'cpu': 5, 'gpu': 5, 'storage': 20})}","{(6, 4): ([(15, 33)], {'bandwidth': 9}), (7, 4): ([(15, 33), (33, 51)], {'bandwidth': 47}), (7, 6): ([(33, 51)], {'bandwidth': 39}), (9, 6): ([(33, 4), (4, 77), (77, 44)], {'bandwidth': 40}), (9, 4): ([(15, 19), (19, 44)], {'bandwidth': 36}), (2, 6): ([(33, 4), (4, 36)], {'bandwidth': 49}), (2, 7): ([(36, 51)], {'bandwidth': 18}), (2, 9): ([(36, 11), (11, 44)], {'bandwidth': 14}), (0, 4): ([(15, 1), (1, 63), (63, 55)], {'bandwidth': 33}), (0, 6): ([(33, 14), (14, 55)], {'bandwidth': 30}), (0, 9): ([(44, 7), (7, 55)], {'bandwidth': 7}), (5, 4): ([(15, 61), (61, 87)], {'bandwidth': 45}), (5, 0): ([(55, 3), (3, 87)], {'bandwidth': 21}), (5, 7): ([(51, 2), (2, 87)], {'bandwidth': 21}), (5, 2): ([(36, 87)], {'bandwidth': 0}), (1, 4): ([(15, 19), (19, 56)], {'bandwidth': 37}), (1, 7): ([(51, 2), (2, 87), (87, 56)], {'bandwidth': 23}), (1, 6): ([(33, 55), (55, 56)], {'bandwidth': 9}), (3, 9): ([(24, 19), (19, 44)], {'bandwidth': 42}), (3, 6): ([(24, 4), (4, 33)], {'bandwidth': 3}), (3, 7): ([(24, 10), (10, 51)], {'bandwidth': 3}), (8, 2): ([(36, 82), (82, 96)], {'bandwidth': 15}), (8, 9): ([(44, 41), (41, 96)], {'bandwidth': 12}), (8, 7): ([(51, 41), (41, 96)], {'bandwidth': 8}), (8, 6): ([(33, 52), (52, 96)], {'bandwidth': 6})}",590,1505,908,0.6033222591362126,5,0
7,arrival,89,6,True,True,"{3: (67, {'cpu': 20, 'gpu': 17, 'storage': 11}), 7: (8, {'cpu': 12, 'gpu': 18, 'storage': 15}), 6: (5, {'cpu': 4, 'gpu': 5, 'storage': 0}), 4: (96, {'cpu': 18, 'gpu': 20, 'storage': 19}), 8: (98, {'cpu': 15, 'gpu': 11, 'storage': 18}), 5: (41, {'cpu': 0, 'gpu': 16, 'storage': 20}), 2: (26, {'cpu': 9, 'gpu': 12, 'storage': 13}), 1: (64, {'cpu': 1, 'gpu': 3, 'storage': 9}), 0: (15, {'cpu': 16, 'gpu': 1, 'storage': 10})}","{(7, 3): ([(8, 67)], {'bandwidth': 29}), (6, 3): ([(5, 67)], {'bandwidth': 42}), (6, 7): ([(5, 8)], {'bandwidth': 29}), (4, 6): ([(5, 96)], {'bandwidth': 45}), (4, 7): ([(8, 5), (5, 96)], {'bandwidth': 14}), (8, 4): ([(96, 98)], {'bandwidth': 20}), (8, 7): ([(8, 15), (15, 98)], {'bandwidth': 16}), (5, 8): ([(41, 85), (85, 98)], {'bandwidth': 39}), (5, 4): ([(41, 96)], {'bandwidth': 20}), (2, 3): ([(26, 1), (1, 43), (43, 67)], {'bandwidth': 37}), (2, 7): ([(8, 5), (5, 26)], {'bandwidth': 25}), (1, 3): ([(64, 34), (34, 67)], {'bandwidth': 32}), (1, 8): ([(64, 15), (15, 98)], {'bandwidth': 13}), (0, 2): ([(15, 1), (1, 26)], {'bandwidth': 30}), (0, 1): ([(15, 64)], {'bandwidth': 12}), (0, 7): ([(8, 15)], {'bandwidth': 6}), (0, 3): ([(15, 8), (8, 67)], {'bandwidth': 3}), (0, 6): ([(5, 8), (8, 15)], {'bandwidth': 0})}",118,971,725,0.7466529351184346,6,0
8,arrival,96,7,True,True,"{2: (44, {'cpu': 17, 'gpu': 15, 'storage': 1}), 3: (31, {'cpu': 5, 'gpu': 7, 'storage': 4}), 1: (77, {'cpu': 9, 'gpu': 5, 'storage': 11}), 0: (57, {'cpu': 2, 'gpu': 8, 'storage': 0}), 5: (92, {'cpu': 6, 'gpu': 7, 'storage': 6}), 4: (28, {'cpu': 20, 'gpu': 5, 'storage': 10})}","{(3, 2): ([(31, 44)], {'bandwidth': 49}), (1, 3): ([(31, 77)], {'bandwidth': 31}), (0, 2): ([(44, 7), (7, 57)], {'bandwidth': 39}), (0, 1): ([(57, 77)], {'bandwidth': 5}), (5, 1): ([(77, 57), (57, 92)], {'bandwidth': 3}), (5, 3): ([(31, 97), (97, 92)], {'bandwidth': 2}), (4, 2): ([(28, 31), (31, 44)], {'bandwidth': 9}), (4, 1): ([(28, 31), (31, 77)], {'bandwidth': 4})}",835,337,280,0.8308605341246291,7,0
9,arrival,107,8,True,True,"{2: (55, {'cpu': 11, 'gpu': 20, 'storage': 6}), 1: (88, {'cpu': 8, 'gpu': 18, 'storage': 5}), 0: (82, {'cpu': 7, 'gpu': 20, 'storage': 1}), 3: (26, {'cpu': 7, 'gpu': 20, 'storage': 9}), 4: (14, {'cpu': 0, 'gpu': 17, 'storage': 2})}","{(1, 2): ([(55, 88)], {'bandwidth': 36}), (0, 1): ([(82, 88)], {'bandwidth': 45}), (0, 2): ([(55, 82)], {'bandwidth': 21}), (3, 2): ([(26, 82), (82, 55)], {'bandwidth': 40}), (3, 1): ([(26, 88)], {'bandwidth': 12}), (4, 2): ([(14, 55)], {'bandwidth': 23})}",195,368,328,0.8913043478260869,8,0
