event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,14,0,True,True,"{3: (50, {'cpu': 17, 'gpu': 13, 'storage': 20}), 2: (16, {'cpu': 13, 'gpu': 3, 'storage': 4}), 9: (6, {'cpu': 14, 'gpu': 10, 'storage': 9}), 4: (20, {'cpu': 4, 'gpu': 18, 'storage': 15}), 7: (95, {'cpu': 1, 'gpu': 8, 'storage': 2}), 8: (70, {'cpu': 8, 'gpu': 0, 'storage': 11}), 1: (39, {'cpu': 7, 'gpu': 0, 'storage': 15}), 5: (48, {'cpu': 10, 'gpu': 2, 'storage': 12}), 6: (45, {'cpu': 6, 'gpu': 0, 'storage': 20}), 0: (89, {'cpu': 4, 'gpu': 2, 'storage': 16})}","{(2, 3): ([(16, 50)], {'bandwidth': 30}), (9, 2): ([(6, 16)], {'bandwidth': 21}), (4, 3): ([(20, 6), (6, 50)], {'bandwidth': 34}), (4, 2): ([(16, 6), (6, 20)], {'bandwidth': 21}), (7, 9): ([(6, 95)], {'bandwidth': 50}), (7, 3): ([(50, 95)], {'bandwidth': 4}), (8, 3): ([(50, 70)], {'bandwidth': 13}), (8, 7): ([(70, 10), (10, 95)], {'bandwidth': 5}), (1, 8): ([(39, 70)], {'bandwidth': 31}), (1, 9): ([(6, 37), (37, 39)], {'bandwidth': 19}), (5, 4): ([(20, 45), (45, 48)], {'bandwidth': 29}), (5, 3): ([(48, 50)], {'bandwidth': 26}), (6, 2): ([(16, 48), (48, 45)], {'bandwidth': 39}), (6, 5): ([(45, 48)], {'bandwidth': 7}), (0, 4): ([(20, 6), (6, 32), (32, 89)], {'bandwidth': 27}), (0, 3): ([(50, 16), (16, 89)], {'bandwidth': 21})}",65,863,641,0.7427578215527231,1,0
1,arrival,23,1,True,True,"{1: (50, {'cpu': 19, 'gpu': 10, 'storage': 0}), 5: (16, {'cpu': 2, 'gpu': 13, 'storage': 1}), 9: (70, {'cpu': 4, 'gpu': 3, 'storage': 19}), 2: (20, {'cpu': 11, 'gpu': 5, 'storage': 6}), 4: (6, {'cpu': 14, 'gpu': 12, 'storage': 2}), 8: (48, {'cpu': 10, 'gpu': 2, 'storage': 4}), 0: (95, {'cpu': 3, 'gpu': 6, 'storage': 14}), 3: (13, {'cpu': 12, 'gpu': 17, 'storage': 8}), 6: (39, {'cpu': 17, 'gpu': 13, 'storage': 2}), 7: (36, {'cpu': 3, 'gpu': 0, 'storage': 17})}","{(5, 1): ([(16, 2), (2, 50)], {'bandwidth': 44}), (9, 1): ([(50, 70)], {'bandwidth': 50}), (9, 5): ([(16, 70)], {'bandwidth': 47}), (2, 9): ([(20, 70)], {'bandwidth': 49}), (2, 5): ([(16, 13), (13, 20)], {'bandwidth': 27}), (2, 1): ([(20, 70), (70, 50)], {'bandwidth': 3}), (4, 9): ([(6, 57), (57, 70)], {'bandwidth': 38}), (4, 2): ([(6, 57), (57, 20)], {'bandwidth': 20}), (4, 1): ([(6, 50)], {'bandwidth': 7}), (8, 4): ([(6, 32), (32, 11), (11, 48)], {'bandwidth': 48}), (8, 2): ([(20, 80), (80, 48)], {'bandwidth': 37}), (8, 1): ([(48, 50)], {'bandwidth': 32}), (0, 8): ([(48, 12), (12, 95)], {'bandwidth': 40}), (0, 9): ([(70, 10), (10, 95)], {'bandwidth': 32}), (0, 2): ([(20, 95)], {'bandwidth': 26}), (3, 5): ([(13, 19), (19, 16)], {'bandwidth': 34}), (3, 1): ([(13, 4), (4, 26), (26, 50)], {'bandwidth': 31}), (3, 9): ([(13, 70)], {'bandwidth': 7}), (6, 1): ([(39, 70), (70, 50)], {'bandwidth': 11}), (6, 5): ([(16, 46), (46, 39)], {'bandwidth': 5}), (7, 6): ([(36, 62), (62, 39)], {'bandwidth': 24}), (7, 4): ([(6, 88), (88, 36)], {'bandwidth': 19}), (7, 0): ([(36, 20), (20, 95)], {'bandwidth': 15}), (7, 5): ([(16, 83), (83, 36)], {'bandwidth': 7})}",276,1416,902,0.6370056497175142,2,0
2,arrival,37,2,True,True,"{1: (50, {'cpu': 8, 'gpu': 12, 'storage': 20}), 3: (16, {'cpu': 3, 'gpu': 1, 'storage': 11}), 2: (6, {'cpu': 6, 'gpu': 11, 'storage': 18}), 0: (20, {'cpu': 15, 'gpu': 10, 'storage': 11})}","{(3, 1): ([(16, 48), (48, 50)], {'bandwidth': 29}), (2, 1): ([(6, 50)], {'bandwidth': 26}), (2, 3): ([(6, 16)], {'bandwidth': 0}), (0, 1): ([(20, 76), (76, 50)], {'bandwidth': 13}), (0, 2): ([(6, 76), (76, 20)], {'bandwidth': 10})}",268,256,204,0.796875,3,0
3,arrival,50,3,True,True,"{6: (50, {'cpu': 16, 'gpu': 6, 'storage': 0}), 4: (16, {'cpu': 5, 'gpu': 17, 'storage': 17}), 8: (2, {'cpu': 11, 'gpu': 8, 'storage': 11}), 1: (70, {'cpu': 8, 'gpu': 16, 'storage': 0}), 7: (39, {'cpu': 2, 'gpu': 3, 'storage': 12}), 3: (59, {'cpu': 5, 'gpu': 6, 'storage': 11}), 9: (15, {'cpu': 14, 'gpu': 2, 'storage': 16}), 5: (89, {'cpu': 4, 'gpu': 4, 'storage': 3}), 2: (20, {'cpu': 16, 'gpu': 19, 'storage': 3}), 0: (36, {'cpu': 3, 'gpu': 7, 'storage': 15})}","{(4, 6): ([(16, 83), (83, 50)], {'bandwidth': 38}), (8, 4): ([(2, 16)], {'bandwidth': 29}), (1, 6): ([(50, 7), (7, 45), (45, 70)], {'bandwidth': 48}), (1, 4): ([(16, 70)], {'bandwidth': 37}), (7, 4): ([(16, 46), (46, 39)], {'bandwidth': 41}), (7, 6): ([(39, 23), (23, 10), (10, 50)], {'bandwidth': 28}), (3, 1): ([(59, 70)], {'bandwidth': 11}), (3, 8): ([(2, 49), (49, 59)], {'bandwidth': 5}), (9, 6): ([(15, 74), (74, 50)], {'bandwidth': 42}), (9, 8): ([(2, 15)], {'bandwidth': 17}), (9, 7): ([(15, 33), (33, 39)], {'bandwidth': 5}), (5, 4): ([(16, 89)], {'bandwidth': 22}), (5, 8): ([(2, 15), (15, 89)], {'bandwidth': 14}), (5, 6): ([(50, 84), (84, 89)], {'bandwidth': 6}), (2, 6): ([(20, 22), (22, 77), (77, 50)], {'bandwidth': 45}), (2, 5): ([(20, 45), (45, 89)], {'bandwidth': 6}), (0, 4): ([(16, 88), (88, 36)], {'bandwidth': 33}), (0, 7): ([(36, 62), (62, 39)], {'bandwidth': 7}), (0, 1): ([(36, 20), (20, 70)], {'bandwidth': 1})}",179,1135,695,0.6123348017621145,4,0
4,arrival,66,4,True,True,"{5: (50, {'cpu': 8, 'gpu': 11, 'storage': 7}), 7: (81, {'cpu': 16, 'gpu': 14, 'storage': 0}), 6: (95, {'cpu': 1, 'gpu': 11, 'storage': 12}), 2: (16, {'cpu': 5, 'gpu': 1, 'storage': 0}), 0: (6, {'cpu': 6, 'gpu': 9, 'storage': 17}), 4: (37, {'cpu': 20, 'gpu': 2, 'storage': 3}), 3: (39, {'cpu': 13, 'gpu': 20, 'storage': 5}), 1: (20, {'cpu': 16, 'gpu': 19, 'storage': 6})}","{(7, 5): ([(50, 81)], {'bandwidth': 43}), (6, 7): ([(81, 95)], {'bandwidth': 35}), (6, 5): ([(50, 95)], {'bandwidth': 17}), (2, 7): ([(16, 17), (17, 81)], {'bandwidth': 34}), (0, 6): ([(6, 37), (37, 95)], {'bandwidth': 35}), (0, 5): ([(6, 76), (76, 50)], {'bandwidth': 32}), (0, 2): ([(6, 88), (88, 16)], {'bandwidth': 13}), (4, 2): ([(16, 95), (95, 37)], {'bandwidth': 36}), (4, 7): ([(37, 4), (4, 14), (14, 81)], {'bandwidth': 12}), (4, 0): ([(6, 16), (16, 46), (46, 37)], {'bandwidth': 8}), (4, 6): ([(37, 39), (39, 94), (94, 95)], {'bandwidth': 8}), (4, 5): ([(37, 77), (77, 50)], {'bandwidth': 7}), (3, 6): ([(39, 94), (94, 95)], {'bandwidth': 37}), (3, 5): ([(39, 23), (23, 10), (10, 50)], {'bandwidth': 16}), (1, 5): ([(20, 76), (76, 50)], {'bandwidth': 28}), (1, 3): ([(20, 75), (75, 39)], {'bandwidth': 21}), (1, 0): ([(6, 92), (92, 20)], {'bandwidth': 7}), (1, 7): ([(20, 95), (95, 81)], {'bandwidth': 5})}",198,959,616,0.6423357664233577,5,0
5,arrival,76,5,True,True,"{2: (50, {'cpu': 15, 'gpu': 0, 'storage': 5}), 0: (90, {'cpu': 8, 'gpu': 11, 'storage': 13}), 1: (66, {'cpu': 5, 'gpu': 20, 'storage': 10})}","{(0, 2): ([(50, 90)], {'bandwidth': 11}), (1, 0): ([(66, 90)], {'bandwidth': 4}), (1, 2): ([(50, 26), (26, 66)], {'bandwidth': 2})}",221,106,104,0.9811320754716981,6,0
6,leave,79,0,True,True,"{}","{}",65,0,0,0,5,0
7,arrival,87,6,True,True,"{1: (50, {'cpu': 1, 'gpu': 3, 'storage': 6}), 2: (16, {'cpu': 0, 'gpu': 12, 'storage': 5}), 0: (6, {'cpu': 15, 'gpu': 16, 'storage': 1})}","{(2, 1): ([(16, 50)], {'bandwidth': 39}), (0, 2): ([(6, 16)], {'bandwidth': 26})}",2896,124,124,1.0,6,0
8,arrival,101,7,True,True,"{7: (50, {'cpu': 14, 'gpu': 2, 'storage': 9}), 6: (16, {'cpu': 7, 'gpu': 0, 'storage': 3}), 1: (48, {'cpu': 12, 'gpu': 13, 'storage': 2}), 5: (6, {'cpu': 6, 'gpu': 1, 'storage': 16}), 2: (20, {'cpu': 3, 'gpu': 12, 'storage': 8}), 0: (70, {'cpu': 6, 'gpu': 13, 'storage': 4}), 4: (45, {'cpu': 10, 'gpu': 3, 'storage': 3}), 3: (89, {'cpu': 19, 'gpu': 19, 'storage': 11})}","{(6, 7): ([(16, 50)], {'bandwidth': 5}), (1, 6): ([(16, 48)], {'bandwidth': 47}), (1, 7): ([(48, 23), (23, 90), (90, 50)], {'bandwidth': 41}), (5, 7): ([(6, 95), (95, 50)], {'bandwidth': 49}), (5, 1): ([(6, 16), (16, 48)], {'bandwidth': 5}), (2, 6): ([(16, 17), (17, 64), (64, 20)], {'bandwidth': 45}), (2, 7): ([(20, 6), (6, 50)], {'bandwidth': 12}), (0, 2): ([(20, 13), (13, 70)], {'bandwidth': 38}), (0, 5): ([(6, 88), (88, 70)], {'bandwidth': 29}), (4, 5): ([(6, 20), (20, 45)], {'bandwidth': 41}), (4, 7): ([(45, 7), (7, 50)], {'bandwidth': 20}), (4, 2): ([(20, 56), (56, 45)], {'bandwidth': 5}), (4, 6): ([(16, 48), (48, 45)], {'bandwidth': 0}), (3, 7): ([(50, 84), (84, 89)], {'bandwidth': 39}), (3, 6): ([(16, 89)], {'bandwidth': 18})}",92,1000,590,0.59,7,0
9,arrival,115,8,True,True,"{1: (50, {'cpu': 2, 'gpu': 15, 'storage': 8}), 0: (2, {'cpu': 20, 'gpu': 17, 'storage': 18}), 3: (16, {'cpu': 10, 'gpu': 9, 'storage': 10}), 4: (48, {'cpu': 9, 'gpu': 17, 'storage': 14}), 5: (15, {'cpu': 7, 'gpu': 7, 'storage': 20}), 2: (8, {'cpu': 18, 'gpu': 6, 'storage': 13})}","{(0, 1): ([(2, 53), (53, 50)], {'bandwidth': 42}), (3, 0): ([(2, 42), (42, 16)], {'bandwidth': 36}), (4, 3): ([(16, 69), (69, 45), (45, 48)], {'bandwidth': 32}), (4, 1): ([(48, 11), (11, 10), (10, 50)], {'bandwidth': 29}), (5, 1): ([(15, 74), (74, 50)], {'bandwidth': 41}), (5, 0): ([(2, 15)], {'bandwidth': 11}), (2, 4): ([(8, 18), (18, 48)], {'bandwidth': 23}), (2, 5): ([(8, 15)], {'bandwidth': 6})}",1277,704,440,0.625,8,0
