event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,13,0,True,True,"{2: (42, {'cpu': 3, 'gpu': 14, 'storage': 19}), 3: (30, {'cpu': 10, 'gpu': 5, 'storage': 20}), 5: (68, {'cpu': 14, 'gpu': 10, 'storage': 2}), 1: (1, {'cpu': 3, 'gpu': 10, 'storage': 5}), 0: (54, {'cpu': 3, 'gpu': 1, 'storage': 19}), 4: (67, {'cpu': 16, 'gpu': 9, 'storage': 2})}","{(1, 3): ([(1, 5), (5, 30)], {'bandwidth': 42}), (0, 3): ([(30, 21), (21, 51), (51, 54)], {'bandwidth': 32}), (0, 1): ([(1, 54)], {'bandwidth': 15}), (0, 2): ([(42, 8), (8, 44), (44, 54)], {'bandwidth': 15}), (4, 5): ([(67, 82), (82, 68)], {'bandwidth': 45}), (4, 3): ([(30, 5), (5, 67)], {'bandwidth': 28}), (4, 1): ([(1, 7), (7, 55), (55, 67)], {'bandwidth': 22})}",793,617,364,0.5899513776337115,1,0
1,arrival,26,1,True,True,"{0: (38, {'cpu': 13, 'gpu': 5, 'storage': 18}), 2: (66, {'cpu': 9, 'gpu': 6, 'storage': 18}), 1: (37, {'cpu': 1, 'gpu': 18, 'storage': 6})}","{(2, 0): ([(38, 10), (10, 25), (25, 66)], {'bandwidth': 13}), (1, 0): ([(37, 11), (11, 38)], {'bandwidth': 29})}",651,191,136,0.7120418848167539,2,0
2,arrival,39,2,True,True,"{2: (97, {'cpu': 7, 'gpu': 0, 'storage': 19}), 4: (0, {'cpu': 4, 'gpu': 15, 'storage': 10}), 0: (12, {'cpu': 8, 'gpu': 6, 'storage': 19}), 6: (15, {'cpu': 16, 'gpu': 10, 'storage': 3}), 5: (57, {'cpu': 0, 'gpu': 10, 'storage': 8}), 3: (18, {'cpu': 15, 'gpu': 1, 'storage': 9}), 9: (51, {'cpu': 16, 'gpu': 1, 'storage': 6}), 8: (80, {'cpu': 16, 'gpu': 14, 'storage': 5}), 7: (11, {'cpu': 18, 'gpu': 7, 'storage': 19}), 1: (21, {'cpu': 20, 'gpu': 5, 'storage': 8})}","{(4, 2): ([(0, 5), (5, 20), (20, 97)], {'bandwidth': 41}), (6, 0): ([(12, 48), (48, 15)], {'bandwidth': 15}), (6, 4): ([(0, 61), (61, 15)], {'bandwidth': 4}), (5, 0): ([(12, 88), (88, 79), (79, 57)], {'bandwidth': 42}), (5, 6): ([(15, 23), (23, 95), (95, 57)], {'bandwidth': 29}), (3, 0): ([(12, 80), (80, 6), (6, 18)], {'bandwidth': 39}), (3, 4): ([(0, 10), (10, 62), (62, 18)], {'bandwidth': 36}), (3, 6): ([(15, 52), (52, 18)], {'bandwidth': 2}), (3, 5): ([(18, 37), (37, 79), (79, 57)], {'bandwidth': 0}), (9, 4): ([(0, 60), (60, 51)], {'bandwidth': 42}), (9, 2): ([(51, 41), (41, 97)], {'bandwidth': 33}), (9, 3): ([(18, 27), (27, 51)], {'bandwidth': 25}), (9, 0): ([(12, 48), (48, 51)], {'bandwidth': 24}), (8, 9): ([(51, 94), (94, 80)], {'bandwidth': 42}), (8, 4): ([(0, 60), (60, 80)], {'bandwidth': 23}), (7, 8): ([(11, 94), (94, 80)], {'bandwidth': 47}), (1, 3): ([(18, 6), (6, 2), (2, 21)], {'bandwidth': 38}), (1, 4): ([(0, 74), (74, 21)], {'bandwidth': 23}), (1, 5): ([(21, 23), (23, 95), (95, 57)], {'bandwidth': 21})}",87,1593,821,0.5153797865662273,3,0
3,arrival,53,3,True,True,"{2: (53, {'cpu': 18, 'gpu': 2, 'storage': 12}), 0: (31, {'cpu': 14, 'gpu': 8, 'storage': 12}), 4: (86, {'cpu': 14, 'gpu': 15, 'storage': 13}), 5: (16, {'cpu': 0, 'gpu': 4, 'storage': 5}), 3: (68, {'cpu': 4, 'gpu': 13, 'storage': 7}), 1: (48, {'cpu': 1, 'gpu': 19, 'storage': 0}), 6: (99, {'cpu': 18, 'gpu': 19, 'storage': 10}), 7: (76, {'cpu': 12, 'gpu': 2, 'storage': 9})}","{(4, 2): ([(53, 48), (48, 86)], {'bandwidth': 5}), (5, 2): ([(16, 53)], {'bandwidth': 22}), (5, 0): ([(16, 53), (53, 31)], {'bandwidth': 16}), (5, 4): ([(16, 23), (23, 48), (48, 86)], {'bandwidth': 12}), (3, 0): ([(31, 1), (1, 68)], {'bandwidth': 49}), (3, 5): ([(16, 13), (13, 68)], {'bandwidth': 31}), (3, 2): ([(53, 39), (39, 68)], {'bandwidth': 24}), (1, 3): ([(48, 12), (12, 68)], {'bandwidth': 19}), (1, 0): ([(31, 53), (53, 48)], {'bandwidth': 4}), (1, 5): ([(16, 23), (23, 48)], {'bandwidth': 2}), (6, 3): ([(68, 13), (13, 99)], {'bandwidth': 31}), (6, 0): ([(31, 53), (53, 99)], {'bandwidth': 30}), (6, 1): ([(48, 99)], {'bandwidth': 23}), (6, 5): ([(16, 13), (13, 99)], {'bandwidth': 7}), (7, 2): ([(53, 42), (42, 76)], {'bandwidth': 41}), (7, 5): ([(16, 42), (42, 76)], {'bandwidth': 22}), (7, 4): ([(76, 94), (94, 86)], {'bandwidth': 17}), (7, 6): ([(76, 13), (13, 99)], {'bandwidth': 9})}",514,926,595,0.642548596112311,4,0
4,arrival,62,4,True,True,"{4: (61, {'cpu': 16, 'gpu': 10, 'storage': 13}), 5: (82, {'cpu': 16, 'gpu': 19, 'storage': 4}), 6: (39, {'cpu': 11, 'gpu': 5, 'storage': 17}), 3: (91, {'cpu': 3, 'gpu': 6, 'storage': 18}), 0: (13, {'cpu': 0, 'gpu': 4, 'storage': 2}), 1: (32, {'cpu': 6, 'gpu': 12, 'storage': 16}), 2: (77, {'cpu': 2, 'gpu': 3, 'storage': 13}), 7: (36, {'cpu': 8, 'gpu': 14, 'storage': 3})}","{(6, 4): ([(39, 43), (43, 61)], {'bandwidth': 31}), (3, 5): ([(82, 4), (4, 91)], {'bandwidth': 43}), (3, 4): ([(61, 4), (4, 91)], {'bandwidth': 31}), (0, 6): ([(13, 10), (10, 25), (25, 39)], {'bandwidth': 45}), (1, 6): ([(32, 5), (5, 39)], {'bandwidth': 45}), (1, 5): ([(32, 9), (9, 82)], {'bandwidth': 9}), (1, 3): ([(32, 76), (76, 13), (13, 91)], {'bandwidth': 6}), (2, 3): ([(77, 91)], {'bandwidth': 23}), (7, 2): ([(36, 26), (26, 19), (19, 77)], {'bandwidth': 41}), (7, 1): ([(32, 9), (9, 36)], {'bandwidth': 27})}",594,892,522,0.5852017937219731,5,0
5,arrival,72,5,True,True,"{6: (9, {'cpu': 6, 'gpu': 7, 'storage': 19}), 7: (77, {'cpu': 2, 'gpu': 14, 'storage': 13}), 0: (90, {'cpu': 2, 'gpu': 2, 'storage': 1}), 5: (47, {'cpu': 12, 'gpu': 17, 'storage': 2}), 2: (81, {'cpu': 7, 'gpu': 17, 'storage': 4}), 1: (53, {'cpu': 18, 'gpu': 1, 'storage': 11}), 4: (36, {'cpu': 0, 'gpu': 4, 'storage': 15}), 3: (63, {'cpu': 1, 'gpu': 17, 'storage': 15})}","{(7, 6): ([(9, 18), (18, 62), (62, 77)], {'bandwidth': 13}), (0, 6): ([(9, 50), (50, 98), (98, 90)], {'bandwidth': 32}), (5, 6): ([(9, 85), (85, 47)], {'bandwidth': 10}), (5, 0): ([(47, 45), (45, 11), (11, 90)], {'bandwidth': 9}), (2, 6): ([(9, 18), (18, 52), (52, 81)], {'bandwidth': 43}), (2, 0): ([(81, 90)], {'bandwidth': 16}), (2, 7): ([(77, 2), (2, 81)], {'bandwidth': 4}), (1, 0): ([(53, 11), (11, 90)], {'bandwidth': 47}), (1, 6): ([(9, 34), (34, 30), (30, 53)], {'bandwidth': 28}), (1, 7): ([(53, 30), (30, 77)], {'bandwidth': 10}), (4, 0): ([(36, 79), (79, 58), (58, 90)], {'bandwidth': 46}), (4, 7): ([(36, 99), (99, 30), (30, 77)], {'bandwidth': 42}), (4, 5): ([(36, 26), (26, 1), (1, 47)], {'bandwidth': 35}), (4, 6): ([(9, 36)], {'bandwidth': 11}), (4, 1): ([(36, 53)], {'bandwidth': 7}), (4, 2): ([(36, 99), (99, 81)], {'bandwidth': 4}), (3, 2): ([(63, 96), (96, 99), (99, 81)], {'bandwidth': 42}), (3, 4): ([(36, 53), (53, 11), (11, 78), (78, 88), (88, 63)], {'bandwidth': 17})}",6,1346,623,0.46285289747399705,6,0
6,leave,78,5,True,True,"{}","{}",6,0,0,0,5,0
7,arrival,88,6,True,False,"{2: (81, {'cpu': 15, 'gpu': 16, 'storage': 14}), 0: (48, {'cpu': 7, 'gpu': 14, 'storage': 15}), 3: (63, {'cpu': 15, 'gpu': 16, 'storage': 3}), 8: (53, {'cpu': 14, 'gpu': 20, 'storage': 10}), 5: (74, {'cpu': 14, 'gpu': 1, 'storage': 11}), 4: (52, {'cpu': 0, 'gpu': 18, 'storage': 1}), 1: (55, {'cpu': 7, 'gpu': 2, 'storage': 12}), 6: (49, {'cpu': 2, 'gpu': 3, 'storage': 10})}","{(8, 3): ([(53, 48), (48, 96), (96, 63)], {'bandwidth': 32}), (5, 2): ([(74, 24), (24, 81)], {'bandwidth': 33}), (4, 3): ([(52, 43), (43, 88), (88, 63)], {'bandwidth': 48}), (4, 0): ([(48, 15), (15, 52)], {'bandwidth': 25}), (4, 5): ([(52, 23), (23, 21), (21, 74)], {'bandwidth': 15}), (1, 2): ([(55, 23), (23, 81)], {'bandwidth': 45}), (1, 4): ([(52, 22), (22, 55)], {'bandwidth': 14}), (1, 0): ([(48, 23), (23, 55)], {'bandwidth': 6}), (6, 0): ([(48, 17), (17, 14), (14, 49)], {'bandwidth': 38}), (6, 3): ([(49, 14), (14, 66), (66, 96), (96, 63)], {'bandwidth': 19}), (6, 8): ([(49, 53)], {'bandwidth': 15}), (6, 4): ([(49, 30), (30, 22), (22, 52)], {'bandwidth': 4})}",43,988,534,0.5404858299595142,5,0
8,arrival,95,7,True,True,"{0: (62, {'cpu': 5, 'gpu': 7, 'storage': 10}), 1: (81, {'cpu': 16, 'gpu': 6, 'storage': 2}), 7: (34, {'cpu': 3, 'gpu': 20, 'storage': 5}), 3: (38, {'cpu': 13, 'gpu': 19, 'storage': 9}), 4: (0, {'cpu': 11, 'gpu': 3, 'storage': 3}), 5: (39, {'cpu': 0, 'gpu': 1, 'storage': 20}), 2: (52, {'cpu': 19, 'gpu': 7, 'storage': 20}), 6: (97, {'cpu': 17, 'gpu': 15, 'storage': 11})}","{(1, 0): ([(62, 81)], {'bandwidth': 1}), (7, 1): ([(34, 30), (30, 81)], {'bandwidth': 24}), (7, 0): ([(34, 19), (19, 62)], {'bandwidth': 12}), (3, 7): ([(34, 3), (3, 5), (5, 32), (32, 38)], {'bandwidth': 50}), (3, 0): ([(38, 10), (10, 62)], {'bandwidth': 34}), (3, 1): ([(38, 10), (10, 24), (24, 81)], {'bandwidth': 16}), (4, 3): ([(0, 10), (10, 90), (90, 11), (11, 38)], {'bandwidth': 17}), (5, 0): ([(39, 5), (5, 20), (20, 62)], {'bandwidth': 43}), (5, 4): ([(0, 61), (61, 43), (43, 39)], {'bandwidth': 43}), (2, 5): ([(39, 83), (83, 15), (15, 52)], {'bandwidth': 48}), (6, 4): ([(0, 69), (69, 3), (3, 92), (92, 97)], {'bandwidth': 50}), (6, 2): ([(52, 23), (23, 97)], {'bandwidth': 39}), (6, 5): ([(39, 25), (25, 97)], {'bandwidth': 25}), (6, 3): ([(38, 11), (11, 53), (53, 97)], {'bandwidth': 23}), (6, 0): ([(62, 19), (19, 75), (75, 97)], {'bandwidth': 21}), (6, 1): ([(81, 98), (98, 97)], {'bandwidth': 16})}",1177,1593,704,0.44193345888261143,6,0
9,arrival,103,8,True,True,"{2: (54, {'cpu': 5, 'gpu': 13, 'storage': 11}), 1: (49, {'cpu': 5, 'gpu': 13, 'storage': 2}), 3: (79, {'cpu': 16, 'gpu': 3, 'storage': 15}), 4: (19, {'cpu': 2, 'gpu': 10, 'storage': 0}), 0: (82, {'cpu': 9, 'gpu': 13, 'storage': 7}), 5: (67, {'cpu': 11, 'gpu': 0, 'storage': 9})}","{(1, 2): ([(49, 87), (87, 54)], {'bandwidth': 31}), (3, 2): ([(54, 12), (12, 88), (88, 79)], {'bandwidth': 12}), (4, 3): ([(19, 42), (42, 16), (16, 79)], {'bandwidth': 46}), (4, 1): ([(19, 55), (55, 49)], {'bandwidth': 17}), (0, 3): ([(79, 37), (37, 82)], {'bandwidth': 38}), (0, 2): ([(54, 1), (1, 74), (74, 82)], {'bandwidth': 26}), (5, 4): ([(19, 55), (55, 67)], {'bandwidth': 29}), (5, 0): ([(67, 82)], {'bandwidth': 27})}",447,653,370,0.5666156202143952,7,0
