event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,13,0,True,True,"{8: (24, {'cpu': 7, 'gpu': 3, 'storage': 19}), 3: (62, {'cpu': 19, 'gpu': 16, 'storage': 1}), 9: (93, {'cpu': 16, 'gpu': 0, 'storage': 1}), 2: (7, {'cpu': 17, 'gpu': 6, 'storage': 20}), 5: (44, {'cpu': 4, 'gpu': 0, 'storage': 15}), 4: (89, {'cpu': 12, 'gpu': 2, 'storage': 17}), 1: (82, {'cpu': 0, 'gpu': 20, 'storage': 4}), 7: (79, {'cpu': 13, 'gpu': 12, 'storage': 5}), 6: (65, {'cpu': 14, 'gpu': 2, 'storage': 7}), 0: (72, {'cpu': 1, 'gpu': 13, 'storage': 7})}","{(9, 3): ([(62, 48), (48, 93)], {'bandwidth': 42}), (9, 8): ([(24, 8), (8, 93)], {'bandwidth': 22}), (2, 8): ([(7, 24)], {'bandwidth': 45}), (2, 3): ([(7, 18), (18, 62)], {'bandwidth': 24}), (2, 9): ([(7, 14), (14, 93)], {'bandwidth': 1}), (5, 3): ([(44, 52), (52, 62)], {'bandwidth': 24}), (5, 9): ([(44, 8), (8, 93)], {'bandwidth': 16}), (4, 8): ([(24, 8), (8, 89)], {'bandwidth': 46}), (4, 3): ([(62, 2), (2, 92), (92, 89)], {'bandwidth': 8}), (1, 2): ([(7, 24), (24, 82)], {'bandwidth': 26}), (7, 3): ([(62, 24), (24, 79)], {'bandwidth': 23}), (7, 2): ([(7, 79)], {'bandwidth': 16}), (7, 8): ([(24, 79)], {'bandwidth': 14}), (7, 4): ([(79, 7), (7, 89)], {'bandwidth': 2}), (6, 8): ([(24, 16), (16, 65)], {'bandwidth': 37}), (6, 5): ([(44, 65)], {'bandwidth': 22}), (6, 3): ([(62, 3), (3, 61), (61, 65)], {'bandwidth': 7}), (0, 8): ([(24, 21), (21, 34), (34, 72)], {'bandwidth': 45}), (0, 9): ([(72, 93)], {'bandwidth': 32}), (0, 5): ([(44, 5), (5, 72)], {'bandwidth': 0})}",624,1108,725,0.6543321299638989,1,0
1,arrival,25,1,True,True,"{8: (24, {'cpu': 1, 'gpu': 15, 'storage': 16}), 1: (64, {'cpu': 13, 'gpu': 15, 'storage': 2}), 5: (3, {'cpu': 0, 'gpu': 15, 'storage': 2}), 6: (68, {'cpu': 4, 'gpu': 6, 'storage': 11}), 4: (93, {'cpu': 5, 'gpu': 7, 'storage': 6}), 7: (71, {'cpu': 3, 'gpu': 17, 'storage': 6}), 2: (44, {'cpu': 16, 'gpu': 5, 'storage': 12}), 3: (65, {'cpu': 1, 'gpu': 18, 'storage': 13}), 0: (89, {'cpu': 17, 'gpu': 8, 'storage': 0})}","{(1, 8): ([(24, 64)], {'bandwidth': 42}), (5, 8): ([(3, 24)], {'bandwidth': 44}), (6, 8): ([(24, 26), (26, 68)], {'bandwidth': 49}), (6, 1): ([(64, 3), (3, 68)], {'bandwidth': 8}), (4, 8): ([(24, 23), (23, 93)], {'bandwidth': 48}), (4, 6): ([(68, 12), (12, 93)], {'bandwidth': 16}), (7, 8): ([(24, 31), (31, 71)], {'bandwidth': 46}), (7, 5): ([(3, 9), (9, 53), (53, 71)], {'bandwidth': 34}), (7, 4): ([(71, 93)], {'bandwidth': 14}), (2, 1): ([(44, 33), (33, 64)], {'bandwidth': 28}), (2, 5): ([(3, 52), (52, 44)], {'bandwidth': 18}), (2, 8): ([(24, 8), (8, 44)], {'bandwidth': 9}), (3, 5): ([(3, 61), (61, 65)], {'bandwidth': 35}), (3, 6): ([(65, 15), (15, 68)], {'bandwidth': 24}), (3, 1): ([(64, 90), (90, 65)], {'bandwidth': 17}), (0, 3): ([(65, 35), (35, 89)], {'bandwidth': 34})}",464,1100,700,0.6363636363636364,2,0
2,arrival,36,2,True,True,"{0: (93, {'cpu': 17, 'gpu': 20, 'storage': 20}), 3: (89, {'cpu': 17, 'gpu': 16, 'storage': 1}), 4: (72, {'cpu': 20, 'gpu': 13, 'storage': 15}), 1: (44, {'cpu': 16, 'gpu': 1, 'storage': 8}), 2: (7, {'cpu': 14, 'gpu': 13, 'storage': 6})}","{(4, 0): ([(72, 47), (47, 93)], {'bandwidth': 45}), (4, 3): ([(72, 89)], {'bandwidth': 45}), (1, 4): ([(44, 5), (5, 72)], {'bandwidth': 33}), (2, 1): ([(7, 44)], {'bandwidth': 39}), (2, 3): ([(7, 89)], {'bandwidth': 38})}",1887,475,397,0.8357894736842105,3,0
3,arrival,49,3,True,True,"{1: (62, {'cpu': 6, 'gpu': 16, 'storage': 11}), 7: (82, {'cpu': 7, 'gpu': 14, 'storage': 0}), 8: (45, {'cpu': 10, 'gpu': 9, 'storage': 15}), 0: (40, {'cpu': 6, 'gpu': 8, 'storage': 19}), 2: (24, {'cpu': 16, 'gpu': 19, 'storage': 6}), 6: (68, {'cpu': 14, 'gpu': 9, 'storage': 12}), 3: (63, {'cpu': 16, 'gpu': 12, 'storage': 19}), 4: (93, {'cpu': 14, 'gpu': 12, 'storage': 15}), 5: (44, {'cpu': 0, 'gpu': 4, 'storage': 10})}","{(7, 1): ([(62, 82)], {'bandwidth': 49}), (8, 1): ([(45, 62)], {'bandwidth': 41}), (8, 7): ([(45, 82)], {'bandwidth': 35}), (0, 1): ([(40, 62)], {'bandwidth': 22}), (0, 8): ([(40, 62), (62, 45)], {'bandwidth': 15}), (2, 1): ([(24, 78), (78, 62)], {'bandwidth': 46}), (6, 8): ([(45, 27), (27, 68)], {'bandwidth': 46}), (6, 1): ([(62, 3), (3, 68)], {'bandwidth': 38}), (6, 7): ([(68, 58), (58, 82)], {'bandwidth': 3}), (3, 2): ([(24, 40), (40, 63)], {'bandwidth': 40}), (3, 0): ([(40, 71), (71, 63)], {'bandwidth': 39}), (3, 7): ([(63, 82)], {'bandwidth': 4}), (4, 2): ([(24, 39), (39, 93)], {'bandwidth': 38}), (5, 2): ([(24, 78), (78, 44)], {'bandwidth': 22}), (5, 0): ([(40, 7), (7, 44)], {'bandwidth': 7}), (5, 3): ([(44, 46), (46, 63)], {'bandwidth': 2}), (5, 1): ([(44, 52), (52, 62)], {'bandwidth': 0})}",722,1042,746,0.7159309021113244,4,0
4,arrival,60,4,True,True,"{3: (90, {'cpu': 16, 'gpu': 1, 'storage': 4}), 1: (64, {'cpu': 9, 'gpu': 6, 'storage': 9}), 6: (65, {'cpu': 18, 'gpu': 2, 'storage': 0}), 5: (77, {'cpu': 11, 'gpu': 17, 'storage': 0}), 0: (7, {'cpu': 8, 'gpu': 9, 'storage': 5}), 2: (24, {'cpu': 15, 'gpu': 14, 'storage': 10}), 4: (44, {'cpu': 5, 'gpu': 4, 'storage': 7})}","{(6, 3): ([(65, 90)], {'bandwidth': 13}), (5, 3): ([(77, 7), (7, 90)], {'bandwidth': 2}), (0, 3): ([(7, 90)], {'bandwidth': 41}), (0, 6): ([(7, 1), (1, 65)], {'bandwidth': 33}), (0, 1): ([(7, 33), (33, 64)], {'bandwidth': 32}), (2, 3): ([(24, 74), (74, 67), (67, 90)], {'bandwidth': 48}), (2, 1): ([(24, 88), (88, 64)], {'bandwidth': 39}), (2, 0): ([(7, 14), (14, 26), (26, 24)], {'bandwidth': 29}), (4, 1): ([(44, 33), (33, 36), (36, 64)], {'bandwidth': 36}), (4, 2): ([(24, 78), (78, 44)], {'bandwidth': 17})}",163,809,460,0.5686032138442522,5,0
5,arrival,70,5,True,True,"{4: (98, {'cpu': 18, 'gpu': 0, 'storage': 8}), 2: (22, {'cpu': 3, 'gpu': 4, 'storage': 12}), 1: (60, {'cpu': 14, 'gpu': 1, 'storage': 16}), 3: (65, {'cpu': 20, 'gpu': 14, 'storage': 15}), 6: (44, {'cpu': 18, 'gpu': 15, 'storage': 12}), 5: (24, {'cpu': 7, 'gpu': 9, 'storage': 11}), 0: (62, {'cpu': 13, 'gpu': 20, 'storage': 12})}","{(1, 4): ([(60, 98)], {'bandwidth': 42}), (1, 2): ([(22, 14), (14, 60)], {'bandwidth': 23}), (3, 2): ([(22, 1), (1, 65)], {'bandwidth': 27}), (3, 1): ([(60, 65)], {'bandwidth': 5}), (6, 4): ([(44, 98)], {'bandwidth': 40}), (6, 2): ([(22, 8), (8, 44)], {'bandwidth': 29}), (5, 2): ([(22, 8), (8, 82), (82, 24)], {'bandwidth': 33}), (5, 6): ([(24, 8), (8, 44)], {'bandwidth': 7}), (0, 6): ([(44, 52), (52, 62)], {'bandwidth': 36}), (0, 1): ([(60, 40), (40, 62)], {'bandwidth': 30})}",1240,732,514,0.7021857923497268,6,0
6,arrival,86,6,True,True,"{0: (9, {'cpu': 0, 'gpu': 11, 'storage': 5}), 1: (21, {'cpu': 14, 'gpu': 2, 'storage': 14}), 3: (59, {'cpu': 11, 'gpu': 3, 'storage': 1}), 2: (48, {'cpu': 5, 'gpu': 13, 'storage': 16}), 4: (62, {'cpu': 0, 'gpu': 5, 'storage': 8})}","{(1, 0): ([(9, 21)], {'bandwidth': 48}), (3, 1): ([(21, 59)], {'bandwidth': 4}), (2, 0): ([(9, 48)], {'bandwidth': 44}), (2, 3): ([(48, 21), (21, 59)], {'bandwidth': 42}), (4, 3): ([(59, 9), (9, 62)], {'bandwidth': 30}), (4, 2): ([(48, 62)], {'bandwidth': 17})}",391,365,293,0.8027397260273973,7,0
7,arrival,97,7,True,True,"{1: (65, {'cpu': 13, 'gpu': 2, 'storage': 1}), 2: (91, {'cpu': 7, 'gpu': 12, 'storage': 9}), 0: (90, {'cpu': 4, 'gpu': 14, 'storage': 7})}","{(2, 1): ([(65, 91)], {'bandwidth': 31}), (0, 2): ([(90, 91)], {'bandwidth': 13})}",129,113,113,1.0,8,0
8,arrival,111,8,True,True,"{4: (46, {'cpu': 18, 'gpu': 14, 'storage': 8}), 0: (22, {'cpu': 2, 'gpu': 11, 'storage': 8}), 1: (68, {'cpu': 18, 'gpu': 4, 'storage': 11}), 2: (19, {'cpu': 5, 'gpu': 5, 'storage': 14}), 3: (24, {'cpu': 16, 'gpu': 8, 'storage': 1})}","{(1, 4): ([(46, 44), (44, 68)], {'bandwidth': 50}), (1, 0): ([(22, 18), (18, 68)], {'bandwidth': 25}), (2, 0): ([(19, 71), (71, 22)], {'bandwidth': 45}), (2, 1): ([(19, 68)], {'bandwidth': 16}), (3, 1): ([(24, 3), (3, 68)], {'bandwidth': 15})}",1507,429,294,0.6853146853146853,9,0
9,arrival,123,9,True,True,"{2: (85, {'cpu': 18, 'gpu': 0, 'storage': 11}), 1: (17, {'cpu': 10, 'gpu': 3, 'storage': 5}), 0: (93, {'cpu': 1, 'gpu': 4, 'storage': 6}), 3: (72, {'cpu': 14, 'gpu': 5, 'storage': 19}), 5: (89, {'cpu': 5, 'gpu': 17, 'storage': 8}), 4: (12, {'cpu': 7, 'gpu': 18, 'storage': 6})}","{(0, 1): ([(17, 93)], {'bandwidth': 13}), (3, 1): ([(17, 76), (76, 72)], {'bandwidth': 17}), (3, 0): ([(72, 93)], {'bandwidth': 4}), (5, 1): ([(17, 12), (12, 89)], {'bandwidth': 42}), (5, 2): ([(85, 89)], {'bandwidth': 38}), (5, 3): ([(72, 89)], {'bandwidth': 9}), (4, 2): ([(12, 17), (17, 85)], {'bandwidth': 48}), (4, 5): ([(12, 89)], {'bandwidth': 26}), (4, 3): ([(12, 93), (93, 72)], {'bandwidth': 16})}",774,493,370,0.7505070993914807,10,0
10,arrival,140,10,True,True,"{1: (45, {'cpu': 18, 'gpu': 4, 'storage': 14}), 4: (82, {'cpu': 18, 'gpu': 9, 'storage': 12}), 5: (62, {'cpu': 2, 'gpu': 12, 'storage': 8}), 2: (40, {'cpu': 10, 'gpu': 6, 'storage': 2}), 0: (3, {'cpu': 16, 'gpu': 14, 'storage': 1}), 3: (64, {'cpu': 8, 'gpu': 6, 'storage': 17})}","{(4, 1): ([(45, 82)], {'bandwidth': 30}), (2, 5): ([(40, 7), (7, 18), (18, 62)], {'bandwidth': 46}), (2, 4): ([(40, 82)], {'bandwidth': 39}), (2, 1): ([(40, 62), (62, 45)], {'bandwidth': 1}), (0, 1): ([(3, 64), (64, 45)], {'bandwidth': 45}), (0, 4): ([(3, 83), (83, 40), (40, 82)], {'bandwidth': 44}), (0, 2): ([(3, 24), (24, 40)], {'bandwidth': 1}), (3, 5): ([(62, 24), (24, 64)], {'bandwidth': 14}), (3, 1): ([(45, 64)], {'bandwidth': 13}), (3, 0): ([(3, 64)], {'bandwidth': 11}), (3, 2): ([(40, 7), (7, 33), (33, 64)], {'bandwidth': 9})}",30,689,430,0.6240928882438317,11,0
11,arrival,153,11,True,True,"{5: (46, {'cpu': 6, 'gpu': 1, 'storage': 18}), 3: (67, {'cpu': 11, 'gpu': 5, 'storage': 2}), 4: (90, {'cpu': 20, 'gpu': 9, 'storage': 13}), 2: (77, {'cpu': 5, 'gpu': 17, 'storage': 0}), 1: (55, {'cpu': 6, 'gpu': 1, 'storage': 14}), 6: (9, {'cpu': 1, 'gpu': 15, 'storage': 12}), 0: (44, {'cpu': 18, 'gpu': 12, 'storage': 16})}","{(4, 3): ([(67, 46), (46, 90)], {'bandwidth': 48}), (2, 5): ([(46, 1), (1, 77)], {'bandwidth': 50}), (2, 3): ([(67, 77)], {'bandwidth': 11}), (1, 2): ([(55, 9), (9, 77)], {'bandwidth': 23}), (1, 4): ([(55, 90)], {'bandwidth': 19}), (1, 5): ([(46, 55)], {'bandwidth': 8}), (6, 5): ([(9, 55), (55, 46)], {'bandwidth': 43}), (6, 4): ([(9, 3), (3, 37), (37, 90)], {'bandwidth': 33}), (6, 1): ([(9, 36), (36, 51), (51, 55)], {'bandwidth': 22}), (0, 2): ([(44, 7), (7, 77)], {'bandwidth': 13}), (0, 1): ([(44, 5), (5, 90), (90, 55)], {'bandwidth': 12}), (0, 4): ([(44, 5), (5, 90)], {'bandwidth': 4})}",1927,803,488,0.6077210460772104,12,0
12,arrival,168,12,True,True,"{1: (65, {'cpu': 18, 'gpu': 0, 'storage': 13}), 2: (21, {'cpu': 13, 'gpu': 9, 'storage': 0}), 0: (24, {'cpu': 1, 'gpu': 20, 'storage': 5})}","{(2, 1): ([(21, 65)], {'bandwidth': 41}), (0, 2): ([(21, 24)], {'bandwidth': 4})}",376,124,124,1.0,13,0
13,leave,170,10,True,True,"{}","{}",30,0,0,0,12,0
14,arrival,181,13,True,True,"{2: (72, {'cpu': 14, 'gpu': 6, 'storage': 12}), 0: (89, {'cpu': 10, 'gpu': 9, 'storage': 7}), 1: (85, {'cpu': 7, 'gpu': 19, 'storage': 5})}","{(0, 2): ([(72, 89)], {'bandwidth': 2}), (1, 2): ([(72, 85)], {'bandwidth': 5})}",20,96,96,1.0,13,0
15,arrival,193,14,True,True,"{1: (68, {'cpu': 12, 'gpu': 15, 'storage': 6}), 0: (3, {'cpu': 9, 'gpu': 8, 'storage': 18})}","{(0, 1): ([(3, 68)], {'bandwidth': 8})}",1005,76,76,1.0,14,0
16,leave,201,13,True,True,"{}","{}",20,0,0,0,13,0
17,arrival,210,15,True,True,"{2: (45, {'cpu': 14, 'gpu': 0, 'storage': 7}), 1: (82, {'cpu': 0, 'gpu': 6, 'storage': 2}), 3: (62, {'cpu': 14, 'gpu': 2, 'storage': 11}), 0: (59, {'cpu': 17, 'gpu': 3, 'storage': 16})}","{(1, 2): ([(45, 82)], {'bandwidth': 35}), (3, 1): ([(62, 82)], {'bandwidth': 2}), (0, 3): ([(59, 54), (54, 6), (6, 62)], {'bandwidth': 43}), (0, 1): ([(59, 45), (45, 82)], {'bandwidth': 12})}",178,282,184,0.6524822695035462,14,0
18,leave,223,4,True,True,"{}","{}",163,0,0,0,13,0
19,arrival,225,16,True,True,"{1: (24, {'cpu': 0, 'gpu': 4, 'storage': 13}), 0: (64, {'cpu': 8, 'gpu': 7, 'storage': 9})}","{(0, 1): ([(24, 64)], {'bandwidth': 5})}",324,46,46,1.0,14,0
20,leave,226,7,True,True,"{}","{}",129,0,0,0,13,0
