event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,15,0,True,True,"{3: (88, {'cpu': 20, 'gpu': 0, 'storage': 14}), 1: (20, {'cpu': 16, 'gpu': 10, 'storage': 17}), 0: (54, {'cpu': 0, 'gpu': 14, 'storage': 14}), 2: (27, {'cpu': 13, 'gpu': 14, 'storage': 8})}","{(1, 3): ([(20, 88)], {'bandwidth': 43}), (0, 1): ([(20, 54)], {'bandwidth': 29}), (2, 0): ([(27, 54)], {'bandwidth': 37})}",213,249,249,1.0,1,0
1,arrival,22,1,True,True,"{6: (88, {'cpu': 8, 'gpu': 17, 'storage': 2}), 1: (20, {'cpu': 13, 'gpu': 3, 'storage': 11}), 0: (54, {'cpu': 1, 'gpu': 16, 'storage': 10}), 9: (27, {'cpu': 19, 'gpu': 19, 'storage': 2}), 4: (82, {'cpu': 3, 'gpu': 14, 'storage': 9}), 2: (99, {'cpu': 3, 'gpu': 5, 'storage': 2}), 5: (55, {'cpu': 17, 'gpu': 4, 'storage': 15}), 7: (19, {'cpu': 20, 'gpu': 20, 'storage': 19}), 3: (85, {'cpu': 0, 'gpu': 13, 'storage': 11}), 8: (21, {'cpu': 17, 'gpu': 7, 'storage': 5})}","{(0, 1): ([(20, 54)], {'bandwidth': 32}), (9, 6): ([(27, 88)], {'bandwidth': 41}), (9, 0): ([(27, 79), (79, 54)], {'bandwidth': 36}), (9, 1): ([(20, 27)], {'bandwidth': 7}), (4, 1): ([(20, 82)], {'bandwidth': 24}), (4, 9): ([(27, 20), (20, 82)], {'bandwidth': 7}), (2, 6): ([(88, 99)], {'bandwidth': 28}), (2, 0): ([(54, 16), (16, 99)], {'bandwidth': 27}), (5, 6): ([(55, 7), (7, 88)], {'bandwidth': 37}), (5, 4): ([(55, 92), (92, 82)], {'bandwidth': 17}), (5, 1): ([(20, 51), (51, 55)], {'bandwidth': 13}), (7, 0): ([(19, 1), (1, 69), (69, 54)], {'bandwidth': 29}), (7, 6): ([(19, 10), (10, 88)], {'bandwidth': 15}), (7, 1): ([(19, 20)], {'bandwidth': 12}), (7, 4): ([(19, 9), (9, 82)], {'bandwidth': 8}), (3, 6): ([(85, 30), (30, 88)], {'bandwidth': 27}), (3, 9): ([(27, 48), (48, 85)], {'bandwidth': 19}), (3, 1): ([(20, 45), (45, 85)], {'bandwidth': 14}), (3, 0): ([(54, 85)], {'bandwidth': 5}), (3, 4): ([(82, 9), (9, 85)], {'bandwidth': 0}), (8, 6): ([(21, 12), (12, 88)], {'bandwidth': 13}), (8, 1): ([(20, 19), (19, 21)], {'bandwidth': 12}), (8, 2): ([(21, 99)], {'bandwidth': 5}), (8, 4): ([(21, 26), (26, 82)], {'bandwidth': 4}), (8, 9): ([(21, 43), (43, 27)], {'bandwidth': 0})}",5,1044,737,0.7059386973180076,2,0
2,leave,27,1,True,True,"{}","{}",5,0,0,0,1,0
3,arrival,37,2,True,True,"{0: (20, {'cpu': 1, 'gpu': 4, 'storage': 12}), 5: (88, {'cpu': 1, 'gpu': 7, 'storage': 16}), 3: (54, {'cpu': 4, 'gpu': 20, 'storage': 3}), 8: (27, {'cpu': 16, 'gpu': 9, 'storage': 7}), 6: (82, {'cpu': 17, 'gpu': 19, 'storage': 2}), 1: (99, {'cpu': 15, 'gpu': 16, 'storage': 13}), 9: (19, {'cpu': 20, 'gpu': 10, 'storage': 20}), 7: (55, {'cpu': 5, 'gpu': 1, 'storage': 18}), 4: (4, {'cpu': 8, 'gpu': 4, 'storage': 16}), 2: (51, {'cpu': 10, 'gpu': 10, 'storage': 14})}","{(5, 0): ([(20, 88)], {'bandwidth': 10}), (3, 5): ([(54, 88)], {'bandwidth': 32}), (3, 0): ([(20, 54)], {'bandwidth': 2}), (8, 3): ([(27, 54)], {'bandwidth': 21}), (8, 5): ([(27, 88)], {'bandwidth': 2}), (6, 0): ([(20, 82)], {'bandwidth': 49}), (6, 3): ([(54, 82)], {'bandwidth': 45}), (1, 8): ([(27, 20), (20, 99)], {'bandwidth': 45}), (1, 5): ([(88, 99)], {'bandwidth': 19}), (1, 0): ([(20, 99)], {'bandwidth': 1}), (9, 8): ([(19, 20), (20, 27)], {'bandwidth': 44}), (9, 0): ([(19, 20)], {'bandwidth': 27}), (7, 1): ([(55, 50), (50, 99)], {'bandwidth': 41}), (7, 6): ([(55, 92), (92, 82)], {'bandwidth': 15}), (7, 5): ([(55, 7), (7, 88)], {'bandwidth': 0}), (4, 0): ([(4, 8), (8, 20)], {'bandwidth': 26}), (4, 5): ([(4, 8), (8, 7), (7, 88)], {'bandwidth': 20}), (4, 6): ([(4, 26), (26, 82)], {'bandwidth': 15}), (4, 3): ([(4, 83), (83, 54)], {'bandwidth': 1}), (4, 8): ([(4, 43), (43, 27)], {'bandwidth': 0}), (2, 3): ([(51, 16), (16, 54)], {'bandwidth': 23}), (2, 9): ([(19, 4), (4, 51)], {'bandwidth': 13}), (2, 5): ([(51, 20), (20, 88)], {'bandwidth': 9}), (2, 1): ([(51, 16), (16, 99)], {'bandwidth': 0}), (2, 6): ([(51, 20), (20, 82)], {'bandwidth': 0})}",1074,1050,778,0.7409523809523809,2,0
4,arrival,49,3,True,True,"{4: (55, {'cpu': 7, 'gpu': 5, 'storage': 1}), 2: (85, {'cpu': 17, 'gpu': 9, 'storage': 1}), 5: (48, {'cpu': 5, 'gpu': 12, 'storage': 0}), 3: (95, {'cpu': 6, 'gpu': 17, 'storage': 19}), 6: (21, {'cpu': 10, 'gpu': 13, 'storage': 14}), 7: (24, {'cpu': 6, 'gpu': 9, 'storage': 14}), 1: (88, {'cpu': 3, 'gpu': 3, 'storage': 4}), 0: (54, {'cpu': 2, 'gpu': 12, 'storage': 17})}","{(5, 2): ([(48, 85)], {'bandwidth': 29}), (5, 4): ([(48, 1), (1, 55)], {'bandwidth': 28}), (3, 4): ([(55, 95)], {'bandwidth': 39}), (3, 2): ([(85, 30), (30, 95)], {'bandwidth': 22}), (6, 4): ([(21, 85), (85, 55)], {'bandwidth': 47}), (6, 5): ([(21, 48)], {'bandwidth': 32}), (6, 2): ([(21, 48), (48, 85)], {'bandwidth': 30}), (7, 3): ([(24, 11), (11, 95)], {'bandwidth': 47}), (7, 4): ([(24, 92), (92, 55)], {'bandwidth': 24}), (7, 5): ([(24, 48)], {'bandwidth': 11}), (1, 2): ([(85, 30), (30, 88)], {'bandwidth': 50}), (1, 4): ([(55, 7), (7, 88)], {'bandwidth': 23}), (0, 5): ([(48, 58), (58, 54)], {'bandwidth': 40}), (0, 3): ([(54, 62), (62, 95)], {'bandwidth': 26}), (0, 2): ([(54, 85)], {'bandwidth': 7}), (0, 4): ([(54, 85), (85, 55)], {'bandwidth': 4})}",572,1006,665,0.6610337972166997,3,0
5,arrival,57,4,True,True,"{7: (20, {'cpu': 9, 'gpu': 0, 'storage': 9}), 8: (88, {'cpu': 13, 'gpu': 13, 'storage': 9}), 2: (54, {'cpu': 8, 'gpu': 10, 'storage': 3}), 6: (27, {'cpu': 15, 'gpu': 3, 'storage': 7}), 4: (71, {'cpu': 4, 'gpu': 17, 'storage': 0}), 0: (24, {'cpu': 10, 'gpu': 19, 'storage': 6}), 3: (55, {'cpu': 6, 'gpu': 17, 'storage': 9}), 1: (51, {'cpu': 9, 'gpu': 11, 'storage': 4}), 5: (4, {'cpu': 3, 'gpu': 5, 'storage': 14})}","{(8, 7): ([(20, 75), (75, 88)], {'bandwidth': 48}), (6, 2): ([(27, 79), (79, 54)], {'bandwidth': 49}), (6, 7): ([(20, 22), (22, 27)], {'bandwidth': 17}), (6, 8): ([(27, 88)], {'bandwidth': 11}), (4, 7): ([(20, 75), (75, 71)], {'bandwidth': 46}), (4, 8): ([(71, 88)], {'bandwidth': 28}), (0, 7): ([(20, 60), (60, 24)], {'bandwidth': 37}), (0, 6): ([(24, 43), (43, 27)], {'bandwidth': 4}), (3, 8): ([(55, 10), (10, 88)], {'bandwidth': 34}), (3, 2): ([(54, 90), (90, 55)], {'bandwidth': 18}), (1, 8): ([(51, 56), (56, 88)], {'bandwidth': 33}), (1, 7): ([(20, 51)], {'bandwidth': 15}), (1, 0): ([(24, 4), (4, 51)], {'bandwidth': 11}), (1, 3): ([(51, 55)], {'bandwidth': 10}), (5, 0): ([(4, 24)], {'bandwidth': 32}), (5, 2): ([(4, 83), (83, 54)], {'bandwidth': 16}), (5, 4): ([(4, 24), (24, 71)], {'bandwidth': 5})}",199,965,647,0.6704663212435233,4,0
6,arrival,71,5,True,True,"{0: (77, {'cpu': 7, 'gpu': 17, 'storage': 7}), 2: (72, {'cpu': 8, 'gpu': 18, 'storage': 6}), 1: (24, {'cpu': 4, 'gpu': 7, 'storage': 0})}","{(1, 0): ([(24, 77)], {'bandwidth': 9}), (1, 2): ([(24, 72)], {'bandwidth': 8})}",264,91,91,1.0,5,0
7,arrival,78,6,True,True,"{0: (52, {'cpu': 11, 'gpu': 18, 'storage': 8}), 2: (55, {'cpu': 16, 'gpu': 19, 'storage': 17}), 1: (76, {'cpu': 18, 'gpu': 11, 'storage': 9})}","{(2, 0): ([(52, 55)], {'bandwidth': 44}), (1, 0): ([(52, 76)], {'bandwidth': 18}), (1, 2): ([(55, 76)], {'bandwidth': 12})}",754,201,201,1.0,6,0
8,arrival,90,7,True,True,"{5: (88, {'cpu': 15, 'gpu': 3, 'storage': 18}), 2: (20, {'cpu': 4, 'gpu': 4, 'storage': 11}), 0: (99, {'cpu': 7, 'gpu': 11, 'storage': 18}), 1: (19, {'cpu': 13, 'gpu': 14, 'storage': 1}), 4: (21, {'cpu': 4, 'gpu': 9, 'storage': 10}), 3: (73, {'cpu': 3, 'gpu': 2, 'storage': 17})}","{(2, 5): ([(20, 3), (3, 23), (23, 88)], {'bandwidth': 45}), (0, 2): ([(20, 22), (22, 16), (16, 99)], {'bandwidth': 47}), (0, 5): ([(88, 30), (30, 99)], {'bandwidth': 39}), (1, 5): ([(19, 10), (10, 88)], {'bandwidth': 38}), (1, 0): ([(19, 99)], {'bandwidth': 4}), (4, 0): ([(21, 99)], {'bandwidth': 29}), (4, 2): ([(20, 26), (26, 21)], {'bandwidth': 14}), (3, 4): ([(21, 19), (19, 73)], {'bandwidth': 14}), (3, 1): ([(19, 73)], {'bandwidth': 10})}",382,693,404,0.5829725829725829,7,0
9,arrival,98,8,True,True,"{5: (28, {'cpu': 0, 'gpu': 17, 'storage': 11}), 4: (72, {'cpu': 14, 'gpu': 13, 'storage': 4}), 3: (65, {'cpu': 5, 'gpu': 2, 'storage': 14}), 1: (24, {'cpu': 6, 'gpu': 16, 'storage': 2}), 0: (77, {'cpu': 17, 'gpu': 20, 'storage': 4}), 2: (4, {'cpu': 17, 'gpu': 3, 'storage': 8})}","{(4, 5): ([(28, 72)], {'bandwidth': 34}), (3, 5): ([(28, 65)], {'bandwidth': 45}), (3, 4): ([(65, 72)], {'bandwidth': 15}), (1, 4): ([(24, 72)], {'bandwidth': 37}), (1, 5): ([(24, 11), (11, 28)], {'bandwidth': 7}), (0, 5): ([(28, 14), (14, 24), (24, 77)], {'bandwidth': 32}), (0, 1): ([(24, 77)], {'bandwidth': 18}), (0, 3): ([(65, 68), (68, 77)], {'bandwidth': 11}), (2, 5): ([(4, 57), (57, 28)], {'bandwidth': 25}), (2, 4): ([(4, 24), (24, 72)], {'bandwidth': 9}), (2, 3): ([(4, 8), (8, 65)], {'bandwidth': 7})}",377,536,413,0.7705223880597015,8,0
