event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,16,0,True,True,"{3: (6, {'cpu': 11, 'gpu': 4, 'storage': 8}), 1: (30, {'cpu': 3, 'gpu': 0, 'storage': 16}), 5: (46, {'cpu': 3, 'gpu': 3, 'storage': 1}), 2: (2, {'cpu': 4, 'gpu': 0, 'storage': 16}), 4: (40, {'cpu': 6, 'gpu': 15, 'storage': 18}), 0: (82, {'cpu': 4, 'gpu': 17, 'storage': 20})}","{(5, 1): ([(30, 46)], {'bandwidth': 37}), (2, 1): ([(2, 6), (6, 30)], {'bandwidth': 37}), (2, 5): ([(2, 46)], {'bandwidth': 33}), (4, 1): ([(30, 6), (6, 40)], {'bandwidth': 46}), (0, 3): ([(6, 82)], {'bandwidth': 25}), (0, 1): ([(30, 45), (45, 82)], {'bandwidth': 9}), (0, 5): ([(46, 82)], {'bandwidth': 4})}",336,432,340,0.7870370370370371,1,0
1,arrival,28,1,True,True,"{9: (70, {'cpu': 3, 'gpu': 6, 'storage': 7}), 7: (21, {'cpu': 8, 'gpu': 0, 'storage': 8}), 3: (58, {'cpu': 2, 'gpu': 0, 'storage': 11}), 8: (19, {'cpu': 7, 'gpu': 13, 'storage': 0}), 1: (41, {'cpu': 3, 'gpu': 8, 'storage': 8}), 2: (79, {'cpu': 15, 'gpu': 3, 'storage': 7}), 4: (45, {'cpu': 5, 'gpu': 9, 'storage': 3}), 5: (48, {'cpu': 11, 'gpu': 18, 'storage': 14}), 0: (40, {'cpu': 16, 'gpu': 8, 'storage': 17}), 6: (31, {'cpu': 10, 'gpu': 12, 'storage': 16})}","{(3, 9): ([(58, 70)], {'bandwidth': 11}), (8, 7): ([(19, 21)], {'bandwidth': 40}), (1, 7): ([(21, 7), (7, 41)], {'bandwidth': 50}), (1, 8): ([(19, 40), (40, 41)], {'bandwidth': 2}), (1, 3): ([(41, 18), (18, 58)], {'bandwidth': 1}), (2, 1): ([(41, 56), (56, 79)], {'bandwidth': 38}), (2, 3): ([(58, 19), (19, 79)], {'bandwidth': 38}), (2, 9): ([(70, 19), (19, 79)], {'bandwidth': 22}), (2, 7): ([(21, 19), (19, 79)], {'bandwidth': 15}), (4, 1): ([(41, 17), (17, 75), (75, 45)], {'bandwidth': 40}), (4, 2): ([(45, 79)], {'bandwidth': 31}), (4, 8): ([(19, 45)], {'bandwidth': 21}), (4, 7): ([(21, 45)], {'bandwidth': 11}), (4, 3): ([(45, 19), (19, 58)], {'bandwidth': 1}), (5, 2): ([(48, 45), (45, 79)], {'bandwidth': 47}), (5, 1): ([(41, 31), (31, 48)], {'bandwidth': 32}), (5, 8): ([(19, 34), (34, 48)], {'bandwidth': 28}), (5, 4): ([(45, 48)], {'bandwidth': 10}), (5, 9): ([(48, 70)], {'bandwidth': 9}), (0, 4): ([(40, 22), (22, 30), (30, 45)], {'bandwidth': 48}), (0, 5): ([(40, 48)], {'bandwidth': 41}), (0, 2): ([(40, 19), (19, 79)], {'bandwidth': 4}), (6, 4): ([(31, 15), (15, 45)], {'bandwidth': 46}), (6, 5): ([(31, 48)], {'bandwidth': 23}), (6, 0): ([(31, 41), (41, 40)], {'bandwidth': 18}), (6, 2): ([(31, 36), (36, 79)], {'bandwidth': 18})}",37,1429,893,0.6249125262421273,2,0
2,arrival,35,2,True,True,"{6: (50, {'cpu': 16, 'gpu': 20, 'storage': 1}), 4: (12, {'cpu': 16, 'gpu': 2, 'storage': 3}), 5: (91, {'cpu': 5, 'gpu': 18, 'storage': 12}), 0: (76, {'cpu': 12, 'gpu': 5, 'storage': 20}), 2: (69, {'cpu': 14, 'gpu': 5, 'storage': 20}), 1: (37, {'cpu': 14, 'gpu': 20, 'storage': 9}), 3: (82, {'cpu': 0, 'gpu': 20, 'storage': 15})}","{(4, 6): ([(12, 50)], {'bandwidth': 44}), (5, 4): ([(12, 91)], {'bandwidth': 36}), (0, 6): ([(50, 76)], {'bandwidth': 35}), (2, 6): ([(50, 69)], {'bandwidth': 33}), (1, 6): ([(37, 15), (15, 50)], {'bandwidth': 32}), (1, 4): ([(12, 15), (15, 37)], {'bandwidth': 1}), (3, 4): ([(12, 52), (52, 82)], {'bandwidth': 14}), (3, 6): ([(50, 46), (46, 82)], {'bandwidth': 14}), (3, 1): ([(37, 6), (6, 82)], {'bandwidth': 3})}",977,523,459,0.8776290630975143,3,0
3,arrival,48,3,True,True,"{0: (69, {'cpu': 5, 'gpu': 7, 'storage': 20}), 2: (76, {'cpu': 15, 'gpu': 10, 'storage': 15}), 1: (8, {'cpu': 2, 'gpu': 5, 'storage': 10})}","{(1, 0): ([(8, 69)], {'bandwidth': 14}), (1, 2): ([(8, 76)], {'bandwidth': 8})}",19,111,111,1.0,4,0
4,arrival,63,4,True,True,"{3: (76, {'cpu': 13, 'gpu': 14, 'storage': 13}), 2: (92, {'cpu': 17, 'gpu': 0, 'storage': 5}), 1: (37, {'cpu': 12, 'gpu': 20, 'storage': 16}), 0: (44, {'cpu': 17, 'gpu': 5, 'storage': 16}), 4: (69, {'cpu': 4, 'gpu': 14, 'storage': 10})}","{(2, 3): ([(76, 92)], {'bandwidth': 33}), (1, 3): ([(37, 76)], {'bandwidth': 43}), (0, 2): ([(44, 92)], {'bandwidth': 33}), (4, 2): ([(69, 20), (20, 92)], {'bandwidth': 30}), (4, 3): ([(69, 76)], {'bandwidth': 11})}",323,356,326,0.9157303370786517,5,0
5,leave,65,1,True,True,"{}","{}",37,0,0,0,4,0
6,leave,67,3,True,True,"{}","{}",19,0,0,0,3,0
7,arrival,71,5,True,True,"{7: (42, {'cpu': 11, 'gpu': 13, 'storage': 2}), 1: (16, {'cpu': 6, 'gpu': 1, 'storage': 19}), 9: (80, {'cpu': 2, 'gpu': 17, 'storage': 10}), 4: (56, {'cpu': 8, 'gpu': 5, 'storage': 4}), 6: (69, {'cpu': 9, 'gpu': 3, 'storage': 14}), 0: (82, {'cpu': 1, 'gpu': 17, 'storage': 1}), 2: (34, {'cpu': 13, 'gpu': 13, 'storage': 20}), 5: (19, {'cpu': 0, 'gpu': 11, 'storage': 0}), 8: (70, {'cpu': 12, 'gpu': 8, 'storage': 8}), 3: (31, {'cpu': 14, 'gpu': 12, 'storage': 2})}","{(1, 7): ([(16, 42)], {'bandwidth': 21}), (9, 1): ([(16, 80)], {'bandwidth': 23}), (4, 9): ([(56, 80)], {'bandwidth': 49}), (4, 1): ([(16, 18), (18, 41), (41, 56)], {'bandwidth': 15}), (6, 9): ([(69, 80)], {'bandwidth': 39}), (6, 4): ([(56, 10), (10, 69)], {'bandwidth': 32}), (0, 9): ([(80, 31), (31, 82)], {'bandwidth': 36}), (2, 0): ([(34, 56), (56, 82)], {'bandwidth': 49}), (2, 1): ([(16, 19), (19, 34)], {'bandwidth': 33}), (2, 4): ([(34, 56)], {'bandwidth': 12}), (2, 6): ([(34, 19), (19, 69)], {'bandwidth': 8}), (2, 9): ([(34, 0), (0, 80)], {'bandwidth': 6}), (5, 0): ([(19, 3), (3, 82)], {'bandwidth': 44}), (5, 6): ([(19, 69)], {'bandwidth': 44}), (8, 0): ([(70, 52), (52, 82)], {'bandwidth': 27}), (8, 5): ([(19, 70)], {'bandwidth': 21}), (3, 0): ([(31, 82)], {'bandwidth': 33}), (3, 4): ([(31, 41), (41, 56)], {'bandwidth': 6}), (3, 8): ([(31, 15), (15, 70)], {'bandwidth': 1})}",817,1027,755,0.7351509250243428,4,0
8,arrival,84,6,True,True,"{2: (42, {'cpu': 5, 'gpu': 2, 'storage': 14}), 0: (16, {'cpu': 8, 'gpu': 7, 'storage': 14}), 1: (95, {'cpu': 6, 'gpu': 8, 'storage': 13})}","{(0, 2): ([(16, 42)], {'bandwidth': 50}), (1, 2): ([(42, 44), (44, 95)], {'bandwidth': 39})}",972,205,166,0.8097560975609757,5,0
9,arrival,100,7,True,True,"{1: (42, {'cpu': 13, 'gpu': 17, 'storage': 12}), 6: (23, {'cpu': 0, 'gpu': 13, 'storage': 6}), 0: (75, {'cpu': 15, 'gpu': 0, 'storage': 17}), 3: (17, {'cpu': 0, 'gpu': 14, 'storage': 17}), 5: (68, {'cpu': 20, 'gpu': 3, 'storage': 1}), 4: (87, {'cpu': 8, 'gpu': 19, 'storage': 17}), 2: (41, {'cpu': 13, 'gpu': 20, 'storage': 20})}","{(6, 1): ([(23, 42)], {'bandwidth': 39}), (0, 1): ([(42, 75)], {'bandwidth': 49}), (0, 6): ([(23, 75)], {'bandwidth': 21}), (3, 1): ([(17, 42)], {'bandwidth': 21}), (3, 6): ([(17, 23)], {'bandwidth': 9}), (5, 0): ([(68, 23), (23, 75)], {'bandwidth': 28}), (5, 3): ([(17, 23), (23, 68)], {'bandwidth': 23}), (5, 1): ([(42, 69), (69, 68)], {'bandwidth': 7}), (4, 3): ([(17, 18), (18, 87)], {'bandwidth': 27}), (4, 5): ([(68, 59), (59, 87)], {'bandwidth': 24}), (4, 0): ([(75, 87)], {'bandwidth': 10}), (2, 6): ([(23, 17), (17, 41)], {'bandwidth': 33}), (2, 4): ([(41, 87)], {'bandwidth': 6}), (2, 3): ([(17, 41)], {'bandwidth': 2})}",560,686,544,0.793002915451895,6,0
