event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,5,0,True,True,"{1: (89, {'cpu': 2, 'gpu': 15, 'storage': 10}), 2: (8, {'cpu': 9, 'gpu': 14, 'storage': 19}), 0: (39, {'cpu': 19, 'gpu': 3, 'storage': 3})}","{(2, 1): ([(8, 89)], {'bandwidth': 42}), (0, 1): ([(39, 89)], {'bandwidth': 17})}",42,153,153,1.0,1,0
1,arrival,21,1,True,True,"{0: (89, {'cpu': 12, 'gpu': 8, 'storage': 5}), 2: (8, {'cpu': 17, 'gpu': 5, 'storage': 20}), 3: (34, {'cpu': 15, 'gpu': 20, 'storage': 7}), 1: (49, {'cpu': 12, 'gpu': 10, 'storage': 9})}","{(2, 0): ([(8, 11), (11, 89)], {'bandwidth': 44}), (3, 0): ([(34, 5), (5, 89)], {'bandwidth': 29}), (3, 2): ([(8, 34)], {'bandwidth': 22}), (1, 0): ([(49, 6), (6, 89)], {'bandwidth': 8}), (1, 2): ([(8, 14), (14, 49)], {'bandwidth': 7})}",136,338,250,0.7396449704142012,2,0
2,arrival,34,2,True,True,"{0: (89, {'cpu': 11, 'gpu': 5, 'storage': 19}), 1: (39, {'cpu': 10, 'gpu': 18, 'storage': 1}), 2: (23, {'cpu': 1, 'gpu': 20, 'storage': 8})}","{(1, 0): ([(39, 89)], {'bandwidth': 16}), (2, 0): ([(23, 89)], {'bandwidth': 18}), (2, 1): ([(23, 39)], {'bandwidth': 6})}",216,133,133,1.0,3,0
3,leave,47,0,True,True,"{}","{}",42,0,0,0,2,0
4,arrival,59,3,True,True,"{0: (89, {'cpu': 7, 'gpu': 14, 'storage': 8}), 1: (39, {'cpu': 4, 'gpu': 19, 'storage': 7}), 5: (8, {'cpu': 0, 'gpu': 3, 'storage': 18}), 2: (68, {'cpu': 18, 'gpu': 0, 'storage': 13}), 7: (93, {'cpu': 6, 'gpu': 16, 'storage': 4}), 6: (49, {'cpu': 2, 'gpu': 10, 'storage': 18}), 3: (72, {'cpu': 5, 'gpu': 1, 'storage': 2}), 4: (23, {'cpu': 10, 'gpu': 16, 'storage': 20}), 8: (37, {'cpu': 4, 'gpu': 15, 'storage': 9})}","{(1, 0): ([(39, 89)], {'bandwidth': 47}), (5, 1): ([(8, 54), (54, 39)], {'bandwidth': 46}), (5, 0): ([(8, 89)], {'bandwidth': 22}), (2, 0): ([(68, 61), (61, 89)], {'bandwidth': 31}), (2, 5): ([(8, 21), (21, 68)], {'bandwidth': 22}), (7, 5): ([(8, 34), (34, 93)], {'bandwidth': 33}), (7, 2): ([(68, 93)], {'bandwidth': 22}), (7, 1): ([(39, 93)], {'bandwidth': 4}), (6, 1): ([(39, 23), (23, 49)], {'bandwidth': 30}), (6, 2): ([(49, 93), (93, 68)], {'bandwidth': 20}), (6, 0): ([(49, 6), (6, 89)], {'bandwidth': 18}), (6, 7): ([(49, 93)], {'bandwidth': 2}), (3, 0): ([(72, 38), (38, 89)], {'bandwidth': 31}), (3, 1): ([(39, 72)], {'bandwidth': 27}), (4, 6): ([(23, 49)], {'bandwidth': 26}), (4, 0): ([(23, 89)], {'bandwidth': 13}), (8, 4): ([(23, 37)], {'bandwidth': 18}), (8, 0): ([(37, 23), (23, 89)], {'bandwidth': 9}), (8, 3): ([(37, 25), (25, 72)], {'bandwidth': 8})}",491,926,678,0.7321814254859611,3,0
5,arrival,74,4,True,True,"{1: (89, {'cpu': 4, 'gpu': 4, 'storage': 0}), 0: (8, {'cpu': 4, 'gpu': 0, 'storage': 12})}","{(0, 1): ([(8, 89)], {'bandwidth': 28})}",320,52,52,1.0,4,0
6,arrival,83,5,True,True,"{2: (89, {'cpu': 3, 'gpu': 4, 'storage': 16}), 4: (39, {'cpu': 11, 'gpu': 7, 'storage': 5}), 7: (68, {'cpu': 6, 'gpu': 0, 'storage': 4}), 9: (72, {'cpu': 11, 'gpu': 19, 'storage': 18}), 6: (93, {'cpu': 11, 'gpu': 3, 'storage': 3}), 8: (5, {'cpu': 18, 'gpu': 14, 'storage': 15}), 0: (35, {'cpu': 11, 'gpu': 3, 'storage': 13}), 1: (77, {'cpu': 12, 'gpu': 9, 'storage': 2}), 5: (37, {'cpu': 1, 'gpu': 12, 'storage': 3}), 3: (49, {'cpu': 2, 'gpu': 18, 'storage': 0})}","{(4, 2): ([(39, 23), (23, 31), (31, 89)], {'bandwidth': 45}), (9, 4): ([(39, 72)], {'bandwidth': 47}), (9, 2): ([(72, 38), (38, 89)], {'bandwidth': 21}), (6, 7): ([(68, 18), (18, 93)], {'bandwidth': 48}), (8, 2): ([(5, 89)], {'bandwidth': 22}), (8, 7): ([(5, 93), (93, 68)], {'bandwidth': 18}), (8, 4): ([(5, 63), (63, 39)], {'bandwidth': 15}), (0, 7): ([(35, 0), (0, 21), (21, 68)], {'bandwidth': 29}), (0, 2): ([(35, 89)], {'bandwidth': 28}), (1, 8): ([(5, 40), (40, 77)], {'bandwidth': 36}), (5, 9): ([(37, 25), (25, 72)], {'bandwidth': 30}), (5, 6): ([(37, 34), (34, 93)], {'bandwidth': 20}), (5, 4): ([(37, 23), (23, 39)], {'bandwidth': 6}), (3, 0): ([(35, 49)], {'bandwidth': 11}), (3, 8): ([(5, 93), (93, 49)], {'bandwidth': 9})}",804,990,639,0.6454545454545455,5,0
7,arrival,92,6,True,True,"{2: (89, {'cpu': 12, 'gpu': 17, 'storage': 15}), 0: (61, {'cpu': 10, 'gpu': 11, 'storage': 6}), 1: (34, {'cpu': 17, 'gpu': 14, 'storage': 2})}","{(0, 2): ([(61, 89)], {'bandwidth': 34}), (1, 2): ([(34, 5), (5, 45), (45, 89)], {'bandwidth': 32}), (1, 0): ([(34, 61)], {'bandwidth': 19})}",88,253,189,0.7470355731225297,6,0
8,arrival,105,7,True,True,"{0: (72, {'cpu': 3, 'gpu': 13, 'storage': 9}), 3: (77, {'cpu': 3, 'gpu': 6, 'storage': 7}), 1: (49, {'cpu': 6, 'gpu': 11, 'storage': 15}), 2: (93, {'cpu': 10, 'gpu': 20, 'storage': 19})}","{(3, 0): ([(72, 77)], {'bandwidth': 11}), (1, 0): ([(49, 70), (70, 72)], {'bandwidth': 26}), (2, 3): ([(77, 35), (35, 93)], {'bandwidth': 18})}",1457,221,177,0.8009049773755657,7,0
9,arrival,116,8,True,True,"{5: (68, {'cpu': 2, 'gpu': 10, 'storage': 6}), 2: (39, {'cpu': 20, 'gpu': 0, 'storage': 9}), 9: (89, {'cpu': 14, 'gpu': 1, 'storage': 5}), 8: (72, {'cpu': 12, 'gpu': 8, 'storage': 17}), 4: (8, {'cpu': 2, 'gpu': 11, 'storage': 6}), 6: (34, {'cpu': 8, 'gpu': 19, 'storage': 15}), 0: (54, {'cpu': 14, 'gpu': 7, 'storage': 18}), 7: (37, {'cpu': 20, 'gpu': 4, 'storage': 2}), 3: (61, {'cpu': 14, 'gpu': 8, 'storage': 2}), 1: (35, {'cpu': 5, 'gpu': 2, 'storage': 6})}","{(2, 5): ([(39, 68)], {'bandwidth': 10}), (9, 5): ([(68, 50), (50, 51), (51, 89)], {'bandwidth': 48}), (8, 9): ([(72, 9), (9, 32), (32, 89)], {'bandwidth': 48}), (8, 5): ([(68, 26), (26, 72)], {'bandwidth': 25}), (8, 2): ([(39, 72)], {'bandwidth': 3}), (4, 2): ([(8, 60), (60, 39)], {'bandwidth': 49}), (4, 9): ([(8, 89)], {'bandwidth': 10}), (4, 5): ([(8, 21), (21, 68)], {'bandwidth': 9}), (6, 9): ([(34, 22), (22, 46), (46, 89)], {'bandwidth': 45}), (6, 2): ([(34, 54), (54, 39)], {'bandwidth': 38}), (6, 8): ([(34, 22), (22, 81), (81, 72)], {'bandwidth': 29}), (6, 4): ([(8, 54), (54, 34)], {'bandwidth': 22}), (0, 2): ([(39, 24), (24, 50), (50, 54)], {'bandwidth': 28}), (0, 9): ([(54, 32), (32, 89)], {'bandwidth': 26}), (0, 4): ([(8, 92), (92, 54)], {'bandwidth': 25}), (0, 5): ([(54, 39), (39, 68)], {'bandwidth': 8}), (0, 8): ([(54, 36), (36, 72)], {'bandwidth': 6}), (7, 5): ([(37, 59), (59, 68)], {'bandwidth': 38}), (7, 6): ([(34, 37)], {'bandwidth': 21}), (7, 2): ([(37, 84), (84, 39)], {'bandwidth': 12}), (7, 0): ([(37, 34), (34, 54)], {'bandwidth': 6}), (7, 9): ([(37, 23), (23, 89)], {'bandwidth': 0}), (3, 5): ([(61, 68)], {'bandwidth': 42}), (3, 2): ([(39, 24), (24, 52), (52, 61)], {'bandwidth': 20}), (3, 8): ([(61, 6), (6, 17), (17, 72)], {'bandwidth': 9}), (3, 0): ([(54, 34), (34, 61)], {'bandwidth': 1}), (3, 4): ([(8, 34), (34, 61)], {'bandwidth': 1}), (3, 6): ([(34, 61)], {'bandwidth': 0}), (1, 8): ([(35, 77), (77, 72)], {'bandwidth': 15}), (1, 5): ([(35, 93), (93, 68)], {'bandwidth': 9}), (1, 4): ([(8, 89), (89, 35)], {'bandwidth': 6})}",150,1626,876,0.5387453874538746,8,0
