event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,14,0,True,True,"{0: (57, {'cpu': 16, 'gpu': 0, 'storage': 8}), 1: (59, {'cpu': 20, 'gpu': 8, 'storage': 13}), 4: (86, {'cpu': 11, 'gpu': 13, 'storage': 11}), 3: (58, {'cpu': 7, 'gpu': 4, 'storage': 9}), 2: (81, {'cpu': 20, 'gpu': 15, 'storage': 17})}","{(4, 1): ([(59, 86)], {'bandwidth': 34}), (3, 4): ([(58, 86)], {'bandwidth': 25}), (2, 1): ([(59, 36), (36, 81)], {'bandwidth': 33}), (2, 0): ([(57, 71), (71, 81)], {'bandwidth': 31}), (2, 3): ([(58, 86), (86, 81)], {'bandwidth': 25})}",720,409,320,0.78239608801956,1,0
1,arrival,28,1,True,True,"{1: (90, {'cpu': 19, 'gpu': 17, 'storage': 2}), 0: (37, {'cpu': 18, 'gpu': 8, 'storage': 15}), 2: (4, {'cpu': 20, 'gpu': 7, 'storage': 3})}","{(2, 1): ([(4, 0), (0, 90)], {'bandwidth': 39}), (2, 0): ([(4, 37)], {'bandwidth': 18})}",834,205,166,0.8097560975609757,2,0
2,arrival,46,2,True,True,"{0: (57, {'cpu': 19, 'gpu': 3, 'storage': 7}), 1: (59, {'cpu': 19, 'gpu': 5, 'storage': 20})}","{(1, 0): ([(57, 59)], {'bandwidth': 9})}",512,82,82,1.0,3,0
3,arrival,53,3,True,True,"{1: (90, {'cpu': 19, 'gpu': 14, 'storage': 5}), 0: (37, {'cpu': 12, 'gpu': 19, 'storage': 12}), 2: (57, {'cpu': 2, 'gpu': 19, 'storage': 19})}","{(2, 1): ([(57, 90)], {'bandwidth': 22}), (2, 0): ([(37, 29), (29, 57)], {'bandwidth': 9})}",350,161,152,0.9440993788819876,4,0
4,arrival,66,4,True,True,"{2: (57, {'cpu': 20, 'gpu': 6, 'storage': 18}), 3: (59, {'cpu': 15, 'gpu': 3, 'storage': 10}), 0: (86, {'cpu': 17, 'gpu': 12, 'storage': 6}), 1: (58, {'cpu': 13, 'gpu': 12, 'storage': 11})}","{(3, 2): ([(57, 59)], {'bandwidth': 35}), (0, 3): ([(59, 86)], {'bandwidth': 38}), (0, 2): ([(57, 58), (58, 86)], {'bandwidth': 18}), (1, 3): ([(58, 20), (20, 59)], {'bandwidth': 28}), (1, 0): ([(58, 86)], {'bandwidth': 1})}",495,309,263,0.8511326860841424,5,0
5,arrival,80,5,True,True,"{1: (90, {'cpu': 5, 'gpu': 10, 'storage': 0}), 0: (37, {'cpu': 8, 'gpu': 1, 'storage': 12})}","{(0, 1): ([(37, 90)], {'bandwidth': 16})}",679,52,52,1.0,6,0
6,arrival,93,6,True,True,"{0: (90, {'cpu': 14, 'gpu': 10, 'storage': 12}), 1: (27, {'cpu': 15, 'gpu': 15, 'storage': 20}), 2: (36, {'cpu': 18, 'gpu': 4, 'storage': 18})}","{(2, 0): ([(36, 77), (77, 90)], {'bandwidth': 22}), (2, 1): ([(27, 36)], {'bandwidth': 17})}",376,187,165,0.8823529411764706,7,0
7,arrival,105,7,True,True,"{1: (37, {'cpu': 10, 'gpu': 6, 'storage': 3}), 3: (81, {'cpu': 10, 'gpu': 9, 'storage': 8}), 4: (98, {'cpu': 17, 'gpu': 17, 'storage': 15}), 2: (86, {'cpu': 2, 'gpu': 3, 'storage': 18}), 0: (27, {'cpu': 20, 'gpu': 14, 'storage': 11})}","{(4, 1): ([(37, 98)], {'bandwidth': 44}), (2, 3): ([(81, 86)], {'bandwidth': 35}), (2, 4): ([(86, 26), (26, 98)], {'bandwidth': 34}), (2, 1): ([(37, 30), (30, 86)], {'bandwidth': 31}), (0, 2): ([(27, 86)], {'bandwidth': 14}), (0, 3): ([(27, 36), (36, 81)], {'bandwidth': 9}), (0, 4): ([(27, 26), (26, 98)], {'bandwidth': 1})}",258,406,331,0.8152709359605911,8,0
8,arrival,121,8,True,True,"{1: (84, {'cpu': 11, 'gpu': 10, 'storage': 9}), 5: (36, {'cpu': 6, 'gpu': 9, 'storage': 0}), 0: (27, {'cpu': 0, 'gpu': 16, 'storage': 9}), 3: (26, {'cpu': 20, 'gpu': 3, 'storage': 4}), 4: (86, {'cpu': 14, 'gpu': 19, 'storage': 5}), 2: (4, {'cpu': 16, 'gpu': 11, 'storage': 8}), 6: (59, {'cpu': 1, 'gpu': 18, 'storage': 1})}","{(5, 1): ([(36, 84)], {'bandwidth': 34}), (0, 1): ([(27, 25), (25, 84)], {'bandwidth': 48}), (3, 5): ([(26, 36)], {'bandwidth': 40}), (3, 1): ([(26, 36), (36, 84)], {'bandwidth': 1}), (4, 0): ([(27, 86)], {'bandwidth': 43}), (4, 1): ([(84, 35), (35, 86)], {'bandwidth': 33}), (2, 5): ([(4, 16), (16, 36)], {'bandwidth': 37}), (2, 0): ([(4, 26), (26, 27)], {'bandwidth': 12}), (6, 0): ([(27, 36), (36, 59)], {'bandwidth': 30}), (6, 5): ([(36, 59)], {'bandwidth': 5})}",1328,634,473,0.7460567823343849,9,0
9,arrival,131,9,True,True,"{0: (90, {'cpu': 0, 'gpu': 14, 'storage': 9}), 1: (11, {'cpu': 16, 'gpu': 1, 'storage': 15}), 2: (81, {'cpu': 5, 'gpu': 10, 'storage': 18})}","{(2, 0): ([(81, 11), (11, 90)], {'bandwidth': 34}), (2, 1): ([(11, 81)], {'bandwidth': 14})}",512,170,136,0.8,10,0
