event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,13,0,True,True,"{2: (97, {'cpu': 1, 'gpu': 4, 'storage': 20}), 3: (43, {'cpu': 11, 'gpu': 16, 'storage': 6}), 1: (24, {'cpu': 5, 'gpu': 15, 'storage': 1}), 0: (55, {'cpu': 10, 'gpu': 16, 'storage': 2})}","{(3, 2): ([(43, 97)], {'bandwidth': 49}), (1, 2): ([(24, 47), (47, 97)], {'bandwidth': 31}), (1, 3): ([(24, 43)], {'bandwidth': 23}), (0, 2): ([(55, 97)], {'bandwidth': 35}), (0, 1): ([(24, 55)], {'bandwidth': 21}), (0, 3): ([(43, 24), (24, 55)], {'bandwidth': 7})}",1347,311,273,0.8778135048231511,1,0
1,arrival,23,1,True,True,"{0: (97, {'cpu': 14, 'gpu': 8, 'storage': 14}), 2: (37, {'cpu': 10, 'gpu': 13, 'storage': 19}), 1: (48, {'cpu': 4, 'gpu': 14, 'storage': 19}), 4: (28, {'cpu': 10, 'gpu': 10, 'storage': 9}), 5: (56, {'cpu': 0, 'gpu': 17, 'storage': 8}), 3: (92, {'cpu': 16, 'gpu': 10, 'storage': 2})}","{(2, 0): ([(37, 97)], {'bandwidth': 27}), (1, 2): ([(37, 48)], {'bandwidth': 35}), (1, 0): ([(48, 97)], {'bandwidth': 27}), (4, 0): ([(28, 97)], {'bandwidth': 38}), (4, 1): ([(28, 21), (21, 48)], {'bandwidth': 21}), (5, 2): ([(37, 28), (28, 56)], {'bandwidth': 38}), (5, 0): ([(56, 97)], {'bandwidth': 27}), (5, 1): ([(48, 97), (97, 56)], {'bandwidth': 2}), (3, 0): ([(92, 9), (9, 97)], {'bandwidth': 4})}",135,481,416,0.8648648648648649,2,0
2,arrival,30,2,True,True,"{3: (97, {'cpu': 8, 'gpu': 11, 'storage': 19}), 4: (43, {'cpu': 16, 'gpu': 10, 'storage': 4}), 0: (24, {'cpu': 7, 'gpu': 12, 'storage': 9}), 2: (9, {'cpu': 1, 'gpu': 4, 'storage': 3}), 1: (15, {'cpu': 12, 'gpu': 6, 'storage': 1})}","{(4, 3): ([(43, 8), (8, 97)], {'bandwidth': 16}), (0, 4): ([(24, 43)], {'bandwidth': 49}), (0, 3): ([(24, 51), (51, 97)], {'bandwidth': 46}), (2, 3): ([(9, 97)], {'bandwidth': 41}), (2, 4): ([(9, 17), (17, 43)], {'bandwidth': 29}), (1, 3): ([(15, 8), (8, 97)], {'bandwidth': 19}), (1, 4): ([(15, 8), (8, 43)], {'bandwidth': 11}), (1, 2): ([(9, 17), (17, 15)], {'bandwidth': 9})}",558,473,343,0.7251585623678647,3,0
3,arrival,43,3,True,True,"{0: (97, {'cpu': 12, 'gpu': 10, 'storage': 13}), 4: (56, {'cpu': 13, 'gpu': 3, 'storage': 3}), 1: (80, {'cpu': 7, 'gpu': 11, 'storage': 18}), 2: (92, {'cpu': 2, 'gpu': 20, 'storage': 10}), 3: (95, {'cpu': 14, 'gpu': 12, 'storage': 3})}","{(1, 0): ([(80, 97)], {'bandwidth': 50}), (1, 4): ([(56, 80)], {'bandwidth': 47}), (2, 0): ([(92, 60), (60, 97)], {'bandwidth': 50}), (2, 4): ([(56, 92)], {'bandwidth': 37}), (2, 1): ([(80, 92)], {'bandwidth': 8}), (3, 0): ([(95, 55), (55, 97)], {'bandwidth': 36}), (3, 4): ([(56, 95)], {'bandwidth': 32})}",709,497,411,0.8269617706237424,4,0
4,arrival,52,4,True,True,"{4: (42, {'cpu': 6, 'gpu': 5, 'storage': 10}), 2: (91, {'cpu': 12, 'gpu': 17, 'storage': 0}), 6: (39, {'cpu': 15, 'gpu': 12, 'storage': 12}), 5: (93, {'cpu': 8, 'gpu': 7, 'storage': 15}), 0: (92, {'cpu': 19, 'gpu': 11, 'storage': 12}), 3: (6, {'cpu': 1, 'gpu': 20, 'storage': 9}), 1: (74, {'cpu': 5, 'gpu': 12, 'storage': 9})}","{(5, 4): ([(42, 6), (6, 93)], {'bandwidth': 29}), (5, 6): ([(39, 93)], {'bandwidth': 25}), (5, 2): ([(91, 93)], {'bandwidth': 18}), (0, 2): ([(91, 10), (10, 92)], {'bandwidth': 28}), (3, 0): ([(6, 42), (42, 92)], {'bandwidth': 7}), (1, 5): ([(74, 93)], {'bandwidth': 3}), (1, 3): ([(6, 65), (65, 74)], {'bandwidth': 0})}",589,391,327,0.8363171355498721,5,0
5,arrival,66,5,True,True,"{2: (97, {'cpu': 20, 'gpu': 12, 'storage': 13}), 1: (55, {'cpu': 18, 'gpu': 17, 'storage': 20}), 0: (9, {'cpu': 7, 'gpu': 18, 'storage': 6}), 3: (93, {'cpu': 16, 'gpu': 13, 'storage': 12})}","{(1, 2): ([(55, 9), (9, 97)], {'bandwidth': 37}), (0, 2): ([(9, 55), (55, 97)], {'bandwidth': 19}), (0, 1): ([(9, 55)], {'bandwidth': 0}), (3, 0): ([(9, 93)], {'bandwidth': 8}), (3, 2): ([(93, 37), (37, 97)], {'bandwidth': 5})}",66,302,241,0.7980132450331126,6,0
6,arrival,75,6,True,True,"{4: (42, {'cpu': 5, 'gpu': 11, 'storage': 13}), 1: (67, {'cpu': 3, 'gpu': 13, 'storage': 7}), 0: (91, {'cpu': 14, 'gpu': 16, 'storage': 0}), 2: (77, {'cpu': 14, 'gpu': 0, 'storage': 7}), 5: (39, {'cpu': 17, 'gpu': 7, 'storage': 0}), 3: (65, {'cpu': 11, 'gpu': 15, 'storage': 1})}","{(1, 4): ([(42, 67)], {'bandwidth': 45}), (0, 4): ([(42, 91)], {'bandwidth': 45}), (0, 1): ([(67, 42), (42, 91)], {'bandwidth': 0}), (2, 4): ([(42, 59), (59, 77)], {'bandwidth': 13}), (2, 1): ([(67, 53), (53, 77)], {'bandwidth': 0}), (5, 4): ([(39, 29), (29, 42)], {'bandwidth': 3}), (3, 2): ([(65, 77)], {'bandwidth': 6}), (3, 0): ([(65, 91)], {'bandwidth': 3}), (3, 4): ([(42, 6), (6, 65)], {'bandwidth': 1})}",12,287,270,0.9407665505226481,7,0
7,leave,87,6,True,True,"{}","{}",12,0,0,0,6,0
8,arrival,92,7,True,True,"{0: (42, {'cpu': 12, 'gpu': 5, 'storage': 14}), 2: (91, {'cpu': 0, 'gpu': 19, 'storage': 15}), 1: (39, {'cpu': 5, 'gpu': 3, 'storage': 5})}","{(2, 0): ([(42, 91)], {'bandwidth': 34}), (1, 0): ([(39, 29), (29, 42)], {'bandwidth': 21})}",236,154,133,0.8636363636363636,7,0
9,arrival,100,8,True,True,"{1: (24, {'cpu': 8, 'gpu': 11, 'storage': 8}), 4: (47, {'cpu': 11, 'gpu': 7, 'storage': 4}), 3: (39, {'cpu': 10, 'gpu': 6, 'storage': 3}), 5: (77, {'cpu': 10, 'gpu': 20, 'storage': 9}), 2: (57, {'cpu': 2, 'gpu': 15, 'storage': 20}), 6: (43, {'cpu': 19, 'gpu': 8, 'storage': 18}), 0: (48, {'cpu': 2, 'gpu': 20, 'storage': 10})}","{(4, 1): ([(24, 47)], {'bandwidth': 10}), (3, 4): ([(39, 47)], {'bandwidth': 39}), (3, 1): ([(24, 39)], {'bandwidth': 12}), (5, 4): ([(47, 77)], {'bandwidth': 44}), (5, 3): ([(39, 47), (47, 77)], {'bandwidth': 20}), (2, 1): ([(24, 57)], {'bandwidth': 27}), (2, 3): ([(39, 24), (24, 57)], {'bandwidth': 26}), (2, 5): ([(57, 77)], {'bandwidth': 25}), (6, 1): ([(24, 74), (74, 43)], {'bandwidth': 49}), (6, 2): ([(43, 57)], {'bandwidth': 5}), (6, 3): ([(39, 1), (1, 43)], {'bandwidth': 1}), (0, 5): ([(48, 47), (47, 77)], {'bandwidth': 16}), (0, 2): ([(48, 57)], {'bandwidth': 6})}",856,613,501,0.8172920065252854,8,0
