event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,12,0,True,True,"{1: (1, {'cpu': 14, 'gpu': 20, 'storage': 10}), 6: (76, {'cpu': 12, 'gpu': 20, 'storage': 9}), 4: (2, {'cpu': 16, 'gpu': 16, 'storage': 17}), 7: (62, {'cpu': 18, 'gpu': 17, 'storage': 20}), 2: (56, {'cpu': 0, 'gpu': 11, 'storage': 15}), 8: (73, {'cpu': 5, 'gpu': 14, 'storage': 4}), 3: (83, {'cpu': 12, 'gpu': 3, 'storage': 6}), 5: (53, {'cpu': 12, 'gpu': 9, 'storage': 14}), 0: (16, {'cpu': 4, 'gpu': 20, 'storage': 8})}","{(4, 6): ([(2, 76)], {'bandwidth': 32}), (2, 4): ([(2, 56)], {'bandwidth': 27}), (2, 1): ([(1, 91), (91, 56)], {'bandwidth': 20}), (8, 7): ([(62, 28), (28, 73)], {'bandwidth': 36}), (8, 6): ([(73, 76)], {'bandwidth': 28}), (8, 4): ([(2, 7), (7, 73)], {'bandwidth': 2}), (3, 4): ([(2, 7), (7, 83)], {'bandwidth': 43}), (5, 2): ([(53, 2), (2, 56)], {'bandwidth': 42}), (5, 6): ([(53, 76)], {'bandwidth': 31}), (5, 1): ([(1, 21), (21, 53)], {'bandwidth': 8}), (0, 2): ([(16, 67), (67, 56)], {'bandwidth': 31}), (0, 6): ([(16, 76)], {'bandwidth': 27}), (0, 1): ([(1, 47), (47, 16)], {'bandwidth': 25}), (0, 5): ([(16, 66), (66, 53)], {'bandwidth': 19})}",263,923,697,0.7551462621885157,1,0
1,arrival,22,1,True,True,"{0: (76, {'cpu': 12, 'gpu': 5, 'storage': 7}), 1: (56, {'cpu': 9, 'gpu': 2, 'storage': 17})}","{(1, 0): ([(56, 73), (73, 76)], {'bandwidth': 47})}",90,146,99,0.678082191780822,2,0
2,arrival,39,2,True,True,"{8: (76, {'cpu': 17, 'gpu': 11, 'storage': 3}), 7: (70, {'cpu': 11, 'gpu': 20, 'storage': 10}), 0: (88, {'cpu': 8, 'gpu': 17, 'storage': 6}), 4: (56, {'cpu': 20, 'gpu': 9, 'storage': 7}), 5: (15, {'cpu': 19, 'gpu': 4, 'storage': 8}), 1: (1, {'cpu': 0, 'gpu': 13, 'storage': 0}), 6: (17, {'cpu': 4, 'gpu': 1, 'storage': 2}), 2: (62, {'cpu': 12, 'gpu': 19, 'storage': 2}), 3: (78, {'cpu': 16, 'gpu': 1, 'storage': 4})}","{(7, 8): ([(70, 76)], {'bandwidth': 7}), (0, 8): ([(76, 37), (37, 88)], {'bandwidth': 44}), (4, 8): ([(56, 79), (79, 76)], {'bandwidth': 44}), (4, 0): ([(56, 8), (8, 88)], {'bandwidth': 28}), (5, 8): ([(15, 16), (16, 76)], {'bandwidth': 49}), (1, 5): ([(1, 91), (91, 15)], {'bandwidth': 49}), (1, 0): ([(1, 21), (21, 20), (20, 88)], {'bandwidth': 21}), (1, 7): ([(1, 70)], {'bandwidth': 7}), (6, 0): ([(17, 47), (47, 20), (20, 88)], {'bandwidth': 13}), (2, 4): ([(56, 62)], {'bandwidth': 37}), (2, 6): ([(17, 14), (14, 62)], {'bandwidth': 21}), (2, 1): ([(1, 21), (21, 97), (97, 62)], {'bandwidth': 10}), (3, 4): ([(56, 17), (17, 78)], {'bandwidth': 10}), (3, 5): ([(15, 79), (79, 78)], {'bandwidth': 8})}",87,933,592,0.6345123258306538,3,0
3,arrival,56,3,True,True,"{0: (30, {'cpu': 18, 'gpu': 0, 'storage': 11}), 2: (76, {'cpu': 16, 'gpu': 0, 'storage': 4}), 3: (46, {'cpu': 0, 'gpu': 18, 'storage': 13}), 1: (62, {'cpu': 1, 'gpu': 1, 'storage': 2})}","{(2, 0): ([(30, 76)], {'bandwidth': 37}), (3, 0): ([(30, 10), (10, 36), (36, 46)], {'bandwidth': 41}), (1, 3): ([(46, 45), (45, 62)], {'bandwidth': 13}), (1, 0): ([(30, 2), (2, 43), (43, 62)], {'bandwidth': 4})}",49,282,179,0.6347517730496454,4,0
4,arrival,68,4,True,True,"{3: (91, {'cpu': 4, 'gpu': 18, 'storage': 15}), 2: (56, {'cpu': 11, 'gpu': 11, 'storage': 0}), 0: (76, {'cpu': 17, 'gpu': 13, 'storage': 0}), 4: (28, {'cpu': 20, 'gpu': 3, 'storage': 2}), 1: (63, {'cpu': 17, 'gpu': 16, 'storage': 1})}","{(4, 2): ([(28, 51), (51, 56)], {'bandwidth': 27}), (4, 3): ([(28, 91)], {'bandwidth': 22}), (1, 3): ([(63, 41), (41, 91)], {'bandwidth': 49}), (1, 2): ([(56, 17), (17, 63)], {'bandwidth': 27}), (1, 0): ([(63, 76)], {'bandwidth': 1})}",332,377,274,0.726790450928382,5,0
5,arrival,79,5,True,True,"{1: (62, {'cpu': 4, 'gpu': 15, 'storage': 9}), 4: (72, {'cpu': 7, 'gpu': 10, 'storage': 10}), 3: (56, {'cpu': 17, 'gpu': 13, 'storage': 18}), 6: (63, {'cpu': 13, 'gpu': 5, 'storage': 19}), 2: (17, {'cpu': 12, 'gpu': 4, 'storage': 10}), 7: (76, {'cpu': 1, 'gpu': 7, 'storage': 12}), 0: (69, {'cpu': 0, 'gpu': 3, 'storage': 12}), 5: (78, {'cpu': 12, 'gpu': 3, 'storage': 10})}","{(4, 1): ([(62, 72)], {'bandwidth': 7}), (3, 4): ([(56, 8), (8, 72)], {'bandwidth': 16}), (6, 4): ([(63, 17), (17, 72)], {'bandwidth': 39}), (2, 4): ([(17, 11), (11, 26), (26, 72)], {'bandwidth': 41}), (2, 6): ([(17, 63)], {'bandwidth': 8}), (2, 1): ([(17, 14), (14, 62)], {'bandwidth': 5}), (7, 1): ([(62, 37), (37, 76)], {'bandwidth': 33}), (7, 3): ([(56, 79), (79, 76)], {'bandwidth': 29}), (0, 1): ([(62, 97), (97, 69)], {'bandwidth': 42}), (0, 3): ([(56, 2), (2, 69)], {'bandwidth': 10}), (5, 1): ([(62, 37), (37, 78)], {'bandwidth': 35}), (5, 7): ([(76, 40), (40, 78)], {'bandwidth': 25}), (5, 6): ([(63, 12), (12, 78)], {'bandwidth': 19}), (5, 0): ([(69, 17), (17, 78)], {'bandwidth': 12}), (5, 4): ([(72, 17), (17, 78)], {'bandwidth': 10}), (5, 3): ([(56, 17), (17, 78)], {'bandwidth': 2})}",86,918,559,0.6089324618736384,6,0
6,arrival,91,6,True,True,"{1: (56, {'cpu': 14, 'gpu': 20, 'storage': 0}), 0: (74, {'cpu': 3, 'gpu': 19, 'storage': 8})}","{(0, 1): ([(56, 8), (8, 74)], {'bandwidth': 1})}",356,66,65,0.9848484848484849,7,0
7,arrival,102,7,True,True,"{1: (72, {'cpu': 5, 'gpu': 9, 'storage': 17}), 4: (56, {'cpu': 2, 'gpu': 3, 'storage': 20}), 2: (30, {'cpu': 7, 'gpu': 18, 'storage': 9}), 3: (74, {'cpu': 9, 'gpu': 8, 'storage': 0}), 0: (34, {'cpu': 0, 'gpu': 12, 'storage': 10})}","{(2, 1): ([(30, 2), (2, 26), (26, 72)], {'bandwidth': 19}), (2, 4): ([(30, 2), (2, 26), (26, 56)], {'bandwidth': 12}), (3, 1): ([(72, 8), (8, 74)], {'bandwidth': 19}), (0, 1): ([(34, 72)], {'bandwidth': 4})}",426,264,183,0.6931818181818182,8,0
8,leave,105,3,True,True,"{}","{}",49,0,0,0,7,0
9,leave,112,1,True,True,"{}","{}",90,0,0,0,6,0
