event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,17,0,True,True,"{1: (44, {'cpu': 10, 'gpu': 5, 'storage': 6}), 0: (20, {'cpu': 16, 'gpu': 10, 'storage': 11})}","{(0, 1): ([(20, 44)], {'bandwidth': 36})}",35,94,94,1.0,1,0
1,arrival,20,1,True,True,"{0: (44, {'cpu': 16, 'gpu': 16, 'storage': 12}), 1: (58, {'cpu': 18, 'gpu': 14, 'storage': 14})}","{(1, 0): ([(44, 58)], {'bandwidth': 34})}",1366,124,124,1.0,2,0
2,arrival,28,2,True,True,"{5: (44, {'cpu': 18, 'gpu': 9, 'storage': 12}), 2: (13, {'cpu': 12, 'gpu': 12, 'storage': 7}), 7: (96, {'cpu': 20, 'gpu': 8, 'storage': 2}), 8: (3, {'cpu': 10, 'gpu': 6, 'storage': 19}), 6: (11, {'cpu': 17, 'gpu': 3, 'storage': 20}), 0: (45, {'cpu': 10, 'gpu': 11, 'storage': 19}), 3: (10, {'cpu': 4, 'gpu': 15, 'storage': 9}), 1: (56, {'cpu': 2, 'gpu': 6, 'storage': 12}), 4: (51, {'cpu': 15, 'gpu': 3, 'storage': 4})}","{(2, 5): ([(13, 44)], {'bandwidth': 35}), (7, 2): ([(13, 96)], {'bandwidth': 41}), (8, 7): ([(3, 96)], {'bandwidth': 48}), (8, 5): ([(3, 13), (13, 44)], {'bandwidth': 46}), (8, 2): ([(3, 13)], {'bandwidth': 11}), (6, 7): ([(11, 96)], {'bandwidth': 50}), (6, 5): ([(11, 44)], {'bandwidth': 18}), (0, 5): ([(44, 45)], {'bandwidth': 31}), (0, 2): ([(13, 3), (3, 89), (89, 45)], {'bandwidth': 11}), (0, 8): ([(3, 89), (89, 45)], {'bandwidth': 10}), (3, 2): ([(10, 12), (12, 53), (53, 13)], {'bandwidth': 28}), (3, 5): ([(10, 11), (11, 44)], {'bandwidth': 22}), (3, 6): ([(10, 11)], {'bandwidth': 18}), (3, 0): ([(10, 11), (11, 45)], {'bandwidth': 12}), (1, 0): ([(45, 28), (28, 56)], {'bandwidth': 25}), (4, 5): ([(44, 51)], {'bandwidth': 33}), (4, 6): ([(11, 24), (24, 51)], {'bandwidth': 11}), (4, 8): ([(3, 30), (30, 44), (44, 51)], {'bandwidth': 5})}",3420,954,740,0.7756813417190775,3,0
3,arrival,39,3,True,True,"{0: (56, {'cpu': 15, 'gpu': 13, 'storage': 10}), 5: (3, {'cpu': 16, 'gpu': 20, 'storage': 17}), 6: (6, {'cpu': 9, 'gpu': 19, 'storage': 13}), 1: (58, {'cpu': 9, 'gpu': 0, 'storage': 20}), 3: (11, {'cpu': 6, 'gpu': 16, 'storage': 4}), 4: (44, {'cpu': 0, 'gpu': 17, 'storage': 3}), 2: (96, {'cpu': 12, 'gpu': 6, 'storage': 8})}","{(5, 0): ([(3, 56)], {'bandwidth': 40}), (6, 0): ([(6, 56)], {'bandwidth': 8}), (1, 6): ([(6, 58)], {'bandwidth': 32}), (1, 0): ([(56, 58)], {'bandwidth': 2}), (3, 6): ([(6, 58), (58, 11)], {'bandwidth': 20}), (3, 0): ([(11, 10), (10, 56)], {'bandwidth': 4}), (4, 3): ([(11, 44)], {'bandwidth': 22}), (4, 6): ([(6, 58), (58, 44)], {'bandwidth': 3}), (2, 0): ([(56, 10), (10, 96)], {'bandwidth': 19}), (2, 4): ([(44, 8), (8, 16), (16, 96)], {'bandwidth': 5})}",340,444,388,0.8738738738738738,4,0
4,leave,52,0,True,True,"{}","{}",35,0,0,0,3,0
5,arrival,59,4,True,True,"{3: (44, {'cpu': 9, 'gpu': 6, 'storage': 6}), 1: (11, {'cpu': 7, 'gpu': 20, 'storage': 4}), 4: (45, {'cpu': 3, 'gpu': 10, 'storage': 7}), 0: (58, {'cpu': 12, 'gpu': 0, 'storage': 15}), 2: (28, {'cpu': 14, 'gpu': 20, 'storage': 3})}","{(1, 3): ([(11, 44)], {'bandwidth': 20}), (0, 1): ([(11, 58)], {'bandwidth': 15}), (2, 4): ([(28, 45)], {'bandwidth': 17}), (2, 0): ([(28, 2), (2, 58)], {'bandwidth': 0})}",111,188,188,1.0,4,0
6,arrival,70,5,True,True,"{5: (55, {'cpu': 11, 'gpu': 17, 'storage': 14}), 9: (20, {'cpu': 6, 'gpu': 13, 'storage': 0}), 2: (31, {'cpu': 4, 'gpu': 14, 'storage': 8}), 6: (96, {'cpu': 1, 'gpu': 18, 'storage': 16}), 4: (10, {'cpu': 10, 'gpu': 12, 'storage': 15}), 3: (44, {'cpu': 20, 'gpu': 13, 'storage': 6}), 8: (64, {'cpu': 6, 'gpu': 4, 'storage': 7}), 0: (13, {'cpu': 1, 'gpu': 10, 'storage': 13}), 1: (83, {'cpu': 0, 'gpu': 12, 'storage': 0}), 7: (51, {'cpu': 15, 'gpu': 4, 'storage': 9})}","{(9, 5): ([(20, 55)], {'bandwidth': 37}), (6, 9): ([(20, 10), (10, 96)], {'bandwidth': 14}), (6, 2): ([(31, 55), (55, 96)], {'bandwidth': 10}), (6, 5): ([(55, 96)], {'bandwidth': 2}), (4, 2): ([(10, 18), (18, 31)], {'bandwidth': 42}), (4, 6): ([(10, 83), (83, 96)], {'bandwidth': 39}), (4, 5): ([(10, 20), (20, 55)], {'bandwidth': 28}), (3, 5): ([(44, 23), (23, 55)], {'bandwidth': 50}), (3, 2): ([(31, 20), (20, 44)], {'bandwidth': 40}), (8, 6): ([(64, 16), (16, 96)], {'bandwidth': 43}), (8, 9): ([(20, 10), (10, 64)], {'bandwidth': 36}), (8, 2): ([(31, 64)], {'bandwidth': 14}), (0, 9): ([(13, 42), (42, 20)], {'bandwidth': 50}), (1, 0): ([(13, 72), (72, 83)], {'bandwidth': 27}), (1, 5): ([(55, 96), (96, 83)], {'bandwidth': 26}), (1, 9): ([(20, 8), (8, 83)], {'bandwidth': 18}), (1, 2): ([(31, 18), (18, 83)], {'bandwidth': 10}), (7, 6): ([(51, 0), (0, 83), (83, 96)], {'bandwidth': 30}), (7, 2): ([(31, 1), (1, 51)], {'bandwidth': 9}), (7, 5): ([(51, 20), (20, 55)], {'bandwidth': 8})}",1087,1322,812,0.6142208774583964,5,0
7,arrival,80,6,True,True,"{4: (10, {'cpu': 16, 'gpu': 2, 'storage': 15}), 5: (20, {'cpu': 10, 'gpu': 2, 'storage': 13}), 2: (56, {'cpu': 8, 'gpu': 8, 'storage': 8}), 3: (48, {'cpu': 17, 'gpu': 13, 'storage': 13}), 0: (11, {'cpu': 9, 'gpu': 7, 'storage': 9}), 1: (28, {'cpu': 12, 'gpu': 20, 'storage': 20})}","{(5, 4): ([(10, 56), (56, 20)], {'bandwidth': 48}), (2, 5): ([(20, 8), (8, 82), (82, 56)], {'bandwidth': 49}), (2, 4): ([(10, 18), (18, 56)], {'bandwidth': 24}), (3, 5): ([(20, 48)], {'bandwidth': 37}), (3, 4): ([(10, 20), (20, 48)], {'bandwidth': 15}), (0, 4): ([(10, 71), (71, 25), (25, 11)], {'bandwidth': 43}), (1, 2): ([(28, 56)], {'bandwidth': 19}), (1, 4): ([(10, 56), (56, 28)], {'bandwidth': 10})}",474,728,447,0.614010989010989,6,0
8,arrival,90,7,True,True,"{1: (56, {'cpu': 11, 'gpu': 12, 'storage': 13}), 2: (3, {'cpu': 20, 'gpu': 11, 'storage': 1}), 8: (6, {'cpu': 17, 'gpu': 10, 'storage': 11}), 3: (5, {'cpu': 5, 'gpu': 17, 'storage': 12}), 7: (32, {'cpu': 3, 'gpu': 2, 'storage': 14}), 6: (82, {'cpu': 3, 'gpu': 10, 'storage': 19}), 5: (69, {'cpu': 19, 'gpu': 9, 'storage': 20}), 4: (50, {'cpu': 0, 'gpu': 18, 'storage': 11}), 0: (28, {'cpu': 3, 'gpu': 7, 'storage': 5})}","{(2, 1): ([(3, 6), (6, 56)], {'bandwidth': 44}), (8, 1): ([(6, 37), (37, 19), (19, 56)], {'bandwidth': 49}), (8, 2): ([(3, 6)], {'bandwidth': 15}), (3, 2): ([(3, 5)], {'bandwidth': 35}), (7, 3): ([(5, 32)], {'bandwidth': 33}), (7, 8): ([(6, 3), (3, 32)], {'bandwidth': 19}), (7, 2): ([(3, 32)], {'bandwidth': 8}), (6, 7): ([(32, 23), (23, 8), (8, 82)], {'bandwidth': 44}), (6, 1): ([(56, 14), (14, 54), (54, 82)], {'bandwidth': 29}), (5, 8): ([(6, 71), (71, 69)], {'bandwidth': 48}), (5, 3): ([(5, 3), (3, 69)], {'bandwidth': 15}), (4, 3): ([(5, 50)], {'bandwidth': 40}), (4, 1): ([(50, 14), (14, 56)], {'bandwidth': 24}), (4, 5): ([(50, 69)], {'bandwidth': 9}), (4, 2): ([(3, 5), (5, 50)], {'bandwidth': 1}), (0, 1): ([(28, 35), (35, 56)], {'bandwidth': 13}), (0, 2): ([(3, 5), (5, 28)], {'bandwidth': 8}), (0, 6): ([(28, 5), (5, 82)], {'bandwidth': 4})}",689,1141,721,0.6319018404907976,7,0
9,arrival,102,8,True,True,"{0: (72, {'cpu': 4, 'gpu': 10, 'storage': 17}), 4: (75, {'cpu': 0, 'gpu': 2, 'storage': 10}), 6: (48, {'cpu': 4, 'gpu': 1, 'storage': 11}), 2: (13, {'cpu': 9, 'gpu': 11, 'storage': 8}), 3: (49, {'cpu': 6, 'gpu': 6, 'storage': 2}), 1: (51, {'cpu': 15, 'gpu': 0, 'storage': 11}), 7: (9, {'cpu': 8, 'gpu': 8, 'storage': 8}), 5: (96, {'cpu': 1, 'gpu': 5, 'storage': 19})}","{(6, 0): ([(48, 72)], {'bandwidth': 50}), (2, 0): ([(13, 72)], {'bandwidth': 28}), (2, 6): ([(13, 48)], {'bandwidth': 26}), (2, 4): ([(13, 48), (48, 75)], {'bandwidth': 2}), (3, 2): ([(13, 57), (57, 49)], {'bandwidth': 42}), (3, 4): ([(49, 75)], {'bandwidth': 38}), (1, 4): ([(51, 24), (24, 75)], {'bandwidth': 30}), (1, 6): ([(48, 51)], {'bandwidth': 29}), (1, 2): ([(13, 51)], {'bandwidth': 25}), (1, 0): ([(51, 13), (13, 72)], {'bandwidth': 15}), (7, 0): ([(9, 16), (16, 22), (22, 72)], {'bandwidth': 39}), (7, 4): ([(9, 31), (31, 75)], {'bandwidth': 21}), (7, 6): ([(9, 48)], {'bandwidth': 18}), (5, 4): ([(75, 49), (49, 96)], {'bandwidth': 29}), (5, 0): ([(72, 4), (4, 92), (92, 96)], {'bandwidth': 27})}",38,866,595,0.687066974595843,8,0
