event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,13,0,True,True,"{4: (98, {'cpu': 6, 'gpu': 15, 'storage': 7}), 3: (23, {'cpu': 18, 'gpu': 0, 'storage': 10}), 6: (95, {'cpu': 11, 'gpu': 4, 'storage': 7}), 5: (73, {'cpu': 17, 'gpu': 7, 'storage': 16}), 2: (99, {'cpu': 4, 'gpu': 11, 'storage': 15}), 0: (61, {'cpu': 16, 'gpu': 1, 'storage': 7}), 1: (97, {'cpu': 10, 'gpu': 1, 'storage': 10})}","{(6, 3): ([(23, 39), (39, 95)], {'bandwidth': 39}), (6, 4): ([(95, 5), (5, 98)], {'bandwidth': 15}), (5, 3): ([(23, 73)], {'bandwidth': 44}), (5, 4): ([(73, 23), (23, 98)], {'bandwidth': 16}), (2, 4): ([(98, 19), (19, 99)], {'bandwidth': 34}), (2, 6): ([(95, 99)], {'bandwidth': 23}), (0, 3): ([(23, 61)], {'bandwidth': 28}), (0, 6): ([(61, 78), (78, 95)], {'bandwidth': 9}), (0, 5): ([(61, 23), (23, 73)], {'bandwidth': 2}), (1, 0): ([(61, 43), (43, 97)], {'bandwidth': 29}), (1, 2): ([(97, 7), (7, 76), (76, 99)], {'bandwidth': 23}), (1, 4): ([(97, 98)], {'bandwidth': 18}), (1, 6): ([(95, 52), (52, 97)], {'bandwidth': 8})}",22,679,481,0.7083946980854198,1,0
1,arrival,34,1,True,True,"{1: (95, {'cpu': 1, 'gpu': 18, 'storage': 4}), 0: (99, {'cpu': 11, 'gpu': 15, 'storage': 16})}","{(0, 1): ([(95, 99)], {'bandwidth': 47})}",324,112,112,1.0,2,0
2,leave,35,0,True,True,"{}","{}",22,0,0,0,1,0
3,arrival,49,2,True,True,"{1: (23, {'cpu': 12, 'gpu': 18, 'storage': 15}), 0: (61, {'cpu': 9, 'gpu': 20, 'storage': 12})}","{(0, 1): ([(23, 61)], {'bandwidth': 26})}",245,112,112,1.0,2,0
4,arrival,58,3,True,True,"{2: (98, {'cpu': 3, 'gpu': 14, 'storage': 8}), 5: (23, {'cpu': 16, 'gpu': 1, 'storage': 3}), 7: (26, {'cpu': 16, 'gpu': 8, 'storage': 8}), 8: (73, {'cpu': 7, 'gpu': 3, 'storage': 16}), 0: (97, {'cpu': 18, 'gpu': 8, 'storage': 14}), 1: (33, {'cpu': 20, 'gpu': 10, 'storage': 3}), 9: (79, {'cpu': 5, 'gpu': 15, 'storage': 5}), 6: (95, {'cpu': 2, 'gpu': 13, 'storage': 19}), 4: (12, {'cpu': 11, 'gpu': 8, 'storage': 7}), 3: (7, {'cpu': 19, 'gpu': 12, 'storage': 2})}","{(7, 2): ([(26, 49), (49, 98)], {'bandwidth': 43}), (7, 5): ([(23, 1), (1, 26)], {'bandwidth': 30}), (8, 5): ([(23, 73)], {'bandwidth': 48}), (8, 7): ([(26, 48), (48, 73)], {'bandwidth': 33}), (8, 2): ([(73, 23), (23, 98)], {'bandwidth': 0}), (0, 2): ([(97, 98)], {'bandwidth': 46}), (0, 5): ([(23, 30), (30, 97)], {'bandwidth': 41}), (0, 8): ([(73, 97)], {'bandwidth': 0}), (1, 5): ([(23, 33)], {'bandwidth': 46}), (1, 2): ([(33, 10), (10, 98)], {'bandwidth': 37}), (1, 0): ([(33, 97)], {'bandwidth': 30}), (1, 8): ([(33, 17), (17, 73)], {'bandwidth': 4}), (9, 2): ([(79, 8), (8, 98)], {'bandwidth': 33}), (9, 5): ([(23, 30), (30, 79)], {'bandwidth': 6}), (6, 8): ([(73, 0), (0, 95)], {'bandwidth': 32}), (6, 9): ([(79, 8), (8, 95)], {'bandwidth': 24}), (4, 9): ([(12, 79)], {'bandwidth': 37}), (4, 2): ([(12, 7), (7, 28), (28, 98)], {'bandwidth': 25}), (4, 5): ([(12, 55), (55, 23)], {'bandwidth': 3}), (3, 7): ([(7, 50), (50, 26)], {'bandwidth': 35}), (3, 6): ([(7, 42), (42, 95)], {'bandwidth': 29}), (3, 4): ([(7, 12)], {'bandwidth': 5}), (3, 9): ([(7, 12), (12, 79)], {'bandwidth': 4})}",50,1289,885,0.6865787432117921,3,0
5,arrival,68,4,True,True,"{7: (98, {'cpu': 3, 'gpu': 14, 'storage': 12}), 5: (23, {'cpu': 7, 'gpu': 17, 'storage': 16}), 4: (61, {'cpu': 11, 'gpu': 4, 'storage': 10}), 2: (92, {'cpu': 16, 'gpu': 13, 'storage': 9}), 8: (26, {'cpu': 11, 'gpu': 15, 'storage': 15}), 1: (76, {'cpu': 14, 'gpu': 19, 'storage': 3}), 6: (99, {'cpu': 0, 'gpu': 3, 'storage': 4}), 0: (95, {'cpu': 5, 'gpu': 16, 'storage': 10}), 3: (8, {'cpu': 8, 'gpu': 13, 'storage': 18})}","{(5, 7): ([(23, 98)], {'bandwidth': 41}), (4, 5): ([(23, 61)], {'bandwidth': 43}), (4, 7): ([(61, 3), (3, 37), (37, 98)], {'bandwidth': 26}), (2, 7): ([(92, 5), (5, 98)], {'bandwidth': 39}), (8, 7): ([(26, 6), (6, 75), (75, 98)], {'bandwidth': 44}), (1, 2): ([(76, 92)], {'bandwidth': 35}), (1, 8): ([(26, 1), (1, 76)], {'bandwidth': 7}), (6, 1): ([(76, 99)], {'bandwidth': 23}), (6, 4): ([(61, 20), (20, 99)], {'bandwidth': 14}), (6, 8): ([(26, 11), (11, 99)], {'bandwidth': 10}), (0, 4): ([(61, 78), (78, 95)], {'bandwidth': 32}), (0, 7): ([(95, 5), (5, 98)], {'bandwidth': 6}), (0, 6): ([(95, 99)], {'bandwidth': 5}), (3, 6): ([(8, 11), (11, 99)], {'bandwidth': 12})}",423,883,623,0.7055492638731596,4,0
6,arrival,81,5,True,True,"{1: (26, {'cpu': 5, 'gpu': 20, 'storage': 19}), 5: (12, {'cpu': 19, 'gpu': 1, 'storage': 18}), 4: (55, {'cpu': 2, 'gpu': 18, 'storage': 15}), 0: (2, {'cpu': 0, 'gpu': 8, 'storage': 6}), 7: (79, {'cpu': 11, 'gpu': 16, 'storage': 4}), 6: (17, {'cpu': 3, 'gpu': 4, 'storage': 10}), 8: (23, {'cpu': 3, 'gpu': 7, 'storage': 9}), 3: (61, {'cpu': 11, 'gpu': 10, 'storage': 19}), 2: (73, {'cpu': 18, 'gpu': 8, 'storage': 6})}","{(5, 1): ([(12, 26)], {'bandwidth': 40}), (4, 1): ([(26, 55)], {'bandwidth': 39}), (4, 5): ([(12, 55)], {'bandwidth': 22}), (0, 1): ([(2, 26)], {'bandwidth': 36}), (7, 4): ([(55, 2), (2, 79)], {'bandwidth': 21}), (7, 1): ([(26, 2), (2, 79)], {'bandwidth': 12}), (7, 0): ([(2, 79)], {'bandwidth': 2}), (6, 0): ([(2, 17)], {'bandwidth': 33}), (8, 7): ([(23, 47), (47, 79)], {'bandwidth': 34}), (8, 5): ([(12, 55), (55, 23)], {'bandwidth': 22}), (8, 6): ([(17, 33), (33, 23)], {'bandwidth': 21}), (8, 0): ([(2, 1), (1, 23)], {'bandwidth': 0}), (3, 6): ([(17, 43), (43, 61)], {'bandwidth': 27}), (3, 4): ([(55, 26), (26, 61)], {'bandwidth': 16}), (3, 0): ([(2, 26), (26, 61)], {'bandwidth': 2}), (2, 5): ([(12, 13), (13, 73)], {'bandwidth': 5}), (2, 7): ([(73, 84), (84, 79)], {'bandwidth': 5}), (2, 8): ([(23, 73)], {'bandwidth': 4})}",467,776,611,0.7873711340206185,5,0
7,arrival,92,6,True,True,"{0: (95, {'cpu': 18, 'gpu': 9, 'storage': 1}), 5: (38, {'cpu': 20, 'gpu': 4, 'storage': 19}), 4: (42, {'cpu': 14, 'gpu': 4, 'storage': 8}), 3: (20, {'cpu': 17, 'gpu': 11, 'storage': 2}), 1: (99, {'cpu': 2, 'gpu': 12, 'storage': 16}), 2: (40, {'cpu': 1, 'gpu': 9, 'storage': 18})}","{(5, 0): ([(38, 95)], {'bandwidth': 35}), (4, 5): ([(38, 42)], {'bandwidth': 45}), (3, 0): ([(20, 19), (19, 95)], {'bandwidth': 35}), (3, 4): ([(20, 38), (38, 42)], {'bandwidth': 11}), (1, 0): ([(95, 99)], {'bandwidth': 37}), (1, 3): ([(20, 99)], {'bandwidth': 0}), (2, 5): ([(38, 77), (77, 40)], {'bandwidth': 17})}",750,428,365,0.852803738317757,6,0
8,arrival,101,7,True,True,"{3: (92, {'cpu': 1, 'gpu': 0, 'storage': 9}), 4: (76, {'cpu': 7, 'gpu': 5, 'storage': 4}), 6: (61, {'cpu': 20, 'gpu': 2, 'storage': 7}), 0: (68, {'cpu': 3, 'gpu': 17, 'storage': 8}), 5: (85, {'cpu': 6, 'gpu': 12, 'storage': 19}), 9: (43, {'cpu': 7, 'gpu': 19, 'storage': 11}), 2: (12, {'cpu': 13, 'gpu': 17, 'storage': 3}), 8: (26, {'cpu': 8, 'gpu': 2, 'storage': 7}), 1: (99, {'cpu': 13, 'gpu': 18, 'storage': 4}), 7: (23, {'cpu': 8, 'gpu': 10, 'storage': 0})}","{(4, 3): ([(76, 4), (4, 92)], {'bandwidth': 47}), (6, 4): ([(61, 76)], {'bandwidth': 33}), (6, 3): ([(61, 92)], {'bandwidth': 27}), (0, 4): ([(68, 76)], {'bandwidth': 37}), (0, 6): ([(61, 20), (20, 68)], {'bandwidth': 19}), (5, 0): ([(68, 26), (26, 85)], {'bandwidth': 38}), (5, 3): ([(85, 5), (5, 92)], {'bandwidth': 18}), (9, 5): ([(43, 87), (87, 85)], {'bandwidth': 43}), (9, 6): ([(43, 92), (92, 61)], {'bandwidth': 42}), (9, 0): ([(43, 97), (97, 68)], {'bandwidth': 33}), (9, 3): ([(43, 4), (4, 92)], {'bandwidth': 33}), (2, 5): ([(12, 36), (36, 85)], {'bandwidth': 50}), (2, 4): ([(12, 94), (94, 76)], {'bandwidth': 34}), (2, 0): ([(12, 79), (79, 68)], {'bandwidth': 28}), (8, 3): ([(26, 11), (11, 8), (8, 92)], {'bandwidth': 32}), (8, 0): ([(26, 2), (2, 44), (44, 68)], {'bandwidth': 26}), (8, 4): ([(26, 1), (1, 76)], {'bandwidth': 9}), (1, 6): ([(61, 20), (20, 99)], {'bandwidth': 43}), (1, 3): ([(92, 58), (58, 99)], {'bandwidth': 22}), (1, 8): ([(26, 11), (11, 99)], {'bandwidth': 17}), (7, 3): ([(23, 53), (53, 92)], {'bandwidth': 19}), (7, 8): ([(23, 55), (55, 26)], {'bandwidth': 17}), (7, 4): ([(23, 1), (1, 76)], {'bandwidth': 9}), (7, 6): ([(23, 61)], {'bandwidth': 6})}",437,1579,942,0.5965801139962001,7,0
9,leave,108,3,True,True,"{}","{}",50,0,0,0,6,0
