event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,10,0,True,True,"{1: (74, {'cpu': 20, 'gpu': 12, 'ram': 7}), 0: (74, {'cpu': 7, 'gpu': 17, 'ram': 15})}","{(0, 1): ([(74, 74)], {'bandwidth': 50})}",78,128,1.641025641025641,1,0
1,arrival,29,1,True,True,"{1: (29, {'cpu': 4, 'gpu': 5, 'ram': 0}), 0: (29, {'cpu': 1, 'gpu': 8, 'ram': 20})}","{(0, 1): ([(29, 29)], {'bandwidth': 43})}",38,81,2.1315789473684212,2,0
2,arrival,47,2,True,True,"{2: (57, {'cpu': 3, 'gpu': 7, 'ram': 13}), 6: (57, {'cpu': 9, 'gpu': 6, 'ram': 5}), 5: (57, {'cpu': 0, 'gpu': 14, 'ram': 8}), 7: (57, {'cpu': 4, 'gpu': 19, 'ram': 20}), 0: (57, {'cpu': 17, 'gpu': 18, 'ram': 3}), 3: (57, {'cpu': 18, 'gpu': 20, 'ram': 10}), 1: (57, {'cpu': 4, 'gpu': 2, 'ram': 20}), 4: (62, {'cpu': 20, 'gpu': 19, 'ram': 4})}","{(6, 2): ([(57, 57)], {'bandwidth': 29}), (5, 6): ([(57, 57)], {'bandwidth': 38}), (5, 2): ([(57, 57)], {'bandwidth': 35}), (7, 2): ([(57, 57)], {'bandwidth': 37}), (7, 5): ([(57, 57)], {'bandwidth': 3}), (0, 7): ([(57, 57)], {'bandwidth': 49}), (0, 5): ([(57, 57)], {'bandwidth': 36}), (3, 0): ([(57, 57)], {'bandwidth': 35}), (3, 5): ([(57, 57)], {'bandwidth': 4}), (1, 5): ([(57, 57)], {'bandwidth': 45}), (4, 0): ([(57, 62)], {'bandwidth': 29}), (4, 1): ([(57, 62)], {'bandwidth': 10})}",302,613,2.0298013245033113,3,0
3,arrival,71,3,True,True,"{0: (13, {'cpu': 4, 'gpu': 12, 'ram': 7}), 5: (13, {'cpu': 18, 'gpu': 5, 'ram': 10}), 3: (13, {'cpu': 7, 'gpu': 12, 'ram': 1}), 7: (13, {'cpu': 18, 'gpu': 8, 'ram': 19}), 4: (13, {'cpu': 12, 'gpu': 10, 'ram': 1}), 2: (13, {'cpu': 14, 'gpu': 12, 'ram': 0}), 6: (13, {'cpu': 8, 'gpu': 10, 'ram': 14}), 1: (54, {'cpu': 11, 'gpu': 10, 'ram': 13}), 8: (21, {'cpu': 9, 'gpu': 7, 'ram': 15})}","{(3, 5): ([(13, 13)], {'bandwidth': 41}), (7, 0): ([(13, 13)], {'bandwidth': 50}), (7, 5): ([(13, 13)], {'bandwidth': 39}), (7, 3): ([(13, 13)], {'bandwidth': 15}), (4, 5): ([(13, 13)], {'bandwidth': 37}), (4, 3): ([(13, 13)], {'bandwidth': 24}), (4, 0): ([(13, 13)], {'bandwidth': 19}), (4, 7): ([(13, 13)], {'bandwidth': 12}), (2, 0): ([(13, 13)], {'bandwidth': 44}), (2, 5): ([(13, 13)], {'bandwidth': 25}), (6, 0): ([(13, 13)], {'bandwidth': 9}), (6, 5): ([(13, 13)], {'bandwidth': 7}), (6, 2): ([(13, 13)], {'bandwidth': 3}), (1, 6): ([(13, 54)], {'bandwidth': 45}), (1, 0): ([(13, 54)], {'bandwidth': 20}), (1, 2): ([(13, 71), (71, 54)], {'bandwidth': 18}), (8, 3): ([(13, 21)], {'bandwidth': 42})}",410,717,1.748780487804878,4,0
4,leave,85,1,True,True,"{}","{}",0,0,0,3,0
5,arrival,92,4,True,True,"{3: (29, {'cpu': 19, 'gpu': 4, 'ram': 12}), 0: (29, {'cpu': 2, 'gpu': 15, 'ram': 2}), 2: (29, {'cpu': 9, 'gpu': 12, 'ram': 6}), 5: (29, {'cpu': 12, 'gpu': 9, 'ram': 4}), 4: (29, {'cpu': 19, 'gpu': 13, 'ram': 13}), 6: (29, {'cpu': 18, 'gpu': 8, 'ram': 2}), 1: (29, {'cpu': 3, 'gpu': 19, 'ram': 10})}","{(0, 3): ([(29, 29)], {'bandwidth': 45}), (2, 3): ([(29, 29)], {'bandwidth': 35}), (2, 0): ([(29, 29)], {'bandwidth': 17}), (5, 2): ([(29, 29)], {'bandwidth': 40}), (5, 3): ([(29, 29)], {'bandwidth': 24}), (5, 0): ([(29, 29)], {'bandwidth': 20}), (4, 5): ([(29, 29)], {'bandwidth': 22}), (4, 0): ([(29, 29)], {'bandwidth': 21}), (6, 2): ([(29, 29)], {'bandwidth': 4}), (6, 5): ([(29, 29)], {'bandwidth': 0}), (1, 6): ([(29, 29)], {'bandwidth': 23}), (1, 4): ([(29, 29)], {'bandwidth': 22})}",211,484,2.293838862559242,4,0
6,arrival,110,5,True,True,"{5: (85, {'cpu': 10, 'gpu': 20, 'ram': 14}), 3: (85, {'cpu': 10, 'gpu': 1, 'ram': 13}), 4: (25, {'cpu': 19, 'gpu': 10, 'ram': 20}), 1: (25, {'cpu': 5, 'gpu': 2, 'ram': 12}), 0: (85, {'cpu': 17, 'gpu': 6, 'ram': 4}), 6: (25, {'cpu': 8, 'gpu': 5, 'ram': 17}), 2: (20, {'cpu': 15, 'gpu': 20, 'ram': 7})}","{(3, 5): ([(85, 85)], {'bandwidth': 20}), (4, 3): ([(25, 85)], {'bandwidth': 38}), (4, 5): ([(25, 46), (46, 23), (23, 85)], {'bandwidth': 37}), (1, 5): ([(25, 51), (51, 8), (8, 85)], {'bandwidth': 44}), (1, 3): ([(25, 85)], {'bandwidth': 10}), (1, 4): ([(25, 25)], {'bandwidth': 0}), (0, 4): ([(25, 59), (59, 1), (1, 85)], {'bandwidth': 35}), (6, 1): ([(25, 25)], {'bandwidth': 27}), (6, 0): ([(25, 85)], {'bandwidth': 23}), (6, 4): ([(25, 25)], {'bandwidth': 4}), (2, 1): ([(20, 5), (5, 51), (51, 25)], {'bandwidth': 8})}",678,481,0.7094395280235988,5,0
7,leave,119,3,True,True,"{}","{}",0,0,0,4,0
8,arrival,132,6,True,True,"{2: (13, {'cpu': 19, 'gpu': 11, 'ram': 13}), 1: (13, {'cpu': 12, 'gpu': 20, 'ram': 7}), 3: (13, {'cpu': 12, 'gpu': 14, 'ram': 18}), 0: (13, {'cpu': 2, 'gpu': 16, 'ram': 19})}","{(1, 2): ([(13, 13)], {'bandwidth': 23}), (3, 2): ([(13, 13)], {'bandwidth': 24}), (3, 1): ([(13, 13)], {'bandwidth': 0}), (0, 3): ([(13, 13)], {'bandwidth': 10})}",163,220,1.3496932515337423,5,0
9,arrival,153,7,True,True,"{5: (52, {'cpu': 15, 'gpu': 6, 'ram': 6}), 7: (52, {'cpu': 18, 'gpu': 11, 'ram': 14}), 9: (52, {'cpu': 20, 'gpu': 11, 'ram': 9}), 3: (72, {'cpu': 3, 'gpu': 0, 'ram': 15}), 6: (52, {'cpu': 18, 'gpu': 2, 'ram': 14}), 2: (52, {'cpu': 9, 'gpu': 8, 'ram': 12}), 4: (52, {'cpu': 0, 'gpu': 4, 'ram': 0}), 8: (72, {'cpu': 6, 'gpu': 7, 'ram': 2}), 0: (72, {'cpu': 12, 'gpu': 5, 'ram': 9}), 1: (52, {'cpu': 3, 'gpu': 7, 'ram': 9})}","{(7, 5): ([(52, 52)], {'bandwidth': 50}), (9, 7): ([(52, 52)], {'bandwidth': 46}), (9, 5): ([(52, 52)], {'bandwidth': 26}), (3, 9): ([(52, 72)], {'bandwidth': 48}), (3, 5): ([(52, 72)], {'bandwidth': 7}), (6, 5): ([(52, 52)], {'bandwidth': 28}), (6, 7): ([(52, 52)], {'bandwidth': 21}), (6, 3): ([(52, 27), (27, 72)], {'bandwidth': 11}), (2, 5): ([(52, 52)], {'bandwidth': 35}), (2, 6): ([(52, 52)], {'bandwidth': 21}), (2, 9): ([(52, 52)], {'bandwidth': 15}), (2, 7): ([(52, 52)], {'bandwidth': 0}), (4, 7): ([(52, 52)], {'bandwidth': 31}), (4, 6): ([(52, 52)], {'bandwidth': 19}), (4, 3): ([(52, 27), (27, 72)], {'bandwidth': 14}), (8, 3): ([(72, 72)], {'bandwidth': 24}), (8, 6): ([(52, 72)], {'bandwidth': 6}), (8, 2): ([(52, 72)], {'bandwidth': 0}), (0, 3): ([(72, 72)], {'bandwidth': 24}), (0, 9): ([(52, 27), (27, 72)], {'bandwidth': 8}), (1, 0): ([(52, 27), (27, 72)], {'bandwidth': 17}), (1, 7): ([(52, 52)], {'bandwidth': 15}), (1, 3): ([(52, 27), (27, 72)], {'bandwidth': 7})}",430,728,1.6930232558139535,6,0
