event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,2,0,True,True,"{3: (183, {'cpu': 3, 'gpu': 19, 'ram': 8}), 1: (183, {'cpu': 6, 'gpu': 15, 'ram': 14}), 5: (183, {'cpu': 16, 'gpu': 6, 'ram': 18}), 4: (94, {'cpu': 16, 'gpu': 16, 'ram': 3}), 2: (94, {'cpu': 5, 'gpu': 0, 'ram': 15}), 0: (183, {'cpu': 8, 'gpu': 19, 'ram': 15})}","{(1, 3): ([(183, 183)], {'bandwidth': 45}), (5, 1): ([(183, 183)], {'bandwidth': 44}), (5, 3): ([(183, 183)], {'bandwidth': 2}), (4, 5): ([(94, 183)], {'bandwidth': 29}), (4, 1): ([(94, 183)], {'bandwidth': 14}), (2, 3): ([(94, 183)], {'bandwidth': 35}), (2, 5): ([(94, 15), (15, 183)], {'bandwidth': 15}), (2, 4): ([(94, 94)], {'bandwidth': 1}), (0, 3): ([(183, 183)], {'bandwidth': 41}), (0, 4): ([(94, 15), (15, 183)], {'bandwidth': 10})}",330,438,1.3272727272727274,1,0
1,arrival,4,1,True,True,"{0: (78, {'cpu': 15, 'gpu': 8, 'ram': 9}), 2: (78, {'cpu': 11, 'gpu': 20, 'ram': 10}), 5: (78, {'cpu': 2, 'gpu': 2, 'ram': 13}), 4: (78, {'cpu': 18, 'gpu': 2, 'ram': 14}), 3: (78, {'cpu': 4, 'gpu': 11, 'ram': 4}), 1: (78, {'cpu': 5, 'gpu': 3, 'ram': 7})}","{(2, 0): ([(78, 78)], {'bandwidth': 44}), (5, 0): ([(78, 78)], {'bandwidth': 50}), (5, 2): ([(78, 78)], {'bandwidth': 2}), (4, 2): ([(78, 78)], {'bandwidth': 29}), (3, 4): ([(78, 78)], {'bandwidth': 16}), (3, 0): ([(78, 78)], {'bandwidth': 8}), (1, 3): ([(78, 78)], {'bandwidth': 17})}",158,324,2.050632911392405,2,0
2,arrival,4,2,True,True,"{0: (159, {'cpu': 6, 'gpu': 12, 'ram': 14}), 2: (159, {'cpu': 2, 'gpu': 3, 'ram': 6}), 6: (159, {'cpu': 8, 'gpu': 4, 'ram': 17}), 1: (159, {'cpu': 7, 'gpu': 10, 'ram': 20}), 5: (159, {'cpu': 19, 'gpu': 19, 'ram': 11}), 4: (159, {'cpu': 9, 'gpu': 14, 'ram': 2}), 3: (159, {'cpu': 11, 'gpu': 14, 'ram': 11})}","{(2, 0): ([(159, 159)], {'bandwidth': 2}), (6, 2): ([(159, 159)], {'bandwidth': 37}), (6, 0): ([(159, 159)], {'bandwidth': 5}), (1, 6): ([(159, 159)], {'bandwidth': 28}), (5, 1): ([(159, 159)], {'bandwidth': 39}), (5, 0): ([(159, 159)], {'bandwidth': 26}), (4, 2): ([(159, 159)], {'bandwidth': 28}), (4, 1): ([(159, 159)], {'bandwidth': 9}), (4, 0): ([(159, 159)], {'bandwidth': 6}), (4, 6): ([(159, 159)], {'bandwidth': 1}), (3, 0): ([(159, 159)], {'bandwidth': 19}), (3, 2): ([(159, 159)], {'bandwidth': 2}), (3, 5): ([(159, 159)], {'bandwidth': 2})}",219,423,1.9315068493150684,3,0
3,arrival,7,3,True,True,"{4: (27, {'cpu': 12, 'gpu': 4, 'ram': 14}), 1: (27, {'cpu': 11, 'gpu': 20, 'ram': 0}), 3: (27, {'cpu': 17, 'gpu': 8, 'ram': 5}), 2: (27, {'cpu': 15, 'gpu': 13, 'ram': 15}), 0: (27, {'cpu': 11, 'gpu': 6, 'ram': 9})}","{(1, 4): ([(27, 27)], {'bandwidth': 34}), (3, 4): ([(27, 27)], {'bandwidth': 26}), (2, 1): ([(27, 27)], {'bandwidth': 34}), (2, 4): ([(27, 27)], {'bandwidth': 12}), (0, 4): ([(27, 27)], {'bandwidth': 9}), (0, 2): ([(27, 27)], {'bandwidth': 0})}",160,275,1.71875,4,0
4,arrival,10,4,True,True,"{0: (18, {'cpu': 2, 'gpu': 7, 'ram': 3}), 1: (18, {'cpu': 4, 'gpu': 20, 'ram': 10})}","{(1, 0): ([(18, 18)], {'bandwidth': 5})}",46,51,1.108695652173913,5,0
5,arrival,13,5,True,True,"{4: (96, {'cpu': 11, 'gpu': 8, 'ram': 11}), 2: (96, {'cpu': 15, 'gpu': 11, 'ram': 10}), 9: (96, {'cpu': 8, 'gpu': 7, 'ram': 13}), 5: (96, {'cpu': 4, 'gpu': 17, 'ram': 0}), 8: (96, {'cpu': 12, 'gpu': 10, 'ram': 0}), 6: (96, {'cpu': 19, 'gpu': 11, 'ram': 8}), 1: (96, {'cpu': 0, 'gpu': 19, 'ram': 11}), 3: (96, {'cpu': 1, 'gpu': 17, 'ram': 7}), 7: (156, {'cpu': 3, 'gpu': 18, 'ram': 17}), 0: (58, {'cpu': 4, 'gpu': 4, 'ram': 4})}","{(2, 4): ([(96, 96)], {'bandwidth': 41}), (9, 4): ([(96, 96)], {'bandwidth': 43}), (9, 2): ([(96, 96)], {'bandwidth': 6}), (5, 4): ([(96, 96)], {'bandwidth': 46}), (8, 5): ([(96, 96)], {'bandwidth': 13}), (6, 8): ([(96, 96)], {'bandwidth': 39}), (6, 5): ([(96, 96)], {'bandwidth': 13}), (1, 9): ([(96, 96)], {'bandwidth': 50}), (1, 8): ([(96, 96)], {'bandwidth': 8}), (1, 4): ([(96, 96)], {'bandwidth': 1}), (1, 6): ([(96, 96)], {'bandwidth': 0}), (3, 2): ([(96, 96)], {'bandwidth': 34}), (3, 4): ([(96, 96)], {'bandwidth': 7}), (3, 6): ([(96, 96)], {'bandwidth': 7}), (7, 4): ([(96, 156)], {'bandwidth': 28}), (7, 5): ([(96, 156)], {'bandwidth': 23}), (7, 8): ([(96, 156)], {'bandwidth': 12}), (0, 2): ([(58, 96)], {'bandwidth': 40}), (0, 6): ([(58, 96)], {'bandwidth': 4}), (0, 1): ([(58, 96)], {'bandwidth': 3}), (0, 8): ([(58, 96)], {'bandwidth': 3})}",393,701,1.7837150127226462,6,0
6,arrival,21,6,True,True,"{1: (113, {'cpu': 18, 'gpu': 15, 'ram': 16}), 2: (113, {'cpu': 8, 'gpu': 0, 'ram': 17}), 3: (113, {'cpu': 14, 'gpu': 19, 'ram': 6}), 4: (113, {'cpu': 0, 'gpu': 0, 'ram': 5}), 0: (113, {'cpu': 5, 'gpu': 6, 'ram': 11}), 8: (113, {'cpu': 16, 'gpu': 13, 'ram': 0}), 5: (34, {'cpu': 8, 'gpu': 3, 'ram': 15}), 9: (103, {'cpu': 14, 'gpu': 1, 'ram': 8}), 6: (103, {'cpu': 11, 'gpu': 15, 'ram': 15}), 7: (103, {'cpu': 11, 'gpu': 19, 'ram': 0})}","{(3, 2): ([(113, 113)], {'bandwidth': 49}), (3, 1): ([(113, 113)], {'bandwidth': 48}), (4, 2): ([(113, 113)], {'bandwidth': 40}), (0, 1): ([(113, 113)], {'bandwidth': 33}), (0, 3): ([(113, 113)], {'bandwidth': 28}), (0, 4): ([(113, 113)], {'bandwidth': 8}), (0, 2): ([(113, 113)], {'bandwidth': 4}), (8, 4): ([(113, 113)], {'bandwidth': 32}), (8, 0): ([(113, 113)], {'bandwidth': 27}), (8, 3): ([(113, 113)], {'bandwidth': 16}), (5, 2): ([(34, 113)], {'bandwidth': 50}), (5, 1): ([(34, 179), (179, 113)], {'bandwidth': 37}), (5, 8): ([(34, 113)], {'bandwidth': 1}), (9, 1): ([(103, 113)], {'bandwidth': 27}), (9, 4): ([(103, 113)], {'bandwidth': 6}), (9, 2): ([(103, 113)], {'bandwidth': 3}), (6, 9): ([(103, 103)], {'bandwidth': 33}), (6, 8): ([(103, 113)], {'bandwidth': 22}), (6, 4): ([(103, 113)], {'bandwidth': 17}), (6, 1): ([(103, 84), (84, 113)], {'bandwidth': 5}), (6, 0): ([(103, 84), (84, 113)], {'bandwidth': 3}), (6, 2): ([(103, 113)], {'bandwidth': 2}), (7, 1): ([(103, 84), (84, 113)], {'bandwidth': 42}), (7, 5): ([(34, 69), (69, 103)], {'bandwidth': 21}), (7, 2): ([(103, 84), (84, 113)], {'bandwidth': 8}), (7, 9): ([(103, 103)], {'bandwidth': 7})}",649,858,1.3220338983050848,7,0
7,arrival,25,7,True,True,"{1: (107, {'cpu': 1, 'gpu': 19, 'ram': 9}), 2: (107, {'cpu': 5, 'gpu': 2, 'ram': 2}), 4: (107, {'cpu': 5, 'gpu': 6, 'ram': 14}), 0: (107, {'cpu': 10, 'gpu': 15, 'ram': 4}), 3: (107, {'cpu': 9, 'gpu': 16, 'ram': 20})}","{(2, 1): ([(107, 107)], {'bandwidth': 29}), (4, 1): ([(107, 107)], {'bandwidth': 35}), (0, 4): ([(107, 107)], {'bandwidth': 30}), (0, 1): ([(107, 107)], {'bandwidth': 25}), (3, 2): ([(107, 107)], {'bandwidth': 41}), (3, 1): ([(107, 107)], {'bandwidth': 20})}",137,317,2.3138686131386863,8,0
8,arrival,28,8,True,True,"{3: (19, {'cpu': 9, 'gpu': 8, 'ram': 15}), 1: (19, {'cpu': 17, 'gpu': 9, 'ram': 8}), 0: (19, {'cpu': 1, 'gpu': 5, 'ram': 1}), 5: (19, {'cpu': 15, 'gpu': 13, 'ram': 9}), 6: (19, {'cpu': 1, 'gpu': 18, 'ram': 7}), 4: (19, {'cpu': 3, 'gpu': 2, 'ram': 20}), 2: (19, {'cpu': 18, 'gpu': 20, 'ram': 12})}","{(1, 3): ([(19, 19)], {'bandwidth': 21}), (0, 1): ([(19, 19)], {'bandwidth': 33}), (5, 1): ([(19, 19)], {'bandwidth': 25}), (6, 3): ([(19, 19)], {'bandwidth': 44}), (4, 5): ([(19, 19)], {'bandwidth': 31}), (4, 0): ([(19, 19)], {'bandwidth': 15}), (4, 3): ([(19, 19)], {'bandwidth': 0}), (2, 3): ([(19, 19)], {'bandwidth': 19})}",211,399,1.8909952606635072,9,0
9,arrival,31,9,True,True,"{1: (14, {'cpu': 1, 'gpu': 20, 'ram': 1}), 0: (14, {'cpu': 9, 'gpu': 15, 'ram': 4})}","{(0, 1): ([(14, 14)], {'bandwidth': 11})}",50,61,1.22,10,0
10,arrival,36,10,True,True,"{1: (173, {'cpu': 16, 'gpu': 1, 'ram': 16}), 4: (173, {'cpu': 9, 'gpu': 3, 'ram': 10}), 5: (173, {'cpu': 16, 'gpu': 0, 'ram': 19}), 3: (173, {'cpu': 8, 'gpu': 7, 'ram': 10}), 2: (173, {'cpu': 14, 'gpu': 5, 'ram': 9}), 0: (173, {'cpu': 15, 'gpu': 6, 'ram': 18})}","{(4, 1): ([(173, 173)], {'bandwidth': 5}), (5, 4): ([(173, 173)], {'bandwidth': 49}), (5, 1): ([(173, 173)], {'bandwidth': 23}), (3, 4): ([(173, 173)], {'bandwidth': 50}), (3, 5): ([(173, 173)], {'bandwidth': 26}), (2, 1): ([(173, 173)], {'bandwidth': 26}), (0, 1): ([(173, 173)], {'bandwidth': 15}), (0, 2): ([(173, 173)], {'bandwidth': 6})}",182,382,2.098901098901099,11,0
