event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,2,0,True,True,"{1: (157, {'cpu': 14, 'gpu': 0, 'ram': 10}), 2: (157, {'cpu': 14, 'gpu': 1, 'ram': 12}), 7: (157, {'cpu': 1, 'gpu': 16, 'ram': 12}), 6: (157, {'cpu': 0, 'gpu': 20, 'ram': 12}), 0: (157, {'cpu': 0, 'gpu': 4, 'ram': 2}), 3: (157, {'cpu': 13, 'gpu': 0, 'ram': 9}), 8: (157, {'cpu': 1, 'gpu': 9, 'ram': 0}), 4: (157, {'cpu': 12, 'gpu': 15, 'ram': 0}), 5: (157, {'cpu': 0, 'gpu': 14, 'ram': 3}), 9: (241, {'cpu': 1, 'gpu': 17, 'ram': 20})}","{(2, 1): ([(157, 157)], {'bandwidth': 46}), (7, 1): ([(157, 157)], {'bandwidth': 29}), (7, 2): ([(157, 157)], {'bandwidth': 9}), (6, 1): ([(157, 157)], {'bandwidth': 38}), (6, 2): ([(157, 157)], {'bandwidth': 3}), (0, 2): ([(157, 157)], {'bandwidth': 41}), (0, 7): ([(157, 157)], {'bandwidth': 24}), (3, 6): ([(157, 157)], {'bandwidth': 34}), (3, 7): ([(157, 157)], {'bandwidth': 19}), (3, 1): ([(157, 157)], {'bandwidth': 16}), (8, 1): ([(157, 157)], {'bandwidth': 28}), (8, 7): ([(157, 157)], {'bandwidth': 16}), (4, 0): ([(157, 157)], {'bandwidth': 5}), (5, 4): ([(157, 157)], {'bandwidth': 29}), (5, 2): ([(157, 157)], {'bandwidth': 14}), (9, 1): ([(157, 241)], {'bandwidth': 21}), (9, 2): ([(157, 241)], {'bandwidth': 17}), (9, 4): ([(157, 241)], {'bandwidth': 16}), (9, 6): ([(157, 241)], {'bandwidth': 15})}",301,652,2.166112956810631,1,0
1,arrival,4,1,True,True,"{4: (12, {'cpu': 0, 'gpu': 10, 'ram': 16}), 2: (12, {'cpu': 0, 'gpu': 13, 'ram': 11}), 3: (12, {'cpu': 4, 'gpu': 8, 'ram': 18}), 0: (12, {'cpu': 2, 'gpu': 12, 'ram': 18}), 1: (12, {'cpu': 0, 'gpu': 12, 'ram': 14})}","{(2, 4): ([(12, 12)], {'bandwidth': 40}), (3, 4): ([(12, 12)], {'bandwidth': 35}), (0, 4): ([(12, 12)], {'bandwidth': 39}), (1, 4): ([(12, 12)], {'bandwidth': 23}), (1, 3): ([(12, 12)], {'bandwidth': 9})}",138,284,2.0579710144927534,2,0
2,arrival,4,2,True,True,"{1: (214, {'cpu': 16, 'gpu': 0, 'ram': 2}), 0: (214, {'cpu': 16, 'gpu': 12, 'ram': 9}), 2: (214, {'cpu': 19, 'gpu': 14, 'ram': 12})}","{(0, 1): ([(214, 214)], {'bandwidth': 48}), (2, 1): ([(214, 214)], {'bandwidth': 34})}",100,182,1.82,3,0
3,arrival,6,3,True,True,"{1: (289, {'cpu': 13, 'gpu': 4, 'ram': 8}), 3: (289, {'cpu': 16, 'gpu': 2, 'ram': 1}), 4: (289, {'cpu': 17, 'gpu': 1, 'ram': 4}), 2: (289, {'cpu': 4, 'gpu': 10, 'ram': 8}), 0: (289, {'cpu': 18, 'gpu': 14, 'ram': 20})}","{(3, 1): ([(289, 289)], {'bandwidth': 47}), (4, 3): ([(289, 289)], {'bandwidth': 30}), (4, 1): ([(289, 289)], {'bandwidth': 15}), (2, 1): ([(289, 289)], {'bandwidth': 42}), (2, 4): ([(289, 289)], {'bandwidth': 39}), (0, 3): ([(289, 289)], {'bandwidth': 49}), (0, 1): ([(289, 289)], {'bandwidth': 31})}",140,393,2.807142857142857,4,0
4,arrival,8,4,True,True,"{4: (146, {'cpu': 0, 'gpu': 16, 'ram': 8}), 2: (146, {'cpu': 3, 'gpu': 2, 'ram': 7}), 3: (146, {'cpu': 0, 'gpu': 15, 'ram': 19}), 0: (146, {'cpu': 0, 'gpu': 12, 'ram': 18}), 1: (146, {'cpu': 18, 'gpu': 3, 'ram': 3})}","{(2, 4): ([(146, 146)], {'bandwidth': 42}), (3, 2): ([(146, 146)], {'bandwidth': 41}), (3, 4): ([(146, 146)], {'bandwidth': 13}), (0, 3): ([(146, 146)], {'bandwidth': 38}), (0, 4): ([(146, 146)], {'bandwidth': 23}), (1, 4): ([(146, 146)], {'bandwidth': 11}), (1, 2): ([(146, 146)], {'bandwidth': 6})}",124,298,2.403225806451613,5,0
5,arrival,10,5,True,True,"{3: (165, {'cpu': 20, 'gpu': 5, 'ram': 17}), 2: (165, {'cpu': 18, 'gpu': 6, 'ram': 9}), 0: (165, {'cpu': 12, 'gpu': 14, 'ram': 18}), 6: (165, {'cpu': 4, 'gpu': 7, 'ram': 11}), 1: (165, {'cpu': 5, 'gpu': 0, 'ram': 9}), 4: (165, {'cpu': 4, 'gpu': 20, 'ram': 16}), 5: (165, {'cpu': 0, 'gpu': 8, 'ram': 13})}","{(2, 3): ([(165, 165)], {'bandwidth': 18}), (0, 3): ([(165, 165)], {'bandwidth': 46}), (0, 2): ([(165, 165)], {'bandwidth': 32}), (6, 3): ([(165, 165)], {'bandwidth': 21}), (6, 2): ([(165, 165)], {'bandwidth': 20}), (1, 6): ([(165, 165)], {'bandwidth': 27}), (1, 2): ([(165, 165)], {'bandwidth': 16}), (1, 3): ([(165, 165)], {'bandwidth': 9}), (4, 3): ([(165, 165)], {'bandwidth': 18}), (5, 2): ([(165, 165)], {'bandwidth': 7}), (5, 1): ([(165, 165)], {'bandwidth': 6})}",216,436,2.0185185185185186,6,0
6,arrival,12,6,True,True,"{0: (89, {'cpu': 9, 'gpu': 5, 'ram': 14}), 1: (89, {'cpu': 15, 'gpu': 19, 'ram': 17}), 3: (89, {'cpu': 13, 'gpu': 5, 'ram': 0}), 2: (89, {'cpu': 14, 'gpu': 7, 'ram': 3}), 4: (89, {'cpu': 19, 'gpu': 12, 'ram': 18})}","{(1, 0): ([(89, 89)], {'bandwidth': 46}), (3, 1): ([(89, 89)], {'bandwidth': 8}), (3, 0): ([(89, 89)], {'bandwidth': 6}), (2, 1): ([(89, 89)], {'bandwidth': 27}), (4, 0): ([(89, 89)], {'bandwidth': 25}), (4, 3): ([(89, 89)], {'bandwidth': 25}), (4, 1): ([(89, 89)], {'bandwidth': 0})}",170,307,1.8058823529411765,7,0
7,arrival,14,7,True,True,"{6: (4, {'cpu': 0, 'gpu': 0, 'ram': 4}), 7: (4, {'cpu': 10, 'gpu': 13, 'ram': 10}), 5: (4, {'cpu': 0, 'gpu': 12, 'ram': 6}), 3: (4, {'cpu': 15, 'gpu': 19, 'ram': 9}), 4: (4, {'cpu': 8, 'gpu': 12, 'ram': 20}), 0: (4, {'cpu': 15, 'gpu': 3, 'ram': 6}), 1: (4, {'cpu': 6, 'gpu': 18, 'ram': 2}), 2: (326, {'cpu': 9, 'gpu': 9, 'ram': 17})}","{(7, 6): ([(4, 4)], {'bandwidth': 3}), (5, 6): ([(4, 4)], {'bandwidth': 47}), (3, 6): ([(4, 4)], {'bandwidth': 36}), (3, 5): ([(4, 4)], {'bandwidth': 29}), (4, 7): ([(4, 4)], {'bandwidth': 45}), (0, 7): ([(4, 4)], {'bandwidth': 26}), (0, 3): ([(4, 4)], {'bandwidth': 11}), (0, 4): ([(4, 4)], {'bandwidth': 8}), (1, 6): ([(4, 4)], {'bandwidth': 24}), (2, 7): ([(4, 326)], {'bandwidth': 25}), (2, 5): ([(4, 326)], {'bandwidth': 11})}",259,488,1.8841698841698842,8,0
8,arrival,17,8,True,True,"{4: (155, {'cpu': 20, 'gpu': 7, 'ram': 12}), 5: (155, {'cpu': 20, 'gpu': 16, 'ram': 6}), 0: (155, {'cpu': 13, 'gpu': 16, 'ram': 8}), 1: (155, {'cpu': 6, 'gpu': 6, 'ram': 14}), 2: (155, {'cpu': 5, 'gpu': 7, 'ram': 11}), 3: (155, {'cpu': 17, 'gpu': 17, 'ram': 18})}","{(5, 4): ([(155, 155)], {'bandwidth': 21}), (0, 4): ([(155, 155)], {'bandwidth': 25}), (1, 4): ([(155, 155)], {'bandwidth': 28}), (1, 5): ([(155, 155)], {'bandwidth': 24}), (2, 0): ([(155, 155)], {'bandwidth': 28}), (2, 5): ([(155, 155)], {'bandwidth': 22}), (3, 4): ([(155, 155)], {'bandwidth': 29}), (3, 5): ([(155, 155)], {'bandwidth': 14})}",219,410,1.8721461187214612,9,0
9,arrival,19,9,True,True,"{7: (65, {'cpu': 18, 'gpu': 18, 'ram': 9}), 5: (65, {'cpu': 17, 'gpu': 16, 'ram': 1}), 3: (65, {'cpu': 3, 'gpu': 13, 'ram': 5}), 6: (68, {'cpu': 2, 'gpu': 20, 'ram': 9}), 4: (65, {'cpu': 16, 'gpu': 12, 'ram': 13}), 1: (68, {'cpu': 20, 'gpu': 13, 'ram': 13}), 2: (68, {'cpu': 11, 'gpu': 10, 'ram': 5}), 8: (68, {'cpu': 14, 'gpu': 0, 'ram': 11}), 0: (68, {'cpu': 10, 'gpu': 3, 'ram': 10})}","{(5, 7): ([(65, 65)], {'bandwidth': 27}), (3, 5): ([(65, 65)], {'bandwidth': 38}), (6, 5): ([(65, 68)], {'bandwidth': 44}), (6, 7): ([(65, 55), (55, 68)], {'bandwidth': 34}), (6, 3): ([(65, 68)], {'bandwidth': 9}), (4, 3): ([(65, 65)], {'bandwidth': 40}), (4, 5): ([(65, 65)], {'bandwidth': 8}), (4, 6): ([(65, 68)], {'bandwidth': 3}), (1, 7): ([(65, 55), (55, 68)], {'bandwidth': 39}), (1, 6): ([(68, 68)], {'bandwidth': 8}), (1, 4): ([(65, 68)], {'bandwidth': 6}), (2, 4): ([(65, 75), (75, 68)], {'bandwidth': 28}), (2, 3): ([(65, 75), (75, 68)], {'bandwidth': 21}), (2, 6): ([(68, 68)], {'bandwidth': 12}), (8, 1): ([(68, 68)], {'bandwidth': 33}), (8, 2): ([(68, 68)], {'bandwidth': 12}), (8, 7): ([(65, 75), (75, 68)], {'bandwidth': 7}), (0, 7): ([(65, 116), (116, 68)], {'bandwidth': 31}), (0, 3): ([(65, 68)], {'bandwidth': 2}), (0, 4): ([(65, 68)], {'bandwidth': 2})}",678,696,1.0265486725663717,10,0
