event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,24,0,True,True,"{1: (81, {'cpu': 13, 'gpu': 10, 'ram': 14}), 5: (81, {'cpu': 13, 'gpu': 3, 'ram': 13}), 3: (81, {'cpu': 1, 'gpu': 6, 'ram': 15}), 6: (81, {'cpu': 17, 'gpu': 11, 'ram': 0}), 4: (81, {'cpu': 12, 'gpu': 8, 'ram': 2}), 0: (81, {'cpu': 11, 'gpu': 9, 'ram': 15}), 2: (81, {'cpu': 13, 'gpu': 14, 'ram': 16})}","{(5, 1): ([(81, 81)], {'bandwidth': 46}), (3, 5): ([(81, 81)], {'bandwidth': 45}), (3, 1): ([(81, 81)], {'bandwidth': 32}), (6, 1): ([(81, 81)], {'bandwidth': 38}), (6, 3): ([(81, 81)], {'bandwidth': 17}), (4, 1): ([(81, 81)], {'bandwidth': 32}), (4, 5): ([(81, 81)], {'bandwidth': 28}), (0, 5): ([(81, 81)], {'bandwidth': 32}), (0, 1): ([(81, 81)], {'bandwidth': 26}), (2, 3): ([(81, 81)], {'bandwidth': 42}), (2, 6): ([(81, 81)], {'bandwidth': 28}), (2, 1): ([(81, 81)], {'bandwidth': 27})}",216,609,2.8194444444444446,1,0
1,arrival,33,1,True,True,"{1: (61, {'cpu': 9, 'gpu': 20, 'ram': 10}), 6: (61, {'cpu': 16, 'gpu': 0, 'ram': 12}), 2: (61, {'cpu': 4, 'gpu': 10, 'ram': 11}), 7: (61, {'cpu': 6, 'gpu': 7, 'ram': 4}), 4: (61, {'cpu': 3, 'gpu': 13, 'ram': 9}), 5: (61, {'cpu': 19, 'gpu': 10, 'ram': 17}), 9: (61, {'cpu': 12, 'gpu': 18, 'ram': 16}), 0: (90, {'cpu': 20, 'gpu': 1, 'ram': 17}), 8: (61, {'cpu': 15, 'gpu': 0, 'ram': 9}), 3: (90, {'cpu': 5, 'gpu': 2, 'ram': 4})}","{(6, 1): ([(61, 61)], {'bandwidth': 43}), (7, 6): ([(61, 61)], {'bandwidth': 34}), (4, 7): ([(61, 61)], {'bandwidth': 49}), (4, 1): ([(61, 61)], {'bandwidth': 12}), (4, 6): ([(61, 61)], {'bandwidth': 7}), (5, 1): ([(61, 61)], {'bandwidth': 25}), (5, 7): ([(61, 61)], {'bandwidth': 2}), (9, 2): ([(61, 61)], {'bandwidth': 9}), (0, 6): ([(61, 90)], {'bandwidth': 16}), (0, 4): ([(61, 90)], {'bandwidth': 4}), (8, 1): ([(61, 61)], {'bandwidth': 34}), (8, 9): ([(61, 61)], {'bandwidth': 3}), (8, 6): ([(61, 61)], {'bandwidth': 2}), (3, 4): ([(61, 90)], {'bandwidth': 30}), (3, 0): ([(90, 90)], {'bandwidth': 13}), (3, 1): ([(61, 90)], {'bandwidth': 12}), (3, 8): ([(61, 90)], {'bandwidth': 10}), (3, 2): ([(61, 90)], {'bandwidth': 2})}",373,606,1.6246648793565683,2,0
2,arrival,50,2,True,True,"{5: (37, {'cpu': 5, 'gpu': 0, 'ram': 14}), 6: (37, {'cpu': 9, 'gpu': 0, 'ram': 3}), 0: (37, {'cpu': 17, 'gpu': 18, 'ram': 6}), 2: (37, {'cpu': 8, 'gpu': 18, 'ram': 8}), 3: (37, {'cpu': 13, 'gpu': 3, 'ram': 19}), 7: (37, {'cpu': 8, 'gpu': 13, 'ram': 14}), 4: (37, {'cpu': 20, 'gpu': 15, 'ram': 7}), 1: (6, {'cpu': 15, 'gpu': 8, 'ram': 15}), 8: (89, {'cpu': 10, 'gpu': 19, 'ram': 20})}","{(6, 5): ([(37, 37)], {'bandwidth': 49}), (0, 6): ([(37, 37)], {'bandwidth': 47}), (0, 5): ([(37, 37)], {'bandwidth': 6}), (2, 6): ([(37, 37)], {'bandwidth': 50}), (2, 5): ([(37, 37)], {'bandwidth': 48}), (3, 5): ([(37, 37)], {'bandwidth': 50}), (3, 2): ([(37, 37)], {'bandwidth': 14}), (3, 6): ([(37, 37)], {'bandwidth': 5}), (7, 0): ([(37, 37)], {'bandwidth': 49}), (7, 5): ([(37, 37)], {'bandwidth': 49}), (7, 2): ([(37, 37)], {'bandwidth': 21}), (4, 5): ([(37, 37)], {'bandwidth': 35}), (4, 3): ([(37, 37)], {'bandwidth': 33}), (4, 6): ([(37, 37)], {'bandwidth': 30}), (1, 3): ([(6, 37)], {'bandwidth': 50}), (1, 0): ([(6, 88), (88, 32), (32, 37)], {'bandwidth': 41}), (1, 7): ([(6, 37)], {'bandwidth': 13}), (1, 6): ([(6, 37)], {'bandwidth': 0}), (8, 2): ([(37, 89)], {'bandwidth': 37}), (8, 0): ([(37, 89)], {'bandwidth': 13}), (8, 7): ([(37, 89)], {'bandwidth': 11}), (8, 4): ([(37, 89)], {'bandwidth': 1})}",553,957,1.7305605786618445,3,0
3,arrival,63,3,True,True,"{1: (80, {'cpu': 20, 'gpu': 6, 'ram': 20}), 2: (80, {'cpu': 9, 'gpu': 18, 'ram': 20}), 5: (68, {'cpu': 0, 'gpu': 16, 'ram': 16}), 4: (68, {'cpu': 10, 'gpu': 10, 'ram': 19}), 0: (80, {'cpu': 8, 'gpu': 3, 'ram': 6}), 6: (55, {'cpu': 6, 'gpu': 8, 'ram': 5}), 3: (55, {'cpu': 9, 'gpu': 20, 'ram': 18})}","{(2, 1): ([(80, 80)], {'bandwidth': 3}), (5, 2): ([(68, 80)], {'bandwidth': 38}), (5, 1): ([(68, 80)], {'bandwidth': 24}), (4, 2): ([(68, 55), (55, 80)], {'bandwidth': 22}), (0, 1): ([(80, 80)], {'bandwidth': 28}), (0, 5): ([(68, 80)], {'bandwidth': 15}), (6, 5): ([(55, 68)], {'bandwidth': 20}), (6, 4): ([(55, 68)], {'bandwidth': 17}), (3, 1): ([(55, 80)], {'bandwidth': 41}), (3, 2): ([(55, 5), (5, 80)], {'bandwidth': 29}), (3, 4): ([(55, 74), (74, 68)], {'bandwidth': 27})}",558,511,0.9157706093189965,4,0
4,arrival,71,4,True,True,"{0: (84, {'cpu': 15, 'gpu': 1, 'ram': 0}), 1: (84, {'cpu': 16, 'gpu': 15, 'ram': 5}), 4: (84, {'cpu': 0, 'gpu': 20, 'ram': 1}), 3: (84, {'cpu': 14, 'gpu': 18, 'ram': 16}), 2: (84, {'cpu': 16, 'gpu': 5, 'ram': 18})}","{(1, 0): ([(84, 84)], {'bandwidth': 39}), (4, 0): ([(84, 84)], {'bandwidth': 11}), (3, 1): ([(84, 84)], {'bandwidth': 37}), (2, 3): ([(84, 84)], {'bandwidth': 2})}",160,249,1.55625,5,0
5,arrival,84,5,True,True,"{3: (91, {'cpu': 4, 'gpu': 11, 'ram': 3}), 4: (91, {'cpu': 17, 'gpu': 20, 'ram': 18}), 2: (91, {'cpu': 9, 'gpu': 2, 'ram': 3}), 0: (91, {'cpu': 1, 'gpu': 10, 'ram': 12}), 1: (91, {'cpu': 13, 'gpu': 9, 'ram': 20})}","{(4, 3): ([(91, 91)], {'bandwidth': 22}), (2, 4): ([(91, 91)], {'bandwidth': 49}), (0, 3): ([(91, 91)], {'bandwidth': 50}), (1, 4): ([(91, 91)], {'bandwidth': 14})}",152,287,1.888157894736842,6,0
6,arrival,98,6,True,True,"{0: (12, {'cpu': 16, 'gpu': 20, 'ram': 14}), 3: (12, {'cpu': 9, 'gpu': 16, 'ram': 0}), 2: (12, {'cpu': 7, 'gpu': 4, 'ram': 10}), 1: (12, {'cpu': 17, 'gpu': 3, 'ram': 7})}","{(3, 0): ([(12, 12)], {'bandwidth': 32}), (2, 0): ([(12, 12)], {'bandwidth': 41}), (1, 0): ([(12, 12)], {'bandwidth': 4}), (1, 2): ([(12, 12)], {'bandwidth': 4})}",123,204,1.6585365853658536,7,0
7,leave,105,6,True,True,"{}","{}",0,0,0,6,0
8,arrival,109,7,True,True,"{2: (88, {'cpu': 8, 'gpu': 13, 'ram': 15}), 8: (88, {'cpu': 12, 'gpu': 5, 'ram': 13}), 0: (88, {'cpu': 0, 'gpu': 17, 'ram': 6}), 6: (88, {'cpu': 9, 'gpu': 15, 'ram': 9}), 3: (88, {'cpu': 1, 'gpu': 19, 'ram': 16}), 7: (14, {'cpu': 6, 'gpu': 19, 'ram': 15}), 5: (14, {'cpu': 5, 'gpu': 19, 'ram': 14}), 4: (88, {'cpu': 7, 'gpu': 10, 'ram': 12}), 1: (88, {'cpu': 17, 'gpu': 6, 'ram': 5})}","{(0, 8): ([(88, 88)], {'bandwidth': 19}), (6, 2): ([(88, 88)], {'bandwidth': 46}), (3, 2): ([(88, 88)], {'bandwidth': 25}), (7, 0): ([(14, 88)], {'bandwidth': 19}), (7, 8): ([(14, 88)], {'bandwidth': 16}), (5, 8): ([(14, 88)], {'bandwidth': 37}), (5, 2): ([(14, 56), (56, 88)], {'bandwidth': 25}), (4, 7): ([(14, 88)], {'bandwidth': 9}), (4, 8): ([(88, 88)], {'bandwidth': 8}), (4, 5): ([(14, 88)], {'bandwidth': 3}), (1, 0): ([(88, 88)], {'bandwidth': 35}), (1, 2): ([(88, 88)], {'bandwidth': 20}), (1, 3): ([(88, 88)], {'bandwidth': 3})}",427,558,1.306791569086651,7,0
9,arrival,119,8,True,True,"{1: (12, {'cpu': 0, 'gpu': 17, 'ram': 14}), 0: (12, {'cpu': 1, 'gpu': 15, 'ram': 11}), 2: (12, {'cpu': 8, 'gpu': 8, 'ram': 0}), 3: (12, {'cpu': 1, 'gpu': 12, 'ram': 15}), 4: (12, {'cpu': 15, 'gpu': 9, 'ram': 8})}","{(0, 1): ([(12, 12)], {'bandwidth': 48}), (2, 1): ([(12, 12)], {'bandwidth': 37}), (3, 0): ([(12, 12)], {'bandwidth': 46}), (4, 2): ([(12, 12)], {'bandwidth': 42}), (4, 1): ([(12, 12)], {'bandwidth': 6})}",134,313,2.3358208955223883,8,0
