event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,3,0,True,True,"{2: (247, {'cpu': 6, 'gpu': 3, 'ram': 13}), 0: (247, {'cpu': 16, 'gpu': 7, 'ram': 10}), 1: (247, {'cpu': 15, 'gpu': 1, 'ram': 20})}","{(0, 2): ([(247, 247)], {'bandwidth': 25}), (1, 2): ([(247, 247)], {'bandwidth': 2})}",91,118,1.2967032967032968,1,0
1,arrival,3,1,True,True,"{2: (151, {'cpu': 9, 'gpu': 15, 'ram': 0}), 0: (151, {'cpu': 12, 'gpu': 12, 'ram': 8}), 1: (151, {'cpu': 0, 'gpu': 16, 'ram': 15})}","{(0, 2): ([(151, 151)], {'bandwidth': 37}), (1, 0): ([(151, 151)], {'bandwidth': 17})}",87,141,1.6206896551724137,2,0
2,arrival,5,2,True,True,"{4: (223, {'cpu': 4, 'gpu': 10, 'ram': 5}), 0: (223, {'cpu': 12, 'gpu': 12, 'ram': 9}), 1: (223, {'cpu': 19, 'gpu': 4, 'ram': 6}), 2: (223, {'cpu': 14, 'gpu': 13, 'ram': 9}), 3: (223, {'cpu': 14, 'gpu': 2, 'ram': 3})}","{(0, 4): ([(223, 223)], {'bandwidth': 50}), (1, 4): ([(223, 223)], {'bandwidth': 33}), (2, 0): ([(223, 223)], {'bandwidth': 17}), (2, 1): ([(223, 223)], {'bandwidth': 8}), (3, 1): ([(223, 223)], {'bandwidth': 8}), (3, 4): ([(223, 223)], {'bandwidth': 5}), (3, 0): ([(223, 223)], {'bandwidth': 3})}",136,260,1.911764705882353,3,0
3,arrival,7,3,True,True,"{4: (98, {'cpu': 20, 'gpu': 8, 'ram': 9}), 0: (98, {'cpu': 7, 'gpu': 20, 'ram': 6}), 1: (98, {'cpu': 14, 'gpu': 7, 'ram': 19}), 3: (98, {'cpu': 12, 'gpu': 15, 'ram': 13}), 2: (98, {'cpu': 20, 'gpu': 12, 'ram': 2}), 5: (98, {'cpu': 3, 'gpu': 13, 'ram': 17})}","{(0, 4): ([(98, 98)], {'bandwidth': 30}), (1, 4): ([(98, 98)], {'bandwidth': 46}), (1, 0): ([(98, 98)], {'bandwidth': 27}), (3, 0): ([(98, 98)], {'bandwidth': 34}), (2, 4): ([(98, 98)], {'bandwidth': 11}), (5, 4): ([(98, 98)], {'bandwidth': 3})}",217,368,1.695852534562212,4,0
4,arrival,8,4,True,True,"{3: (128, {'cpu': 12, 'gpu': 10, 'ram': 0}), 0: (128, {'cpu': 2, 'gpu': 19, 'ram': 8}), 1: (128, {'cpu': 2, 'gpu': 20, 'ram': 7}), 4: (128, {'cpu': 14, 'gpu': 11, 'ram': 11}), 5: (128, {'cpu': 8, 'gpu': 6, 'ram': 0}), 6: (128, {'cpu': 13, 'gpu': 3, 'ram': 14}), 2: (128, {'cpu': 6, 'gpu': 18, 'ram': 18})}","{(0, 3): ([(128, 128)], {'bandwidth': 43}), (1, 3): ([(128, 128)], {'bandwidth': 28}), (1, 0): ([(128, 128)], {'bandwidth': 20}), (4, 3): ([(128, 128)], {'bandwidth': 50}), (4, 0): ([(128, 128)], {'bandwidth': 18}), (5, 0): ([(128, 128)], {'bandwidth': 18}), (5, 1): ([(128, 128)], {'bandwidth': 16}), (6, 1): ([(128, 128)], {'bandwidth': 29}), (6, 4): ([(128, 128)], {'bandwidth': 27}), (6, 0): ([(128, 128)], {'bandwidth': 13}), (2, 5): ([(128, 128)], {'bandwidth': 21})}",202,485,2.400990099009901,5,0
5,arrival,10,5,True,True,"{2: (259, {'cpu': 17, 'gpu': 16, 'ram': 7}), 0: (259, {'cpu': 8, 'gpu': 18, 'ram': 4}), 4: (259, {'cpu': 19, 'gpu': 6, 'ram': 3}), 5: (259, {'cpu': 6, 'gpu': 2, 'ram': 1}), 1: (259, {'cpu': 3, 'gpu': 7, 'ram': 2}), 3: (259, {'cpu': 5, 'gpu': 16, 'ram': 6})}","{(0, 2): ([(259, 259)], {'bandwidth': 20}), (4, 2): ([(259, 259)], {'bandwidth': 43}), (4, 0): ([(259, 259)], {'bandwidth': 30}), (5, 2): ([(259, 259)], {'bandwidth': 47}), (1, 2): ([(259, 259)], {'bandwidth': 26}), (3, 0): ([(259, 259)], {'bandwidth': 7})}",146,319,2.184931506849315,6,0
6,arrival,10,6,True,True,"{6: (10, {'cpu': 3, 'gpu': 2, 'ram': 2}), 0: (10, {'cpu': 8, 'gpu': 4, 'ram': 12}), 4: (10, {'cpu': 18, 'gpu': 2, 'ram': 9}), 2: (10, {'cpu': 8, 'gpu': 12, 'ram': 3}), 8: (10, {'cpu': 13, 'gpu': 5, 'ram': 12}), 3: (10, {'cpu': 15, 'gpu': 10, 'ram': 9}), 1: (10, {'cpu': 2, 'gpu': 19, 'ram': 13}), 7: (10, {'cpu': 0, 'gpu': 10, 'ram': 18}), 5: (10, {'cpu': 16, 'gpu': 10, 'ram': 5})}","{(4, 6): ([(10, 10)], {'bandwidth': 40}), (4, 0): ([(10, 10)], {'bandwidth': 17}), (2, 0): ([(10, 10)], {'bandwidth': 45}), (2, 6): ([(10, 10)], {'bandwidth': 45}), (2, 4): ([(10, 10)], {'bandwidth': 34}), (8, 0): ([(10, 10)], {'bandwidth': 45}), (8, 4): ([(10, 10)], {'bandwidth': 32}), (3, 8): ([(10, 10)], {'bandwidth': 49}), (3, 6): ([(10, 10)], {'bandwidth': 37}), (3, 4): ([(10, 10)], {'bandwidth': 13}), (1, 6): ([(10, 10)], {'bandwidth': 46}), (1, 0): ([(10, 10)], {'bandwidth': 25}), (1, 2): ([(10, 10)], {'bandwidth': 9}), (7, 6): ([(10, 10)], {'bandwidth': 33}), (7, 4): ([(10, 10)], {'bandwidth': 7}), (7, 8): ([(10, 10)], {'bandwidth': 6}), (5, 7): ([(10, 10)], {'bandwidth': 29}), (5, 3): ([(10, 10)], {'bandwidth': 28}), (5, 0): ([(10, 10)], {'bandwidth': 18})}",240,798,3.325,7,0
7,arrival,11,7,True,True,"{6: (164, {'cpu': 4, 'gpu': 8, 'ram': 19}), 5: (164, {'cpu': 10, 'gpu': 18, 'ram': 6}), 3: (164, {'cpu': 14, 'gpu': 16, 'ram': 12}), 1: (164, {'cpu': 12, 'gpu': 13, 'ram': 16}), 4: (164, {'cpu': 0, 'gpu': 7, 'ram': 11}), 0: (164, {'cpu': 20, 'gpu': 0, 'ram': 12}), 2: (164, {'cpu': 7, 'gpu': 13, 'ram': 17})}","{(5, 6): ([(164, 164)], {'bandwidth': 42}), (3, 6): ([(164, 164)], {'bandwidth': 47}), (3, 5): ([(164, 164)], {'bandwidth': 46}), (1, 5): ([(164, 164)], {'bandwidth': 32}), (1, 3): ([(164, 164)], {'bandwidth': 24}), (4, 6): ([(164, 164)], {'bandwidth': 22}), (4, 1): ([(164, 164)], {'bandwidth': 21}), (0, 6): ([(164, 164)], {'bandwidth': 46}), (2, 6): ([(164, 164)], {'bandwidth': 41})}",235,556,2.3659574468085105,8,0
8,arrival,13,8,True,True,"{0: (182, {'cpu': 5, 'gpu': 12, 'ram': 9}), 9: (182, {'cpu': 20, 'gpu': 20, 'ram': 8}), 8: (182, {'cpu': 18, 'gpu': 16, 'ram': 16}), 4: (182, {'cpu': 13, 'gpu': 18, 'ram': 14}), 1: (182, {'cpu': 8, 'gpu': 0, 'ram': 17}), 6: (182, {'cpu': 6, 'gpu': 7, 'ram': 6}), 7: (215, {'cpu': 19, 'gpu': 1, 'ram': 19}), 5: (235, {'cpu': 19, 'gpu': 8, 'ram': 19}), 3: (247, {'cpu': 16, 'gpu': 8, 'ram': 19}), 2: (182, {'cpu': 14, 'gpu': 0, 'ram': 8})}","{(9, 0): ([(182, 182)], {'bandwidth': 44}), (8, 0): ([(182, 182)], {'bandwidth': 47}), (4, 9): ([(182, 182)], {'bandwidth': 39}), (4, 0): ([(182, 182)], {'bandwidth': 28}), (4, 8): ([(182, 182)], {'bandwidth': 8}), (1, 8): ([(182, 182)], {'bandwidth': 45}), (1, 0): ([(182, 182)], {'bandwidth': 23}), (1, 9): ([(182, 182)], {'bandwidth': 12}), (6, 9): ([(182, 182)], {'bandwidth': 23}), (6, 1): ([(182, 182)], {'bandwidth': 12}), (6, 8): ([(182, 182)], {'bandwidth': 4}), (6, 0): ([(182, 182)], {'bandwidth': 1}), (7, 6): ([(182, 215)], {'bandwidth': 29}), (7, 0): ([(182, 215)], {'bandwidth': 12}), (7, 9): ([(182, 215)], {'bandwidth': 2}), (7, 4): ([(182, 215)], {'bandwidth': 1}), (5, 4): ([(182, 235)], {'bandwidth': 40}), (5, 8): ([(182, 68), (68, 235)], {'bandwidth': 40}), (5, 7): ([(215, 11), (11, 235)], {'bandwidth': 12}), (3, 0): ([(182, 247)], {'bandwidth': 29}), (3, 9): ([(182, 247)], {'bandwidth': 28}), (3, 4): ([(182, 247)], {'bandwidth': 13}), (3, 7): ([(215, 247)], {'bandwidth': 13}), (2, 1): ([(182, 182)], {'bandwidth': 19}), (2, 9): ([(182, 182)], {'bandwidth': 19}), (2, 0): ([(182, 182)], {'bandwidth': 11}), (2, 6): ([(182, 182)], {'bandwidth': 4})}",634,921,1.4526813880126184,9,0
9,arrival,18,9,True,True,"{6: (267, {'cpu': 9, 'gpu': 5, 'ram': 0}), 0: (267, {'cpu': 12, 'gpu': 16, 'ram': 4}), 1: (267, {'cpu': 8, 'gpu': 15, 'ram': 14}), 4: (267, {'cpu': 7, 'gpu': 7, 'ram': 5}), 2: (267, {'cpu': 17, 'gpu': 12, 'ram': 4}), 3: (267, {'cpu': 19, 'gpu': 2, 'ram': 6}), 5: (168, {'cpu': 7, 'gpu': 17, 'ram': 20})}","{(1, 6): ([(267, 267)], {'bandwidth': 48}), (1, 0): ([(267, 267)], {'bandwidth': 32}), (4, 0): ([(267, 267)], {'bandwidth': 29}), (4, 1): ([(267, 267)], {'bandwidth': 3}), (2, 6): ([(267, 267)], {'bandwidth': 31}), (3, 0): ([(267, 267)], {'bandwidth': 31}), (3, 6): ([(267, 267)], {'bandwidth': 17}), (5, 4): ([(168, 8), (8, 267)], {'bandwidth': 26}), (5, 2): ([(168, 8), (8, 267)], {'bandwidth': 20})}",298,443,1.4865771812080537,10,0
