event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,20,0,True,True,"{1: (45, {'cpu': 15, 'gpu': 3, 'ram': 0}), 0: (19, {'cpu': 5, 'gpu': 0, 'ram': 16})}","{(0, 1): ([(19, 45)], {'bandwidth': 35})}",74,74,1.0,1,0
1,arrival,43,1,True,True,"{7: (5, {'cpu': 1, 'gpu': 0, 'ram': 3}), 8: (5, {'cpu': 20, 'gpu': 20, 'ram': 5}), 6: (5, {'cpu': 19, 'gpu': 19, 'ram': 12}), 0: (5, {'cpu': 20, 'gpu': 3, 'ram': 11}), 4: (5, {'cpu': 16, 'gpu': 14, 'ram': 8}), 2: (5, {'cpu': 19, 'gpu': 8, 'ram': 11}), 1: (4, {'cpu': 7, 'gpu': 9, 'ram': 14}), 5: (5, {'cpu': 4, 'gpu': 16, 'ram': 4}), 3: (4, {'cpu': 5, 'gpu': 0, 'ram': 18})}","{(8, 7): ([(5, 5)], {'bandwidth': 28}), (6, 8): ([(5, 5)], {'bandwidth': 45}), (6, 7): ([(5, 5)], {'bandwidth': 32}), (0, 8): ([(5, 5)], {'bandwidth': 47}), (0, 6): ([(5, 5)], {'bandwidth': 11}), (4, 6): ([(5, 5)], {'bandwidth': 36}), (4, 7): ([(5, 5)], {'bandwidth': 36}), (4, 8): ([(5, 5)], {'bandwidth': 9}), (2, 0): ([(5, 5)], {'bandwidth': 34}), (2, 6): ([(5, 5)], {'bandwidth': 32}), (2, 7): ([(5, 5)], {'bandwidth': 30}), (1, 7): ([(4, 5)], {'bandwidth': 46}), (1, 8): ([(4, 19), (19, 5)], {'bandwidth': 37}), (1, 6): ([(4, 5)], {'bandwidth': 0}), (5, 8): ([(5, 5)], {'bandwidth': 31}), (3, 5): ([(4, 8), (8, 25), (25, 7), (7, 5)], {'bandwidth': 42}), (3, 7): ([(4, 5)], {'bandwidth': 20})}",594,802,1.3501683501683501,2,0
2,arrival,60,2,True,False,"{1: (20, {'cpu': 17, 'gpu': 17, 'ram': 7}), 7: (20, {'cpu': 1, 'gpu': 6, 'ram': 15}), 6: (56, {'cpu': 10, 'gpu': 10, 'ram': 12}), 3: (56, {'cpu': 10, 'gpu': 7, 'ram': 20}), 5: (56, {'cpu': 16, 'gpu': 9, 'ram': 11}), 0: (56, {'cpu': 14, 'gpu': 0, 'ram': 5}), 2: (56, {'cpu': 6, 'gpu': 1, 'ram': 3})}","{(7, 1): ([(20, 20)], {'bandwidth': 39}), (6, 1): ([(20, 11), (11, 56)], {'bandwidth': 32}), (6, 7): ([(20, 11), (11, 56)], {'bandwidth': 13}), (5, 1): ([(20, 11), (11, 44), (44, 56)], {'bandwidth': 49}), (5, 3): ([(56, 56)], {'bandwidth': 43}), (5, 6): ([(56, 56)], {'bandwidth': 3}), (0, 3): ([(56, 56)], {'bandwidth': 43}), (0, 7): ([(20, 70), (70, 44), (44, 56)], {'bandwidth': 38}), (0, 6): ([(56, 56)], {'bandwidth': 8}), (2, 6): ([(56, 56)], {'bandwidth': 48}), (2, 1): ([(20, 73), (73, 11), (11, 56)], {'bandwidth': 23}), (2, 5): ([(56, 56)], {'bandwidth': 7}), (2, 0): ([(56, 56)], {'bandwidth': 5})}",617,548,0.8881685575364667,2,0
3,arrival,78,3,True,True,"{0: (57, {'cpu': 7, 'gpu': 2, 'ram': 1}), 2: (57, {'cpu': 16, 'gpu': 16, 'ram': 2}), 1: (62, {'cpu': 8, 'gpu': 11, 'ram': 20})}","{(1, 0): ([(57, 62)], {'bandwidth': 39}), (1, 2): ([(57, 38), (38, 9), (9, 62)], {'bandwidth': 32})}",218,154,0.7064220183486238,3,0
4,arrival,103,4,True,True,"{1: (41, {'cpu': 6, 'gpu': 4, 'ram': 0}), 0: (41, {'cpu': 9, 'gpu': 2, 'ram': 12}), 2: (53, {'cpu': 9, 'gpu': 15, 'ram': 16})}","{(2, 1): ([(41, 53)], {'bandwidth': 17}), (2, 0): ([(41, 53)], {'bandwidth': 2})}",92,92,1.0,4,0
5,arrival,126,5,True,True,"{1: (22, {'cpu': 6, 'gpu': 14, 'ram': 16}), 2: (22, {'cpu': 16, 'gpu': 0, 'ram': 13}), 0: (22, {'cpu': 0, 'gpu': 3, 'ram': 11}), 4: (22, {'cpu': 7, 'gpu': 19, 'ram': 12}), 3: (22, {'cpu': 18, 'gpu': 5, 'ram': 14}), 5: (22, {'cpu': 12, 'gpu': 5, 'ram': 18})}","{(2, 1): ([(22, 22)], {'bandwidth': 46}), (4, 0): ([(22, 22)], {'bandwidth': 42}), (4, 2): ([(22, 22)], {'bandwidth': 17}), (4, 1): ([(22, 22)], {'bandwidth': 15}), (3, 2): ([(22, 22)], {'bandwidth': 48}), (5, 4): ([(22, 22)], {'bandwidth': 20}), (5, 3): ([(22, 22)], {'bandwidth': 4})}",189,381,2.015873015873016,5,0
6,arrival,148,6,True,True,"{0: (29, {'cpu': 17, 'gpu': 3, 'ram': 0}), 1: (29, {'cpu': 12, 'gpu': 13, 'ram': 12})}","{(1, 0): ([(29, 29)], {'bandwidth': 46})}",57,103,1.8070175438596492,6,0
7,leave,161,0,True,True,"{}","{}",0,0,0,5,0
8,arrival,164,7,True,True,"{2: (25, {'cpu': 12, 'gpu': 12, 'ram': 6}), 1: (25, {'cpu': 3, 'gpu': 7, 'ram': 16}), 0: (25, {'cpu': 18, 'gpu': 20, 'ram': 17}), 6: (58, {'cpu': 12, 'gpu': 20, 'ram': 5}), 3: (25, {'cpu': 8, 'gpu': 5, 'ram': 19}), 5: (25, {'cpu': 20, 'gpu': 17, 'ram': 18}), 4: (23, {'cpu': 10, 'gpu': 12, 'ram': 16})}","{(1, 2): ([(25, 25)], {'bandwidth': 15}), (0, 2): ([(25, 25)], {'bandwidth': 23}), (0, 1): ([(25, 25)], {'bandwidth': 16}), (6, 1): ([(25, 58)], {'bandwidth': 40}), (6, 0): ([(25, 7), (7, 18), (18, 58)], {'bandwidth': 33}), (3, 0): ([(25, 25)], {'bandwidth': 18}), (3, 6): ([(25, 58)], {'bandwidth': 7}), (5, 6): ([(25, 13), (13, 40), (40, 58)], {'bandwidth': 28}), (4, 5): ([(23, 25)], {'bandwidth': 29})}",532,482,0.9060150375939849,6,0
9,leave,173,4,True,True,"{}","{}",0,0,0,5,0
