event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,0,0,True,True,"{2: (164, {'cpu': 11, 'gpu': 11, 'ram': 4}), 0: (142, {'cpu': 6, 'gpu': 4, 'ram': 0}), 3: (142, {'cpu': 5, 'gpu': 13, 'ram': 13}), 1: (142, {'cpu': 12, 'gpu': 7, 'ram': 8}), 4: (142, {'cpu': 14, 'gpu': 1, 'ram': 3}), 5: (142, {'cpu': 10, 'gpu': 20, 'ram': 6})}","{(0, 2): ([(142, 91), (91, 164)], {'bandwidth': 50}), (3, 2): ([(142, 91), (91, 164)], {'bandwidth': 9}), (1, 2): ([(142, 112), (112, 164)], {'bandwidth': 49}), (1, 3): ([(142, 142)], {'bandwidth': 12}), (4, 0): ([(142, 142)], {'bandwidth': 24}), (4, 3): ([(142, 142)], {'bandwidth': 20}), (4, 2): ([(142, 91), (91, 164)], {'bandwidth': 17}), (5, 3): ([(142, 142)], {'bandwidth': 34}), (5, 2): ([(142, 112), (112, 164)], {'bandwidth': 23})}",444,386,0.8693693693693694,1,0
1,arrival,1,1,True,True,"{2: (88, {'cpu': 10, 'gpu': 6, 'ram': 19}), 0: (88, {'cpu': 14, 'gpu': 7, 'ram': 0}), 4: (167, {'cpu': 9, 'gpu': 9, 'ram': 17}), 5: (183, {'cpu': 13, 'gpu': 6, 'ram': 19}), 3: (74, {'cpu': 5, 'gpu': 19, 'ram': 9}), 1: (74, {'cpu': 1, 'gpu': 11, 'ram': 9}), 7: (88, {'cpu': 2, 'gpu': 12, 'ram': 2}), 8: (88, {'cpu': 5, 'gpu': 6, 'ram': 14}), 6: (88, {'cpu': 13, 'gpu': 18, 'ram': 13})}","{(0, 2): ([(88, 88)], {'bandwidth': 15}), (4, 2): ([(88, 167)], {'bandwidth': 49}), (4, 0): ([(88, 33), (33, 167)], {'bandwidth': 33}), (5, 2): ([(88, 39), (39, 183)], {'bandwidth': 46}), (5, 0): ([(88, 74), (74, 183)], {'bandwidth': 44}), (5, 4): ([(167, 74), (74, 183)], {'bandwidth': 6}), (3, 0): ([(74, 88)], {'bandwidth': 31}), (1, 4): ([(74, 167)], {'bandwidth': 44}), (1, 2): ([(74, 65), (65, 88)], {'bandwidth': 22}), (1, 0): ([(74, 88)], {'bandwidth': 7}), (1, 5): ([(74, 183)], {'bandwidth': 5}), (7, 3): ([(74, 65), (65, 88)], {'bandwidth': 47}), (7, 0): ([(88, 88)], {'bandwidth': 16}), (8, 2): ([(88, 88)], {'bandwidth': 47}), (8, 5): ([(88, 39), (39, 183)], {'bandwidth': 6}), (8, 3): ([(74, 65), (65, 88)], {'bandwidth': 2}), (6, 5): ([(88, 4), (4, 94), (94, 183)], {'bandwidth': 2})}",822,690,0.8394160583941606,2,0
2,arrival,2,2,True,True,"{1: (164, {'cpu': 12, 'gpu': 12, 'ram': 1}), 3: (89, {'cpu': 12, 'gpu': 8, 'ram': 6}), 2: (89, {'cpu': 4, 'gpu': 6, 'ram': 0}), 4: (89, {'cpu': 20, 'gpu': 0, 'ram': 12}), 8: (10, {'cpu': 1, 'gpu': 2, 'ram': 6}), 0: (1, {'cpu': 0, 'gpu': 16, 'ram': 15}), 6: (6, {'cpu': 13, 'gpu': 4, 'ram': 16}), 5: (125, {'cpu': 4, 'gpu': 11, 'ram': 4}), 7: (125, {'cpu': 15, 'gpu': 10, 'ram': 20})}","{(3, 1): ([(89, 174), (174, 164)], {'bandwidth': 45}), (2, 3): ([(89, 89)], {'bandwidth': 39}), (4, 2): ([(89, 89)], {'bandwidth': 50}), (4, 1): ([(89, 22), (22, 155), (155, 164)], {'bandwidth': 45}), (4, 3): ([(89, 89)], {'bandwidth': 18}), (8, 4): ([(10, 116), (116, 89)], {'bandwidth': 47}), (8, 2): ([(10, 217), (217, 89)], {'bandwidth': 36}), (8, 1): ([(10, 1), (1, 164)], {'bandwidth': 19}), (0, 1): ([(1, 164)], {'bandwidth': 45}), (0, 2): ([(1, 114), (114, 89)], {'bandwidth': 23}), (0, 3): ([(1, 114), (114, 89)], {'bandwidth': 20}), (0, 8): ([(1, 10)], {'bandwidth': 1}), (6, 1): ([(6, 76), (76, 164)], {'bandwidth': 46}), (6, 8): ([(6, 106), (106, 10)], {'bandwidth': 8}), (5, 3): ([(89, 125)], {'bandwidth': 22}), (5, 1): ([(125, 4), (4, 164)], {'bandwidth': 12}), (7, 3): ([(89, 125)], {'bandwidth': 42}), (7, 8): ([(10, 13), (13, 125)], {'bandwidth': 13}), (7, 0): ([(1, 4), (4, 125)], {'bandwidth': 6})}",1025,767,0.7482926829268293,3,0
3,arrival,6,3,True,True,"{4: (176, {'cpu': 4, 'gpu': 0, 'ram': 19}), 3: (42, {'cpu': 16, 'gpu': 5, 'ram': 3}), 2: (99, {'cpu': 5, 'gpu': 18, 'ram': 10}), 0: (99, {'cpu': 14, 'gpu': 9, 'ram': 11}), 1: (99, {'cpu': 0, 'gpu': 16, 'ram': 6})}","{(3, 4): ([(42, 1), (1, 15), (15, 176)], {'bandwidth': 44}), (2, 4): ([(99, 219), (219, 176)], {'bandwidth': 28}), (2, 3): ([(42, 178), (178, 99)], {'bandwidth': 8}), (0, 2): ([(99, 99)], {'bandwidth': 21}), (1, 4): ([(99, 219), (219, 176)], {'bandwidth': 8}), (1, 2): ([(99, 99)], {'bandwidth': 1})}",356,246,0.6910112359550562,4,0
4,arrival,8,4,True,True,"{0: (60, {'cpu': 19, 'gpu': 0, 'ram': 19}), 3: (60, {'cpu': 10, 'gpu': 11, 'ram': 1}), 2: (60, {'cpu': 14, 'gpu': 3, 'ram': 13}), 5: (60, {'cpu': 12, 'gpu': 4, 'ram': 9}), 1: (60, {'cpu': 18, 'gpu': 2, 'ram': 10}), 6: (60, {'cpu': 15, 'gpu': 8, 'ram': 9}), 4: (60, {'cpu': 0, 'gpu': 12, 'ram': 4})}","{(3, 0): ([(60, 60)], {'bandwidth': 38}), (2, 3): ([(60, 60)], {'bandwidth': 6}), (5, 0): ([(60, 60)], {'bandwidth': 28}), (1, 2): ([(60, 60)], {'bandwidth': 34}), (1, 0): ([(60, 60)], {'bandwidth': 10}), (6, 2): ([(60, 60)], {'bandwidth': 14}), (4, 6): ([(60, 60)], {'bandwidth': 9}), (4, 1): ([(60, 60)], {'bandwidth': 2})}",193,334,1.7305699481865284,5,0
5,arrival,9,5,True,True,"{1: (54, {'cpu': 1, 'gpu': 15, 'ram': 11}), 0: (173, {'cpu': 19, 'gpu': 5, 'ram': 11})}","{(0, 1): ([(54, 173)], {'bandwidth': 46})}",108,108,1.0,6,0
6,arrival,13,6,True,True,"{0: (151, {'cpu': 11, 'gpu': 13, 'ram': 15}), 2: (151, {'cpu': 12, 'gpu': 6, 'ram': 11}), 6: (151, {'cpu': 14, 'gpu': 3, 'ram': 20}), 7: (47, {'cpu': 17, 'gpu': 0, 'ram': 0}), 1: (151, {'cpu': 9, 'gpu': 4, 'ram': 4}), 4: (151, {'cpu': 11, 'gpu': 10, 'ram': 0}), 3: (151, {'cpu': 14, 'gpu': 0, 'ram': 10}), 5: (151, {'cpu': 1, 'gpu': 16, 'ram': 1})}","{(2, 0): ([(151, 151)], {'bandwidth': 31}), (6, 0): ([(151, 151)], {'bandwidth': 40}), (6, 2): ([(151, 151)], {'bandwidth': 12}), (7, 0): ([(47, 151)], {'bandwidth': 25}), (7, 6): ([(47, 151)], {'bandwidth': 20}), (7, 2): ([(47, 151)], {'bandwidth': 17}), (1, 7): ([(47, 113), (113, 151)], {'bandwidth': 40}), (1, 6): ([(151, 151)], {'bandwidth': 22}), (1, 2): ([(151, 151)], {'bandwidth': 5}), (4, 0): ([(151, 151)], {'bandwidth': 45}), (4, 2): ([(151, 151)], {'bandwidth': 35}), (3, 1): ([(151, 151)], {'bandwidth': 36}), (3, 6): ([(151, 151)], {'bandwidth': 25}), (3, 2): ([(151, 151)], {'bandwidth': 18}), (3, 0): ([(151, 151)], {'bandwidth': 0}), (5, 2): ([(151, 151)], {'bandwidth': 7}), (5, 6): ([(151, 151)], {'bandwidth': 6})}",344,586,1.7034883720930232,7,0
7,arrival,16,7,True,True,"{1: (53, {'cpu': 12, 'gpu': 16, 'ram': 20}), 0: (53, {'cpu': 1, 'gpu': 7, 'ram': 3}), 8: (148, {'cpu': 17, 'gpu': 14, 'ram': 13}), 6: (76, {'cpu': 8, 'gpu': 11, 'ram': 13}), 2: (197, {'cpu': 12, 'gpu': 10, 'ram': 2}), 5: (53, {'cpu': 15, 'gpu': 20, 'ram': 9}), 4: (53, {'cpu': 0, 'gpu': 14, 'ram': 19}), 3: (53, {'cpu': 4, 'gpu': 11, 'ram': 4}), 7: (53, {'cpu': 13, 'gpu': 5, 'ram': 7}), 9: (127, {'cpu': 2, 'gpu': 17, 'ram': 15})}","{(0, 1): ([(53, 53)], {'bandwidth': 45}), (8, 0): ([(53, 148)], {'bandwidth': 35}), (6, 8): ([(76, 148)], {'bandwidth': 44}), (6, 1): ([(53, 76)], {'bandwidth': 38}), (2, 8): ([(148, 47), (47, 197)], {'bandwidth': 37}), (2, 0): ([(53, 197)], {'bandwidth': 31}), (2, 1): ([(53, 197)], {'bandwidth': 22}), (2, 6): ([(76, 53), (53, 197)], {'bandwidth': 6}), (5, 0): ([(53, 53)], {'bandwidth': 40}), (5, 1): ([(53, 53)], {'bandwidth': 32}), (4, 1): ([(53, 53)], {'bandwidth': 34}), (4, 5): ([(53, 53)], {'bandwidth': 29}), (4, 6): ([(53, 76)], {'bandwidth': 27}), (4, 8): ([(53, 148)], {'bandwidth': 18}), (3, 1): ([(53, 53)], {'bandwidth': 45}), (3, 8): ([(53, 148)], {'bandwidth': 19}), (3, 2): ([(53, 197)], {'bandwidth': 10}), (3, 5): ([(53, 53)], {'bandwidth': 7}), (3, 6): ([(53, 3), (3, 76)], {'bandwidth': 4}), (7, 6): ([(53, 3), (3, 76)], {'bandwidth': 33}), (9, 0): ([(53, 127)], {'bandwidth': 24}), (9, 8): ([(127, 148)], {'bandwidth': 20}), (9, 1): ([(53, 127)], {'bandwidth': 12}), (9, 6): ([(76, 73), (73, 127)], {'bandwidth': 11}), (9, 2): ([(127, 53), (53, 197)], {'bandwidth': 7}), (9, 5): ([(53, 127)], {'bandwidth': 5})}",815,949,1.1644171779141104,8,0
8,arrival,17,8,True,True,"{6: (73, {'cpu': 16, 'gpu': 13, 'ram': 2}), 1: (73, {'cpu': 9, 'gpu': 13, 'ram': 16}), 5: (73, {'cpu': 2, 'gpu': 1, 'ram': 1}), 4: (73, {'cpu': 0, 'gpu': 12, 'ram': 1}), 0: (73, {'cpu': 6, 'gpu': 16, 'ram': 0}), 9: (73, {'cpu': 14, 'gpu': 14, 'ram': 12}), 7: (73, {'cpu': 5, 'gpu': 11, 'ram': 7}), 8: (53, {'cpu': 0, 'gpu': 6, 'ram': 8}), 3: (145, {'cpu': 2, 'gpu': 14, 'ram': 7}), 2: (145, {'cpu': 16, 'gpu': 10, 'ram': 17})}","{(1, 6): ([(73, 73)], {'bandwidth': 39}), (5, 6): ([(73, 73)], {'bandwidth': 46}), (5, 1): ([(73, 73)], {'bandwidth': 42}), (4, 5): ([(73, 73)], {'bandwidth': 44}), (4, 1): ([(73, 73)], {'bandwidth': 30}), (0, 6): ([(73, 73)], {'bandwidth': 29}), (0, 5): ([(73, 73)], {'bandwidth': 28}), (0, 4): ([(73, 73)], {'bandwidth': 14}), (9, 6): ([(73, 73)], {'bandwidth': 38}), (9, 0): ([(73, 73)], {'bandwidth': 28}), (9, 4): ([(73, 73)], {'bandwidth': 12}), (7, 6): ([(73, 73)], {'bandwidth': 42}), (7, 9): ([(73, 73)], {'bandwidth': 21}), (7, 1): ([(73, 73)], {'bandwidth': 13}), (7, 4): ([(73, 73)], {'bandwidth': 3}), (8, 1): ([(53, 73)], {'bandwidth': 46}), (8, 0): ([(53, 73)], {'bandwidth': 6}), (8, 5): ([(53, 73)], {'bandwidth': 0}), (3, 4): ([(73, 145)], {'bandwidth': 45}), (3, 8): ([(53, 48), (48, 145)], {'bandwidth': 3}), (2, 1): ([(73, 145)], {'bandwidth': 17}), (2, 8): ([(53, 48), (48, 145)], {'bandwidth': 9}), (2, 4): ([(73, 145)], {'bandwidth': 8}), (2, 3): ([(145, 145)], {'bandwidth': 6}), (2, 9): ([(73, 145)], {'bandwidth': 0})}",397,820,2.065491183879093,9,0
9,arrival,20,9,True,True,"{1: (147, {'cpu': 3, 'gpu': 11, 'ram': 12}), 9: (147, {'cpu': 18, 'gpu': 14, 'ram': 6}), 0: (147, {'cpu': 10, 'gpu': 16, 'ram': 1}), 3: (179, {'cpu': 14, 'gpu': 6, 'ram': 18}), 2: (147, {'cpu': 2, 'gpu': 12, 'ram': 1}), 5: (147, {'cpu': 2, 'gpu': 2, 'ram': 4}), 7: (147, {'cpu': 16, 'gpu': 7, 'ram': 20}), 8: (147, {'cpu': 9, 'gpu': 12, 'ram': 17}), 4: (163, {'cpu': 12, 'gpu': 13, 'ram': 12}), 6: (147, {'cpu': 1, 'gpu': 1, 'ram': 12})}","{(9, 1): ([(147, 147)], {'bandwidth': 43}), (0, 9): ([(147, 147)], {'bandwidth': 44}), (0, 1): ([(147, 147)], {'bandwidth': 13}), (3, 1): ([(147, 179)], {'bandwidth': 38}), (3, 0): ([(147, 179)], {'bandwidth': 15}), (2, 3): ([(147, 179)], {'bandwidth': 34}), (2, 9): ([(147, 147)], {'bandwidth': 10}), (5, 1): ([(147, 147)], {'bandwidth': 35}), (5, 3): ([(147, 29), (29, 182), (182, 179)], {'bandwidth': 24}), (5, 2): ([(147, 147)], {'bandwidth': 4}), (7, 1): ([(147, 147)], {'bandwidth': 43}), (7, 5): ([(147, 147)], {'bandwidth': 26}), (7, 9): ([(147, 147)], {'bandwidth': 0}), (8, 2): ([(147, 147)], {'bandwidth': 36}), (8, 9): ([(147, 147)], {'bandwidth': 17}), (8, 0): ([(147, 147)], {'bandwidth': 10}), (8, 1): ([(147, 147)], {'bandwidth': 8}), (8, 3): ([(147, 29), (29, 182), (182, 179)], {'bandwidth': 5}), (4, 7): ([(147, 163)], {'bandwidth': 19}), (4, 9): ([(147, 163)], {'bandwidth': 17}), (4, 0): ([(147, 163)], {'bandwidth': 10}), (4, 1): ([(147, 163)], {'bandwidth': 5}), (6, 9): ([(147, 147)], {'bandwidth': 32}), (6, 8): ([(147, 147)], {'bandwidth': 24}), (6, 0): ([(147, 147)], {'bandwidth': 18}), (6, 7): ([(147, 147)], {'bandwidth': 13}), (6, 2): ([(147, 147)], {'bandwidth': 9}), (6, 5): ([(147, 147)], {'bandwidth': 6}), (6, 3): ([(147, 179)], {'bandwidth': 0})}",509,842,1.6542239685658153,10,0
