event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,0,0,True,True,"{4: (149, {'cpu': 19, 'gpu': 0, 'ram': 14}), 1: (149, {'cpu': 20, 'gpu': 0, 'ram': 13}), 3: (149, {'cpu': 3, 'gpu': 9, 'ram': 14}), 2: (149, {'cpu': 5, 'gpu': 19, 'ram': 17}), 0: (149, {'cpu': 19, 'gpu': 7, 'ram': 3})}","{(1, 4): ([(149, 149)], {'bandwidth': 32}), (3, 4): ([(149, 149)], {'bandwidth': 36}), (2, 1): ([(149, 149)], {'bandwidth': 32}), (2, 4): ([(149, 149)], {'bandwidth': 18}), (2, 3): ([(149, 149)], {'bandwidth': 9}), (0, 4): ([(149, 149)], {'bandwidth': 19}), (0, 3): ([(149, 149)], {'bandwidth': 10}), (0, 1): ([(149, 149)], {'bandwidth': 4})}",162,322,1.9876543209876543,1,0
1,arrival,2,1,True,True,"{6: (88, {'cpu': 19, 'gpu': 10, 'ram': 5}), 7: (88, {'cpu': 19, 'gpu': 20, 'ram': 3}), 1: (88, {'cpu': 9, 'gpu': 2, 'ram': 4}), 3: (88, {'cpu': 18, 'gpu': 1, 'ram': 1}), 8: (88, {'cpu': 4, 'gpu': 15, 'ram': 11}), 2: (88, {'cpu': 11, 'gpu': 1, 'ram': 7}), 4: (181, {'cpu': 20, 'gpu': 4, 'ram': 18}), 0: (88, {'cpu': 13, 'gpu': 3, 'ram': 0}), 5: (133, {'cpu': 15, 'gpu': 20, 'ram': 8})}","{(7, 6): ([(88, 88)], {'bandwidth': 39}), (1, 7): ([(88, 88)], {'bandwidth': 41}), (1, 6): ([(88, 88)], {'bandwidth': 36}), (3, 6): ([(88, 88)], {'bandwidth': 39}), (3, 7): ([(88, 88)], {'bandwidth': 20}), (8, 7): ([(88, 88)], {'bandwidth': 31}), (8, 6): ([(88, 88)], {'bandwidth': 29}), (2, 3): ([(88, 88)], {'bandwidth': 39}), (2, 7): ([(88, 88)], {'bandwidth': 20}), (2, 6): ([(88, 88)], {'bandwidth': 15}), (2, 1): ([(88, 88)], {'bandwidth': 14}), (4, 8): ([(88, 181)], {'bandwidth': 22}), (4, 6): ([(88, 181)], {'bandwidth': 11}), (4, 1): ([(88, 181)], {'bandwidth': 0}), (0, 4): ([(88, 181)], {'bandwidth': 48}), (0, 2): ([(88, 88)], {'bandwidth': 1}), (0, 6): ([(88, 88)], {'bandwidth': 0}), (5, 1): ([(88, 133)], {'bandwidth': 1})}",343,667,1.944606413994169,2,0
2,arrival,3,2,True,True,"{1: (198, {'cpu': 0, 'gpu': 3, 'ram': 0}), 0: (198, {'cpu': 5, 'gpu': 6, 'ram': 2})}","{(0, 1): ([(198, 198)], {'bandwidth': 19})}",16,35,2.1875,3,0
3,arrival,5,3,True,True,"{5: (70, {'cpu': 15, 'gpu': 13, 'ram': 2}), 1: (70, {'cpu': 15, 'gpu': 3, 'ram': 7}), 4: (70, {'cpu': 20, 'gpu': 1, 'ram': 7}), 3: (70, {'cpu': 10, 'gpu': 6, 'ram': 2}), 0: (70, {'cpu': 13, 'gpu': 10, 'ram': 16}), 7: (70, {'cpu': 1, 'gpu': 17, 'ram': 7}), 2: (270, {'cpu': 13, 'gpu': 18, 'ram': 15}), 6: (30, {'cpu': 20, 'gpu': 7, 'ram': 16})}","{(1, 5): ([(70, 70)], {'bandwidth': 29}), (4, 5): ([(70, 70)], {'bandwidth': 36}), (3, 1): ([(70, 70)], {'bandwidth': 50}), (3, 4): ([(70, 70)], {'bandwidth': 50}), (0, 5): ([(70, 70)], {'bandwidth': 48}), (0, 4): ([(70, 70)], {'bandwidth': 27}), (7, 4): ([(70, 70)], {'bandwidth': 36}), (7, 5): ([(70, 70)], {'bandwidth': 17}), (2, 1): ([(70, 270)], {'bandwidth': 29}), (2, 3): ([(70, 270)], {'bandwidth': 24}), (2, 5): ([(70, 270)], {'bandwidth': 19}), (2, 7): ([(70, 6), (6, 270)], {'bandwidth': 19}), (6, 1): ([(30, 70)], {'bandwidth': 22})}",386,660,1.7098445595854923,4,0
4,arrival,8,4,True,True,"{6: (210, {'cpu': 12, 'gpu': 6, 'ram': 2}), 0: (210, {'cpu': 12, 'gpu': 17, 'ram': 6}), 1: (210, {'cpu': 8, 'gpu': 11, 'ram': 6}), 5: (210, {'cpu': 11, 'gpu': 15, 'ram': 19}), 7: (210, {'cpu': 0, 'gpu': 6, 'ram': 20}), 2: (210, {'cpu': 16, 'gpu': 1, 'ram': 4}), 3: (210, {'cpu': 20, 'gpu': 6, 'ram': 17}), 8: (210, {'cpu': 17, 'gpu': 20, 'ram': 0}), 4: (87, {'cpu': 16, 'gpu': 20, 'ram': 17})}","{(1, 6): ([(210, 210)], {'bandwidth': 47}), (1, 0): ([(210, 210)], {'bandwidth': 10}), (5, 0): ([(210, 210)], {'bandwidth': 42}), (7, 6): ([(210, 210)], {'bandwidth': 32}), (2, 7): ([(210, 210)], {'bandwidth': 27}), (2, 6): ([(210, 210)], {'bandwidth': 26}), (2, 0): ([(210, 210)], {'bandwidth': 2}), (3, 5): ([(210, 210)], {'bandwidth': 39}), (3, 2): ([(210, 210)], {'bandwidth': 9}), (8, 0): ([(210, 210)], {'bandwidth': 16}), (4, 1): ([(87, 92), (92, 210)], {'bandwidth': 18}), (4, 0): ([(87, 92), (92, 210)], {'bandwidth': 15}), (4, 5): ([(87, 92), (92, 210)], {'bandwidth': 4})}",379,592,1.562005277044855,5,0
5,arrival,12,5,True,True,"{3: (178, {'cpu': 6, 'gpu': 10, 'ram': 12}), 2: (178, {'cpu': 8, 'gpu': 5, 'ram': 7}), 0: (178, {'cpu': 20, 'gpu': 13, 'ram': 16}), 1: (178, {'cpu': 9, 'gpu': 4, 'ram': 8}), 4: (178, {'cpu': 2, 'gpu': 12, 'ram': 16})}","{(2, 3): ([(178, 178)], {'bandwidth': 46}), (0, 2): ([(178, 178)], {'bandwidth': 36}), (0, 3): ([(178, 178)], {'bandwidth': 30}), (1, 0): ([(178, 178)], {'bandwidth': 44}), (1, 3): ([(178, 178)], {'bandwidth': 36}), (4, 2): ([(178, 178)], {'bandwidth': 17}), (4, 1): ([(178, 178)], {'bandwidth': 4})}",148,361,2.439189189189189,6,0
6,arrival,14,6,True,True,"{1: (142, {'cpu': 13, 'gpu': 9, 'ram': 1}), 2: (142, {'cpu': 16, 'gpu': 19, 'ram': 0}), 0: (142, {'cpu': 17, 'gpu': 0, 'ram': 0})}","{(2, 1): ([(142, 142)], {'bandwidth': 46}), (0, 1): ([(142, 142)], {'bandwidth': 29}), (0, 2): ([(142, 142)], {'bandwidth': 1})}",75,151,2.013333333333333,7,0
7,arrival,16,7,True,True,"{1: (198, {'cpu': 8, 'gpu': 7, 'ram': 0}), 3: (198, {'cpu': 6, 'gpu': 13, 'ram': 11}), 2: (198, {'cpu': 7, 'gpu': 14, 'ram': 3}), 0: (198, {'cpu': 20, 'gpu': 9, 'ram': 2})}","{(3, 1): ([(198, 198)], {'bandwidth': 40}), (2, 3): ([(198, 198)], {'bandwidth': 12}), (0, 1): ([(198, 198)], {'bandwidth': 5})}",100,157,1.57,8,0
8,arrival,16,8,True,True,"{5: (124, {'cpu': 7, 'gpu': 10, 'ram': 7}), 1: (124, {'cpu': 0, 'gpu': 15, 'ram': 16}), 2: (124, {'cpu': 13, 'gpu': 16, 'ram': 10}), 7: (124, {'cpu': 10, 'gpu': 15, 'ram': 18}), 8: (124, {'cpu': 16, 'gpu': 17, 'ram': 15}), 6: (124, {'cpu': 4, 'gpu': 7, 'ram': 15}), 4: (124, {'cpu': 2, 'gpu': 13, 'ram': 16}), 0: (106, {'cpu': 7, 'gpu': 5, 'ram': 3}), 3: (106, {'cpu': 17, 'gpu': 6, 'ram': 3})}","{(1, 5): ([(124, 124)], {'bandwidth': 25}), (2, 5): ([(124, 124)], {'bandwidth': 31}), (2, 1): ([(124, 124)], {'bandwidth': 30}), (7, 1): ([(124, 124)], {'bandwidth': 41}), (7, 2): ([(124, 124)], {'bandwidth': 39}), (8, 7): ([(124, 124)], {'bandwidth': 41}), (8, 1): ([(124, 124)], {'bandwidth': 35}), (8, 5): ([(124, 124)], {'bandwidth': 31}), (6, 2): ([(124, 124)], {'bandwidth': 47}), (6, 5): ([(124, 124)], {'bandwidth': 36}), (6, 7): ([(124, 124)], {'bandwidth': 3}), (4, 5): ([(124, 124)], {'bandwidth': 32}), (4, 1): ([(124, 124)], {'bandwidth': 31}), (4, 7): ([(124, 124)], {'bandwidth': 18}), (4, 6): ([(124, 124)], {'bandwidth': 4}), (0, 5): ([(106, 124)], {'bandwidth': 19}), (0, 6): ([(106, 124)], {'bandwidth': 13}), (0, 4): ([(106, 124)], {'bandwidth': 11}), (0, 2): ([(106, 124)], {'bandwidth': 8}), (3, 0): ([(106, 106)], {'bandwidth': 22}), (3, 8): ([(106, 124)], {'bandwidth': 16}), (3, 4): ([(106, 124)], {'bandwidth': 7}), (3, 7): ([(106, 124)], {'bandwidth': 7})}",364,830,2.28021978021978,9,0
9,arrival,18,9,True,True,"{1: (45, {'cpu': 15, 'gpu': 1, 'ram': 5}), 2: (45, {'cpu': 16, 'gpu': 16, 'ram': 15}), 8: (45, {'cpu': 11, 'gpu': 7, 'ram': 19}), 7: (45, {'cpu': 11, 'gpu': 10, 'ram': 3}), 3: (45, {'cpu': 3, 'gpu': 20, 'ram': 14}), 0: (45, {'cpu': 1, 'gpu': 18, 'ram': 11}), 6: (45, {'cpu': 4, 'gpu': 10, 'ram': 18}), 5: (135, {'cpu': 18, 'gpu': 20, 'ram': 1}), 4: (259, {'cpu': 19, 'gpu': 13, 'ram': 6})}","{(2, 1): ([(45, 45)], {'bandwidth': 43}), (8, 1): ([(45, 45)], {'bandwidth': 15}), (7, 8): ([(45, 45)], {'bandwidth': 44}), (7, 1): ([(45, 45)], {'bandwidth': 13}), (3, 2): ([(45, 45)], {'bandwidth': 21}), (0, 1): ([(45, 45)], {'bandwidth': 30}), (0, 2): ([(45, 45)], {'bandwidth': 4}), (6, 8): ([(45, 45)], {'bandwidth': 20}), (6, 2): ([(45, 45)], {'bandwidth': 13}), (6, 3): ([(45, 45)], {'bandwidth': 9}), (5, 3): ([(45, 135)], {'bandwidth': 19}), (5, 1): ([(45, 135)], {'bandwidth': 4}), (5, 2): ([(45, 135)], {'bandwidth': 4}), (5, 6): ([(45, 135)], {'bandwidth': 3}), (4, 0): ([(45, 259)], {'bandwidth': 8}), (4, 6): ([(45, 259)], {'bandwidth': 2}), (4, 5): ([(135, 45), (45, 259)], {'bandwidth': 0})}",345,557,1.6144927536231883,10,0
