event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,1,0,True,True,"{2: (157, {'cpu': 4, 'gpu': 13, 'ram': 19}), 1: (157, {'cpu': 14, 'gpu': 17, 'ram': 9}), 0: (36, {'cpu': 0, 'gpu': 16, 'ram': 11})}","{(0, 2): ([(36, 157)], {'bandwidth': 28}), (0, 1): ([(36, 157)], {'bandwidth': 11})}",142,142,1.0,1,0
1,arrival,2,1,True,True,"{1: (206, {'cpu': 5, 'gpu': 3, 'ram': 8}), 0: (206, {'cpu': 7, 'gpu': 16, 'ram': 7}), 3: (206, {'cpu': 11, 'gpu': 20, 'ram': 20}), 2: (206, {'cpu': 12, 'gpu': 7, 'ram': 4}), 4: (206, {'cpu': 14, 'gpu': 12, 'ram': 10})}","{(0, 1): ([(206, 206)], {'bandwidth': 32}), (3, 0): ([(206, 206)], {'bandwidth': 49}), (3, 1): ([(206, 206)], {'bandwidth': 22}), (2, 0): ([(206, 206)], {'bandwidth': 34}), (4, 1): ([(206, 206)], {'bandwidth': 46})}",156,339,2.173076923076923,2,0
2,arrival,2,2,True,True,"{4: (62, {'cpu': 20, 'gpu': 16, 'ram': 6}), 3: (62, {'cpu': 18, 'gpu': 18, 'ram': 3}), 0: (62, {'cpu': 4, 'gpu': 5, 'ram': 5}), 2: (62, {'cpu': 0, 'gpu': 1, 'ram': 1}), 1: (62, {'cpu': 12, 'gpu': 5, 'ram': 16})}","{(3, 4): ([(62, 62)], {'bandwidth': 46}), (0, 3): ([(62, 62)], {'bandwidth': 43}), (0, 4): ([(62, 62)], {'bandwidth': 25}), (2, 4): ([(62, 62)], {'bandwidth': 50}), (2, 3): ([(62, 62)], {'bandwidth': 2}), (1, 0): ([(62, 62)], {'bandwidth': 31}), (1, 2): ([(62, 62)], {'bandwidth': 17})}",130,344,2.646153846153846,3,0
3,arrival,7,3,True,True,"{1: (36, {'cpu': 7, 'gpu': 1, 'ram': 6}), 0: (36, {'cpu': 5, 'gpu': 17, 'ram': 10}), 4: (36, {'cpu': 4, 'gpu': 14, 'ram': 11}), 3: (36, {'cpu': 7, 'gpu': 3, 'ram': 18}), 2: (36, {'cpu': 15, 'gpu': 6, 'ram': 1}), 5: (36, {'cpu': 19, 'gpu': 1, 'ram': 20})}","{(0, 1): ([(36, 36)], {'bandwidth': 49}), (4, 0): ([(36, 36)], {'bandwidth': 27}), (4, 1): ([(36, 36)], {'bandwidth': 22}), (3, 1): ([(36, 36)], {'bandwidth': 23}), (2, 1): ([(36, 36)], {'bandwidth': 16}), (5, 2): ([(36, 36)], {'bandwidth': 43})}",165,345,2.090909090909091,4,0
4,arrival,9,4,True,True,"{1: (202, {'cpu': 11, 'gpu': 3, 'ram': 7}), 0: (202, {'cpu': 9, 'gpu': 3, 'ram': 17}), 2: (202, {'cpu': 14, 'gpu': 11, 'ram': 14})}","{(0, 1): ([(202, 202)], {'bandwidth': 34}), (2, 0): ([(202, 202)], {'bandwidth': 25}), (2, 1): ([(202, 202)], {'bandwidth': 13})}",89,161,1.8089887640449438,5,0
5,arrival,11,5,True,True,"{5: (213, {'cpu': 5, 'gpu': 18, 'ram': 15}), 0: (213, {'cpu': 0, 'gpu': 5, 'ram': 11}), 6: (213, {'cpu': 20, 'gpu': 13, 'ram': 2}), 2: (213, {'cpu': 0, 'gpu': 11, 'ram': 15}), 1: (213, {'cpu': 15, 'gpu': 2, 'ram': 12}), 7: (213, {'cpu': 19, 'gpu': 10, 'ram': 13}), 8: (55, {'cpu': 11, 'gpu': 3, 'ram': 8}), 4: (149, {'cpu': 6, 'gpu': 9, 'ram': 7}), 3: (145, {'cpu': 16, 'gpu': 16, 'ram': 16})}","{(0, 5): ([(213, 213)], {'bandwidth': 37}), (6, 5): ([(213, 213)], {'bandwidth': 20}), (6, 0): ([(213, 213)], {'bandwidth': 11}), (2, 5): ([(213, 213)], {'bandwidth': 45}), (1, 5): ([(213, 213)], {'bandwidth': 50}), (1, 0): ([(213, 213)], {'bandwidth': 9}), (7, 6): ([(213, 213)], {'bandwidth': 32}), (7, 2): ([(213, 213)], {'bandwidth': 27}), (7, 0): ([(213, 213)], {'bandwidth': 20}), (7, 1): ([(213, 213)], {'bandwidth': 20}), (7, 5): ([(213, 213)], {'bandwidth': 3}), (8, 0): ([(55, 64), (64, 213)], {'bandwidth': 21}), (8, 5): ([(55, 64), (64, 213)], {'bandwidth': 5}), (8, 1): ([(55, 64), (64, 213)], {'bandwidth': 2}), (4, 8): ([(55, 147), (147, 149)], {'bandwidth': 32}), (4, 0): ([(149, 33), (33, 213)], {'bandwidth': 10}), (4, 6): ([(149, 33), (33, 213)], {'bandwidth': 9}), (4, 5): ([(149, 33), (33, 213)], {'bandwidth': 7}), (3, 7): ([(145, 213)], {'bandwidth': 13}), (3, 8): ([(55, 3), (3, 145)], {'bandwidth': 8})}",479,659,1.3757828810020878,6,0
6,arrival,13,6,True,True,"{0: (14, {'cpu': 0, 'gpu': 15, 'ram': 0}), 1: (14, {'cpu': 6, 'gpu': 2, 'ram': 8}), 2: (14, {'cpu': 5, 'gpu': 18, 'ram': 19}), 3: (14, {'cpu': 18, 'gpu': 15, 'ram': 1})}","{(2, 0): ([(14, 14)], {'bandwidth': 42}), (2, 1): ([(14, 14)], {'bandwidth': 30}), (3, 1): ([(14, 14)], {'bandwidth': 13}), (3, 2): ([(14, 14)], {'bandwidth': 13})}",107,205,1.9158878504672898,7,0
7,arrival,16,7,True,True,"{3: (186, {'cpu': 0, 'gpu': 0, 'ram': 4}), 1: (186, {'cpu': 9, 'gpu': 8, 'ram': 4}), 2: (186, {'cpu': 12, 'gpu': 9, 'ram': 9}), 0: (186, {'cpu': 15, 'gpu': 5, 'ram': 18}), 4: (186, {'cpu': 3, 'gpu': 13, 'ram': 9})}","{(0, 3): ([(186, 186)], {'bandwidth': 30}), (0, 1): ([(186, 186)], {'bandwidth': 16}), (0, 2): ([(186, 186)], {'bandwidth': 15}), (4, 0): ([(186, 186)], {'bandwidth': 16})}",118,195,1.652542372881356,8,0
8,arrival,18,8,True,True,"{0: (99, {'cpu': 19, 'gpu': 8, 'ram': 15}), 5: (99, {'cpu': 11, 'gpu': 13, 'ram': 16}), 8: (99, {'cpu': 13, 'gpu': 0, 'ram': 2}), 9: (99, {'cpu': 3, 'gpu': 15, 'ram': 14}), 6: (99, {'cpu': 1, 'gpu': 10, 'ram': 12}), 1: (99, {'cpu': 3, 'gpu': 5, 'ram': 5}), 4: (99, {'cpu': 11, 'gpu': 16, 'ram': 4}), 2: (89, {'cpu': 8, 'gpu': 12, 'ram': 20}), 3: (45, {'cpu': 13, 'gpu': 9, 'ram': 7}), 7: (154, {'cpu': 16, 'gpu': 10, 'ram': 9})}","{(8, 0): ([(99, 99)], {'bandwidth': 47}), (8, 5): ([(99, 99)], {'bandwidth': 1}), (9, 5): ([(99, 99)], {'bandwidth': 39}), (9, 0): ([(99, 99)], {'bandwidth': 28}), (6, 5): ([(99, 99)], {'bandwidth': 43}), (6, 0): ([(99, 99)], {'bandwidth': 38}), (6, 8): ([(99, 99)], {'bandwidth': 21}), (1, 6): ([(99, 99)], {'bandwidth': 20}), (4, 0): ([(99, 99)], {'bandwidth': 32}), (4, 6): ([(99, 99)], {'bandwidth': 6}), (4, 5): ([(99, 99)], {'bandwidth': 5}), (4, 1): ([(99, 99)], {'bandwidth': 0}), (4, 8): ([(99, 99)], {'bandwidth': 0}), (2, 5): ([(89, 45), (45, 99)], {'bandwidth': 44}), (3, 0): ([(45, 99)], {'bandwidth': 15}), (7, 4): ([(99, 91), (91, 154)], {'bandwidth': 10}), (7, 3): ([(45, 13), (13, 6), (6, 154)], {'bandwidth': 6})}",441,655,1.4852607709750567,9,0
9,arrival,19,9,True,True,"{4: (5, {'cpu': 2, 'gpu': 0, 'ram': 20}), 1: (5, {'cpu': 1, 'gpu': 9, 'ram': 12}), 3: (5, {'cpu': 20, 'gpu': 16, 'ram': 17}), 0: (5, {'cpu': 13, 'gpu': 9, 'ram': 14}), 5: (16, {'cpu': 3, 'gpu': 12, 'ram': 17}), 2: (200, {'cpu': 5, 'gpu': 5, 'ram': 13})}","{(1, 4): ([(5, 5)], {'bandwidth': 48}), (3, 4): ([(5, 5)], {'bandwidth': 47}), (3, 1): ([(5, 5)], {'bandwidth': 29}), (0, 4): ([(5, 5)], {'bandwidth': 34}), (5, 0): ([(5, 16)], {'bandwidth': 32}), (5, 4): ([(5, 16)], {'bandwidth': 0}), (2, 5): ([(16, 5), (5, 200)], {'bandwidth': 24})}",268,402,1.5,10,0
