event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,0,0,True,True,"{3: (13, {'cpu': 3, 'gpu': 2, 'storage': 5}), 1: (192, {'cpu': 14, 'gpu': 8, 'storage': 15}), 2: (484, {'cpu': 19, 'gpu': 4, 'storage': 15}), 4: (289, {'cpu': 20, 'gpu': 19, 'storage': 9}), 0: (334, {'cpu': 4, 'gpu': 16, 'storage': 15})}","{(1, 3): ([(13, 192)], {'bandwidth': 49}), (2, 3): ([(13, 484)], {'bandwidth': 26}), (2, 1): ([(192, 484)], {'bandwidth': 3}), (4, 3): ([(13, 289)], {'bandwidth': 35}), (0, 2): ([(334, 484)], {'bandwidth': 27}), (0, 4): ([(289, 334)], {'bandwidth': 24})}",58,332,332,1.0,1,0
1,arrival,0,1,True,True,"{0: (296, {'cpu': 4, 'gpu': 19, 'storage': 20}), 2: (108, {'cpu': 10, 'gpu': 16, 'storage': 5}), 1: (439, {'cpu': 11, 'gpu': 17, 'storage': 16})}","{(2, 0): ([(108, 296)], {'bandwidth': 46}), (1, 0): ([(296, 439)], {'bandwidth': 41}), (1, 2): ([(108, 439)], {'bandwidth': 12})}",615,217,217,1.0,2,0
2,arrival,0,2,True,True,"{3: (0, {'cpu': 13, 'gpu': 15, 'storage': 15}), 1: (236, {'cpu': 10, 'gpu': 20, 'storage': 10}), 0: (42, {'cpu': 16, 'gpu': 11, 'storage': 9}), 4: (49, {'cpu': 1, 'gpu': 6, 'storage': 9}), 2: (483, {'cpu': 13, 'gpu': 6, 'storage': 9})}","{(0, 1): ([(42, 236)], {'bandwidth': 38}), (0, 3): ([(0, 42)], {'bandwidth': 15}), (4, 0): ([(42, 49)], {'bandwidth': 2}), (2, 1): ([(236, 96), (96, 483)], {'bandwidth': 14}), (2, 4): ([(49, 483)], {'bandwidth': 13})}",99,259,245,0.9459459459459459,3,0
3,arrival,1,3,True,True,"{4: (376, {'cpu': 11, 'gpu': 7, 'storage': 15}), 3: (134, {'cpu': 18, 'gpu': 15, 'storage': 11}), 6: (137, {'cpu': 9, 'gpu': 20, 'storage': 6}), 2: (451, {'cpu': 18, 'gpu': 11, 'storage': 4}), 1: (432, {'cpu': 18, 'gpu': 2, 'storage': 10}), 5: (404, {'cpu': 13, 'gpu': 6, 'storage': 14}), 0: (15, {'cpu': 20, 'gpu': 8, 'storage': 4})}","{(3, 4): ([(134, 376)], {'bandwidth': 37}), (6, 4): ([(137, 376)], {'bandwidth': 48}), (6, 3): ([(134, 137)], {'bandwidth': 19}), (2, 4): ([(376, 451)], {'bandwidth': 21}), (2, 6): ([(137, 451)], {'bandwidth': 4}), (1, 2): ([(432, 87), (87, 451)], {'bandwidth': 49}), (1, 3): ([(134, 432)], {'bandwidth': 40}), (1, 4): ([(376, 432)], {'bandwidth': 39}), (5, 2): ([(404, 23), (23, 451)], {'bandwidth': 38}), (5, 3): ([(134, 15), (15, 404)], {'bandwidth': 23}), (5, 4): ([(376, 404)], {'bandwidth': 5}), (0, 6): ([(15, 137)], {'bandwidth': 46}), (0, 3): ([(15, 134)], {'bandwidth': 3}), (0, 4): ([(15, 22), (22, 376)], {'bandwidth': 0})}",421,722,612,0.8476454293628809,4,0
4,arrival,1,4,True,True,"{3: (451, {'cpu': 3, 'gpu': 8, 'storage': 4}), 7: (292, {'cpu': 10, 'gpu': 5, 'storage': 15}), 4: (236, {'cpu': 3, 'gpu': 20, 'storage': 14}), 1: (42, {'cpu': 3, 'gpu': 17, 'storage': 5}), 6: (351, {'cpu': 1, 'gpu': 1, 'storage': 12}), 5: (171, {'cpu': 16, 'gpu': 18, 'storage': 2}), 2: (306, {'cpu': 3, 'gpu': 18, 'storage': 8}), 0: (51, {'cpu': 10, 'gpu': 12, 'storage': 14})}","{(7, 3): ([(292, 451)], {'bandwidth': 44}), (4, 7): ([(236, 292)], {'bandwidth': 28}), (1, 7): ([(42, 292)], {'bandwidth': 6}), (6, 1): ([(42, 351)], {'bandwidth': 24}), (6, 4): ([(236, 351)], {'bandwidth': 20}), (5, 4): ([(171, 51), (51, 236)], {'bandwidth': 38}), (5, 1): ([(42, 171)], {'bandwidth': 18}), (5, 6): ([(171, 351)], {'bandwidth': 3}), (2, 7): ([(292, 44), (44, 306)], {'bandwidth': 15}), (2, 4): ([(236, 306)], {'bandwidth': 6}), (2, 5): ([(171, 306)], {'bandwidth': 5}), (0, 2): ([(51, 306)], {'bandwidth': 21})}",620,503,450,0.8946322067594433,5,0
5,arrival,2,5,True,True,"{0: (5, {'cpu': 15, 'gpu': 4, 'storage': 2}), 5: (447, {'cpu': 3, 'gpu': 15, 'storage': 8}), 7: (322, {'cpu': 4, 'gpu': 1, 'storage': 7}), 3: (453, {'cpu': 4, 'gpu': 9, 'storage': 10}), 8: (147, {'cpu': 13, 'gpu': 12, 'storage': 19}), 6: (304, {'cpu': 6, 'gpu': 17, 'storage': 4}), 1: (303, {'cpu': 11, 'gpu': 9, 'storage': 8}), 2: (209, {'cpu': 1, 'gpu': 1, 'storage': 4}), 4: (264, {'cpu': 16, 'gpu': 6, 'storage': 6})}","{(5, 0): ([(5, 447)], {'bandwidth': 16}), (7, 5): ([(322, 447)], {'bandwidth': 49}), (3, 0): ([(5, 453)], {'bandwidth': 50}), (3, 5): ([(447, 453)], {'bandwidth': 13}), (3, 7): ([(322, 453)], {'bandwidth': 6}), (8, 3): ([(147, 453)], {'bandwidth': 35}), (8, 7): ([(147, 5), (5, 322)], {'bandwidth': 16}), (8, 0): ([(5, 147)], {'bandwidth': 2}), (6, 0): ([(5, 304)], {'bandwidth': 48}), (6, 8): ([(147, 304)], {'bandwidth': 6}), (6, 5): ([(304, 5), (5, 447)], {'bandwidth': 1}), (1, 3): ([(303, 5), (5, 453)], {'bandwidth': 29}), (1, 5): ([(303, 447)], {'bandwidth': 23}), (2, 1): ([(209, 175), (175, 303)], {'bandwidth': 31}), (2, 8): ([(147, 209)], {'bandwidth': 22}), (2, 6): ([(209, 106), (106, 304)], {'bandwidth': 16}), (2, 3): ([(209, 147), (147, 453)], {'bandwidth': 0}), (4, 2): ([(209, 264)], {'bandwidth': 32})}",605,703,610,0.8677098150782361,6,0
6,arrival,2,6,True,True,"{4: (458, {'cpu': 8, 'gpu': 5, 'storage': 15}), 0: (34, {'cpu': 3, 'gpu': 5, 'storage': 18}), 2: (441, {'cpu': 12, 'gpu': 18, 'storage': 5}), 3: (325, {'cpu': 7, 'gpu': 15, 'storage': 16}), 6: (52, {'cpu': 9, 'gpu': 17, 'storage': 6}), 5: (185, {'cpu': 17, 'gpu': 15, 'storage': 5}), 1: (311, {'cpu': 11, 'gpu': 14, 'storage': 4}), 7: (420, {'cpu': 12, 'gpu': 0, 'storage': 8})}","{(0, 4): ([(34, 458)], {'bandwidth': 33}), (2, 0): ([(34, 441)], {'bandwidth': 48}), (2, 4): ([(441, 458)], {'bandwidth': 29}), (3, 4): ([(325, 52), (52, 458)], {'bandwidth': 44}), (3, 0): ([(34, 325)], {'bandwidth': 26}), (3, 2): ([(325, 441)], {'bandwidth': 17}), (6, 4): ([(52, 92), (92, 458)], {'bandwidth': 46}), (6, 2): ([(52, 6), (6, 441)], {'bandwidth': 21}), (6, 0): ([(34, 49), (49, 52)], {'bandwidth': 16}), (5, 3): ([(185, 52), (52, 325)], {'bandwidth': 44}), (5, 0): ([(34, 185)], {'bandwidth': 41}), (5, 4): ([(185, 458)], {'bandwidth': 1}), (1, 5): ([(185, 71), (71, 311)], {'bandwidth': 50}), (1, 3): ([(311, 11), (11, 325)], {'bandwidth': 7}), (1, 4): ([(311, 5), (5, 458)], {'bandwidth': 2}), (7, 1): ([(311, 52), (52, 420)], {'bandwidth': 48})}",1799,996,718,0.7208835341365462,7,0
7,arrival,2,7,True,True,"{6: (166, {'cpu': 17, 'gpu': 13, 'storage': 7}), 1: (410, {'cpu': 0, 'gpu': 3, 'storage': 9}), 5: (382, {'cpu': 2, 'gpu': 13, 'storage': 1}), 3: (356, {'cpu': 17, 'gpu': 12, 'storage': 17}), 4: (339, {'cpu': 4, 'gpu': 2, 'storage': 18}), 8: (176, {'cpu': 12, 'gpu': 0, 'storage': 10}), 0: (67, {'cpu': 5, 'gpu': 13, 'storage': 4}), 7: (85, {'cpu': 4, 'gpu': 1, 'storage': 3}), 2: (117, {'cpu': 5, 'gpu': 10, 'storage': 11}), 9: (468, {'cpu': 3, 'gpu': 4, 'storage': 6})}","{(1, 6): ([(166, 410)], {'bandwidth': 19}), (5, 1): ([(382, 410)], {'bandwidth': 49}), (5, 6): ([(166, 382)], {'bandwidth': 15}), (3, 1): ([(356, 410)], {'bandwidth': 44}), (3, 6): ([(166, 356)], {'bandwidth': 27}), (4, 6): ([(166, 261), (261, 339)], {'bandwidth': 37}), (4, 3): ([(339, 48), (48, 356)], {'bandwidth': 19}), (8, 6): ([(166, 281), (281, 176)], {'bandwidth': 47}), (8, 1): ([(176, 31), (31, 410)], {'bandwidth': 8}), (8, 3): ([(176, 356)], {'bandwidth': 4}), (0, 6): ([(67, 166)], {'bandwidth': 48}), (0, 3): ([(67, 185), (185, 356)], {'bandwidth': 40}), (0, 4): ([(67, 61), (61, 339)], {'bandwidth': 18}), (7, 4): ([(85, 177), (177, 339)], {'bandwidth': 44}), (7, 5): ([(85, 117), (117, 382)], {'bandwidth': 39}), (7, 8): ([(85, 31), (31, 176)], {'bandwidth': 25}), (7, 6): ([(85, 233), (233, 166)], {'bandwidth': 2}), (2, 4): ([(117, 176), (176, 339)], {'bandwidth': 17}), (2, 5): ([(117, 382)], {'bandwidth': 11}), (2, 6): ([(117, 128), (128, 166)], {'bandwidth': 9}), (2, 8): ([(117, 176)], {'bandwidth': 6}), (9, 1): ([(410, 157), (157, 468)], {'bandwidth': 30}), (9, 4): ([(339, 80), (80, 468)], {'bandwidth': 14}), (9, 0): ([(67, 56), (56, 468)], {'bandwidth': 13})}",33,1173,811,0.691389599317988,8,0
8,arrival,3,8,True,True,"{4: (222, {'cpu': 12, 'gpu': 8, 'storage': 0}), 3: (284, {'cpu': 20, 'gpu': 2, 'storage': 6}), 6: (49, {'cpu': 3, 'gpu': 3, 'storage': 18}), 1: (52, {'cpu': 0, 'gpu': 4, 'storage': 17}), 0: (455, {'cpu': 11, 'gpu': 1, 'storage': 15}), 2: (212, {'cpu': 13, 'gpu': 7, 'storage': 1}), 5: (126, {'cpu': 16, 'gpu': 8, 'storage': 0})}","{(6, 3): ([(49, 284)], {'bandwidth': 2}), (1, 3): ([(52, 284)], {'bandwidth': 47}), (1, 6): ([(49, 52)], {'bandwidth': 29}), (0, 4): ([(222, 455)], {'bandwidth': 42}), (0, 1): ([(52, 455)], {'bandwidth': 28}), (0, 6): ([(49, 43), (43, 455)], {'bandwidth': 17}), (2, 4): ([(212, 49), (49, 222)], {'bandwidth': 31}), (2, 0): ([(212, 52), (52, 455)], {'bandwidth': 6}), (5, 1): ([(52, 49), (49, 126)], {'bandwidth': 20})}",23,461,387,0.8394793926247288,9,0
9,arrival,3,9,True,True,"{7: (433, {'cpu': 13, 'gpu': 2, 'storage': 9}), 8: (63, {'cpu': 1, 'gpu': 12, 'storage': 17}), 5: (20, {'cpu': 6, 'gpu': 11, 'storage': 3}), 1: (109, {'cpu': 3, 'gpu': 3, 'storage': 9}), 0: (460, {'cpu': 8, 'gpu': 0, 'storage': 20}), 6: (190, {'cpu': 10, 'gpu': 18, 'storage': 9}), 4: (380, {'cpu': 7, 'gpu': 20, 'storage': 11}), 3: (229, {'cpu': 11, 'gpu': 13, 'storage': 13}), 2: (473, {'cpu': 20, 'gpu': 7, 'storage': 15})}","{(8, 7): ([(63, 433)], {'bandwidth': 38}), (5, 8): ([(20, 63)], {'bandwidth': 44}), (5, 7): ([(20, 433)], {'bandwidth': 16}), (1, 5): ([(20, 63), (63, 109)], {'bandwidth': 47}), (1, 7): ([(109, 433)], {'bandwidth': 22}), (0, 1): ([(109, 460)], {'bandwidth': 35}), (0, 7): ([(433, 20), (20, 460)], {'bandwidth': 24}), (0, 5): ([(20, 460)], {'bandwidth': 2}), (6, 0): ([(190, 460)], {'bandwidth': 37}), (6, 8): ([(63, 190)], {'bandwidth': 28}), (4, 0): ([(380, 460)], {'bandwidth': 31}), (4, 1): ([(109, 34), (34, 380)], {'bandwidth': 21}), (4, 8): ([(63, 380)], {'bandwidth': 11}), (3, 7): ([(229, 433)], {'bandwidth': 42}), (3, 6): ([(190, 92), (92, 229)], {'bandwidth': 33}), (3, 4): ([(229, 380)], {'bandwidth': 2}), (2, 6): ([(190, 5), (5, 473)], {'bandwidth': 39}), (2, 1): ([(109, 123), (123, 473)], {'bandwidth': 22}), (2, 7): ([(433, 473)], {'bandwidth': 1})}",5398,952,766,0.8046218487394958,10,0
