event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,0,0,True,True,"{2: (410, {'cpu': 16, 'gpu': 20, 'storage': 12}), 4: (121, {'cpu': 0, 'gpu': 12, 'storage': 2}), 0: (32, {'cpu': 15, 'gpu': 12, 'storage': 0}), 3: (52, {'cpu': 13, 'gpu': 5, 'storage': 15}), 1: (372, {'cpu': 2, 'gpu': 4, 'storage': 19})}","{(4, 2): ([(121, 410)], {'bandwidth': 21}), (0, 4): ([(32, 121)], {'bandwidth': 6}), (0, 2): ([(32, 410)], {'bandwidth': 5}), (3, 0): ([(32, 39), (39, 52)], {'bandwidth': 16}), (1, 4): ([(121, 40), (40, 372)], {'bandwidth': 18}), (1, 3): ([(52, 372)], {'bandwidth': 10})}",955,257,223,0.867704280155642,1,0
1,arrival,0,1,True,True,"{0: (25, {'cpu': 12, 'gpu': 13, 'storage': 7}), 5: (223, {'cpu': 2, 'gpu': 9, 'storage': 14}), 1: (347, {'cpu': 20, 'gpu': 10, 'storage': 13}), 4: (266, {'cpu': 19, 'gpu': 0, 'storage': 7}), 2: (196, {'cpu': 1, 'gpu': 2, 'storage': 2}), 3: (365, {'cpu': 12, 'gpu': 10, 'storage': 0})}","{(5, 0): ([(25, 223)], {'bandwidth': 35}), (1, 0): ([(25, 347)], {'bandwidth': 43}), (1, 5): ([(223, 347)], {'bandwidth': 10}), (4, 5): ([(223, 266)], {'bandwidth': 39}), (4, 1): ([(266, 347)], {'bandwidth': 32}), (4, 0): ([(25, 266)], {'bandwidth': 1}), (2, 5): ([(196, 60), (60, 223)], {'bandwidth': 48}), (2, 0): ([(25, 196)], {'bandwidth': 46}), (3, 1): ([(347, 365)], {'bandwidth': 30}), (3, 2): ([(196, 38), (38, 365)], {'bandwidth': 25})}",144,535,462,0.8635514018691589,2,0
2,arrival,1,2,True,True,"{3: (87, {'cpu': 3, 'gpu': 14, 'storage': 1}), 1: (134, {'cpu': 3, 'gpu': 6, 'storage': 13}), 9: (192, {'cpu': 11, 'gpu': 6, 'storage': 0}), 4: (271, {'cpu': 5, 'gpu': 3, 'storage': 1}), 7: (228, {'cpu': 18, 'gpu': 10, 'storage': 8}), 5: (263, {'cpu': 1, 'gpu': 20, 'storage': 10}), 6: (25, {'cpu': 5, 'gpu': 15, 'storage': 8}), 2: (85, {'cpu': 8, 'gpu': 8, 'storage': 15}), 8: (171, {'cpu': 20, 'gpu': 19, 'storage': 13}), 0: (286, {'cpu': 18, 'gpu': 8, 'storage': 9})}","{(1, 3): ([(87, 134)], {'bandwidth': 35}), (9, 3): ([(87, 192)], {'bandwidth': 39}), (9, 1): ([(134, 192)], {'bandwidth': 8}), (4, 1): ([(134, 271)], {'bandwidth': 48}), (4, 3): ([(87, 38), (38, 271)], {'bandwidth': 40}), (7, 3): ([(87, 24), (24, 228)], {'bandwidth': 37}), (7, 4): ([(228, 271)], {'bandwidth': 9}), (5, 4): ([(263, 271)], {'bandwidth': 31}), (5, 1): ([(134, 6), (6, 263)], {'bandwidth': 14}), (5, 9): ([(192, 263)], {'bandwidth': 4}), (6, 5): ([(25, 263)], {'bandwidth': 35}), (6, 1): ([(25, 134)], {'bandwidth': 28}), (6, 7): ([(25, 9), (9, 228)], {'bandwidth': 28}), (2, 7): ([(85, 32), (32, 228)], {'bandwidth': 35}), (2, 1): ([(85, 134)], {'bandwidth': 27}), (2, 9): ([(85, 34), (34, 192)], {'bandwidth': 23}), (8, 9): ([(171, 192)], {'bandwidth': 48}), (8, 3): ([(87, 171)], {'bandwidth': 14}), (0, 4): ([(271, 286)], {'bandwidth': 29})}",55,988,811,0.8208502024291497,3,0
3,arrival,1,3,True,True,"{8: (298, {'cpu': 20, 'gpu': 5, 'storage': 14}), 7: (353, {'cpu': 17, 'gpu': 11, 'storage': 13}), 1: (135, {'cpu': 1, 'gpu': 18, 'storage': 8}), 5: (448, {'cpu': 13, 'gpu': 16, 'storage': 5}), 4: (103, {'cpu': 18, 'gpu': 0, 'storage': 12}), 2: (160, {'cpu': 0, 'gpu': 12, 'storage': 15}), 3: (496, {'cpu': 10, 'gpu': 11, 'storage': 0}), 6: (25, {'cpu': 7, 'gpu': 16, 'storage': 9}), 0: (45, {'cpu': 4, 'gpu': 10, 'storage': 18})}","{(7, 8): ([(298, 353)], {'bandwidth': 42}), (1, 7): ([(135, 353)], {'bandwidth': 12}), (5, 8): ([(298, 448)], {'bandwidth': 31}), (5, 1): ([(135, 25), (25, 448)], {'bandwidth': 30}), (4, 7): ([(103, 353)], {'bandwidth': 19}), (4, 5): ([(103, 448)], {'bandwidth': 4}), (2, 4): ([(103, 160)], {'bandwidth': 35}), (2, 8): ([(160, 298)], {'bandwidth': 30}), (2, 1): ([(135, 93), (93, 160)], {'bandwidth': 9}), (3, 1): ([(135, 25), (25, 496)], {'bandwidth': 32}), (3, 2): ([(160, 71), (71, 496)], {'bandwidth': 5}), (6, 3): ([(25, 9), (9, 496)], {'bandwidth': 32}), (6, 1): ([(25, 135)], {'bandwidth': 7}), (6, 5): ([(25, 448)], {'bandwidth': 3}), (0, 3): ([(45, 71), (71, 496)], {'bandwidth': 47}), (0, 2): ([(45, 6), (6, 160)], {'bandwidth': 9})}",73,794,630,0.7934508816120907,4,0
4,arrival,1,4,True,True,"{0: (89, {'cpu': 4, 'gpu': 8, 'storage': 0}), 6: (347, {'cpu': 8, 'gpu': 11, 'storage': 12}), 8: (225, {'cpu': 2, 'gpu': 0, 'storage': 13}), 5: (471, {'cpu': 4, 'gpu': 15, 'storage': 12}), 7: (396, {'cpu': 9, 'gpu': 4, 'storage': 15}), 4: (234, {'cpu': 8, 'gpu': 6, 'storage': 16}), 3: (223, {'cpu': 11, 'gpu': 11, 'storage': 12}), 2: (328, {'cpu': 8, 'gpu': 19, 'storage': 16}), 1: (289, {'cpu': 14, 'gpu': 3, 'storage': 9})}","{(6, 0): ([(89, 347)], {'bandwidth': 0}), (8, 0): ([(89, 225)], {'bandwidth': 33}), (8, 6): ([(225, 347)], {'bandwidth': 25}), (5, 6): ([(347, 471)], {'bandwidth': 31}), (5, 8): ([(225, 471)], {'bandwidth': 22}), (5, 0): ([(89, 471)], {'bandwidth': 12}), (7, 5): ([(396, 8), (8, 471)], {'bandwidth': 45}), (7, 8): ([(225, 134), (134, 396)], {'bandwidth': 40}), (7, 6): ([(347, 396)], {'bandwidth': 31}), (4, 6): ([(234, 347)], {'bandwidth': 43}), (4, 7): ([(234, 396)], {'bandwidth': 36}), (4, 8): ([(225, 234)], {'bandwidth': 3}), (3, 0): ([(89, 48), (48, 223)], {'bandwidth': 35}), (3, 8): ([(223, 165), (165, 225)], {'bandwidth': 35}), (3, 4): ([(223, 234)], {'bandwidth': 25}), (2, 0): ([(89, 88), (88, 328)], {'bandwidth': 26}), (2, 6): ([(328, 61), (61, 347)], {'bandwidth': 16}), (2, 7): ([(328, 160), (160, 396)], {'bandwidth': 2}), (1, 0): ([(89, 51), (51, 289)], {'bandwidth': 50}), (1, 3): ([(223, 289)], {'bandwidth': 35}), (1, 5): ([(289, 165), (165, 471)], {'bandwidth': 24})}",630,1092,819,0.75,5,0
5,arrival,1,5,True,True,"{0: (52, {'cpu': 8, 'gpu': 6, 'storage': 8}), 2: (298, {'cpu': 12, 'gpu': 8, 'storage': 3}), 6: (71, {'cpu': 7, 'gpu': 2, 'storage': 4}), 3: (431, {'cpu': 4, 'gpu': 18, 'storage': 4}), 1: (301, {'cpu': 17, 'gpu': 3, 'storage': 4}), 5: (131, {'cpu': 13, 'gpu': 5, 'storage': 15}), 4: (87, {'cpu': 13, 'gpu': 5, 'storage': 6}), 7: (126, {'cpu': 8, 'gpu': 5, 'storage': 5})}","{(2, 0): ([(52, 298)], {'bandwidth': 46}), (6, 0): ([(52, 71)], {'bandwidth': 50}), (6, 2): ([(71, 298)], {'bandwidth': 34}), (3, 2): ([(298, 431)], {'bandwidth': 46}), (3, 6): ([(71, 431)], {'bandwidth': 27}), (3, 0): ([(52, 71), (71, 431)], {'bandwidth': 3}), (1, 0): ([(52, 29), (29, 301)], {'bandwidth': 48}), (1, 3): ([(301, 431)], {'bandwidth': 6}), (5, 0): ([(52, 131)], {'bandwidth': 47}), (5, 2): ([(131, 298)], {'bandwidth': 1}), (4, 5): ([(87, 41), (41, 131)], {'bandwidth': 33}), (4, 1): ([(87, 301)], {'bandwidth': 31}), (4, 6): ([(71, 23), (23, 87)], {'bandwidth': 5}), (7, 0): ([(52, 131), (131, 126)], {'bandwidth': 9}), (7, 6): ([(71, 23), (23, 126)], {'bandwidth': 4})}",437,675,573,0.8488888888888889,6,0
6,arrival,1,6,True,True,"{6: (130, {'cpu': 11, 'gpu': 14, 'storage': 15}), 5: (390, {'cpu': 5, 'gpu': 1, 'storage': 7}), 4: (229, {'cpu': 14, 'gpu': 18, 'storage': 1}), 8: (224, {'cpu': 4, 'gpu': 20, 'storage': 9}), 2: (412, {'cpu': 17, 'gpu': 13, 'storage': 5}), 0: (428, {'cpu': 14, 'gpu': 11, 'storage': 6}), 7: (150, {'cpu': 7, 'gpu': 8, 'storage': 0}), 3: (242, {'cpu': 11, 'gpu': 10, 'storage': 5}), 1: (352, {'cpu': 0, 'gpu': 9, 'storage': 10})}","{(5, 6): ([(130, 390)], {'bandwidth': 36}), (4, 6): ([(130, 229)], {'bandwidth': 44}), (8, 4): ([(224, 229)], {'bandwidth': 48}), (8, 5): ([(224, 390)], {'bandwidth': 47}), (8, 6): ([(130, 224)], {'bandwidth': 8}), (2, 5): ([(390, 156), (156, 412)], {'bandwidth': 30}), (2, 4): ([(229, 412)], {'bandwidth': 11}), (0, 2): ([(412, 428)], {'bandwidth': 30}), (0, 4): ([(229, 428)], {'bandwidth': 28}), (0, 8): ([(224, 150), (150, 428)], {'bandwidth': 11}), (0, 5): ([(390, 66), (66, 428)], {'bandwidth': 10}), (7, 5): ([(150, 116), (116, 390)], {'bandwidth': 50}), (7, 2): ([(150, 0), (0, 412)], {'bandwidth': 12}), (7, 4): ([(150, 229)], {'bandwidth': 11}), (3, 6): ([(130, 242)], {'bandwidth': 49}), (3, 5): ([(242, 59), (59, 390)], {'bandwidth': 2}), (1, 2): ([(352, 8), (8, 412)], {'bandwidth': 50})}",405,887,722,0.8139797068771139,7,0
7,arrival,1,7,True,True,"{0: (85, {'cpu': 5, 'gpu': 14, 'storage': 18}), 1: (205, {'cpu': 5, 'gpu': 6, 'storage': 6}), 6: (368, {'cpu': 19, 'gpu': 6, 'storage': 12}), 5: (150, {'cpu': 8, 'gpu': 16, 'storage': 0}), 3: (269, {'cpu': 16, 'gpu': 16, 'storage': 2}), 2: (171, {'cpu': 3, 'gpu': 10, 'storage': 12}), 4: (263, {'cpu': 5, 'gpu': 2, 'storage': 11})}","{(1, 0): ([(85, 205)], {'bandwidth': 46}), (6, 1): ([(205, 368)], {'bandwidth': 41}), (6, 0): ([(85, 368)], {'bandwidth': 13}), (5, 6): ([(150, 368)], {'bandwidth': 41}), (5, 0): ([(85, 141), (141, 150)], {'bandwidth': 35}), (3, 6): ([(269, 368)], {'bandwidth': 38}), (3, 0): ([(85, 269)], {'bandwidth': 35}), (3, 5): ([(150, 16), (16, 269)], {'bandwidth': 7}), (3, 1): ([(205, 80), (80, 269)], {'bandwidth': 5}), (2, 1): ([(171, 46), (46, 205)], {'bandwidth': 43}), (2, 6): ([(171, 81), (81, 368)], {'bandwidth': 8}), (2, 3): ([(171, 269)], {'bandwidth': 5}), (2, 5): ([(150, 171)], {'bandwidth': 0}), (4, 5): ([(150, 263)], {'bandwidth': 43}), (4, 6): ([(263, 6), (6, 368)], {'bandwidth': 4})}",53,658,556,0.8449848024316109,8,0
8,arrival,1,8,True,True,"{0: (410, {'cpu': 5, 'gpu': 15, 'storage': 20}), 2: (364, {'cpu': 7, 'gpu': 4, 'storage': 10}), 1: (290, {'cpu': 6, 'gpu': 5, 'storage': 20})}","{(2, 0): ([(364, 410)], {'bandwidth': 36}), (1, 2): ([(290, 364)], {'bandwidth': 44}), (1, 0): ([(290, 410)], {'bandwidth': 24})}",194,196,196,1.0,9,0
9,arrival,1,9,True,True,"{0: (19, {'cpu': 9, 'gpu': 15, 'storage': 19}), 1: (241, {'cpu': 14, 'gpu': 9, 'storage': 5})}","{(1, 0): ([(19, 241)], {'bandwidth': 43})}",1098,114,114,1.0,10,0
